gene,logFC,logCPM,F,PValue,FDR
MEST,2.12433744554724,3.62317918707243,15.4762462879584,0.000296570852861349,0.00483351976703932
LINC00921,0.8268852894933,0.121391019433954,15.4906804557556,0.00029698323534244,0.00483521979118215
CFB,2.17171790132701,0.0118825161324064,15.4632784786293,0.000297466270964028,0.00483678869280866
ETV7,2.68476450232887,-1.16819282753966,15.1774874991882,0.000297695946304757,0.00483678869280866
SLFN11,0.759295426578503,4.09895911541482,15.4583921011209,0.000298587821503764,0.00484626252171829
VEPH1,2.28557416330193,-1.93719010442378,15.0153877928367,0.000299092071296884,0.00484736477013356
ZC3H6,-0.69223964763855,4.20198497039925,15.4524927154568,0.000299273428624366,0.00484736477013356
MIA2,-0.82316140984214,2.09639234447522,15.4504562682941,0.000299657888302216,0.00484858820299308
LYL1,1.16229859490411,1.753306431718,15.4348288646727,0.000301704504241535,0.00485825481007547
ZFP36L1,0.91555039801766,6.13146104743994,15.4300758916953,0.000301892511441062,0.00485825481007547
PARP1,-0.653210250451703,6.74054185816696,15.4274213447275,0.00030199361109402,0.00485825481007547
GFM1,-0.761776622144829,6.15802891817352,15.4283162283422,0.000302099643847627,0.00485825481007547
ADAL,-0.722709486916028,4.27999030239978,15.4279860776711,0.000302144329648828,0.00485825481007547
COL3A1,2.55646054928932,8.91716163392849,15.4268864360177,0.000302267993493348,0.00485825481007547
PTPN4,-0.77779717681007,4.75688583306811,15.4217992274254,0.000302869215261654,0.00485825481007547
MMP2,1.69492209684836,6.41032339347123,15.4204651923512,0.000303025760822715,0.00485825481007547
PRAMEF15,8.49644128199159,0.554047619365147,15.8760643751194,0.000303041188854023,0.00485825481007547
FADS3,0.797440476844677,5.13815413020581,15.4111434047465,0.000304130906603666,0.00486672536603699
ATP1B3,0.927124441949683,4.4549858498657,15.4099377336735,0.000304275190874281,0.00486672536603699
EFNA4,1.25279367518782,-0.61743707757811,15.4243776186279,0.000304499796715408,0.00486672536603699
PPIB,1.35341500936817,4.10637526825584,15.3938876540474,0.000306197089677983,0.00488625822651271
SFTA1P,5.96045276711065,-2.61468382591969,15.6649032294549,0.000308061570645166,0.00488625822651271
CDT1,2.41057780107349,-2.03258987223,14.9040305551225,0.000308167786701197,0.00488625822651271
STX11,1.34081651266549,1.32442064058194,15.380222005044,0.000308574833540395,0.00488625822651271
TSHZ3,0.957459592605461,2.2650228756658,15.3728751391973,0.000308853699263326,0.00488625822651271
PDLIM4,1.28822801077797,2.66716450673471,15.3704363302814,0.000309108000460865,0.00488625822651271
PYCARD,1.88171349266999,1.28014065294237,15.3773422309318,0.000309245028311221,0.00488625822651271
DOCK2,1.79100617916999,2.39880381604048,15.3680851421304,0.000309543662548935,0.00488625822651271
ICAM1,1.3980682178516,3.16700074784175,15.3645217262354,0.000309769158036327,0.00488625822651271
EGR3,2.32133557074633,1.5517723342941,15.339158194942,0.000313863422696051,0.00494586989880976
SDR42E1,2.13313372368587,-2.03984349567262,14.881807720619,0.000314312872229623,0.00494798448309321
NPL,1.1205003239428,1.92376190492817,15.3235002320265,0.00031499904036345,0.00495381757365164
C1RL,1.23449391841638,3.244242260282,15.3181523945197,0.000315413711058316,0.0049553735686289
CATSPERE,-0.635494371350373,-0.423358059823177,15.3422944607639,0.000316338554329587,0.00495990883672868
LAPTM5,1.96535417261064,4.61543351287392,15.3092153421005,0.000316486819372382,0.00495990883672868
TTLL1,0.625914875659659,1.08584054943592,15.3093209826561,0.000316942669688685,0.00495990883672868
CLIP2,0.890075240459893,2.49500626518096,15.3060659908177,0.00031696645831404,0.00495990883672868
ATF5,0.636874794518626,3.95564192334985,15.2943805479765,0.00031832471419666,0.00497620158298465
CEBPZOS,-0.635747173934211,5.29057368906536,15.2894655147358,0.000318926485896182,0.00498064795635878
NEFH,1.31511699438724,-0.583745538424885,15.2963083864775,0.000319918239306854,0.00498263191926956
DPYSL5,3.10023290418701,-0.755458065428952,15.0088911522043,0.0003201101540187,0.00498263191926956
IL17B,3.00478384302771,-0.573018386467083,15.0697507235369,0.000320330724340233,0.00498263191926956
ADAP1,2.16315963640422,-0.2796928958516,15.2547556890788,0.000320331027306936,0.00498263191926956
LASP1,0.884352406269421,5.54315048066559,15.2757530176085,0.000320640856225694,0.00498263191926956
NUBPL,-0.592373845313084,3.65560971566074,15.2691475778314,0.00032138891580733,0.00498461796546463
TMEM63C,2.0358814573591,-0.0803275242116265,15.2661250941146,0.000321721439886312,0.00498461796546463
CRIP1,1.76991790965077,0.555657523156265,15.2749807576651,0.000322451046949347,0.00499099524839251
NAPSA,1.35274642840828,-1.68877402023776,15.0953299969704,0.000325140200297919,0.00502271205086205
CA12,4.17026589217786,0.057548769546031,14.8895992882959,0.000326546977740594,0.00503948359453159
IQGAP2,1.61877117513402,1.90743546076119,15.2275605320334,0.000327198826745998,0.00504458309015564
NBL1,1.58139593557128,2.9866454476861,15.2148184106756,0.000328467930101387,0.00505421976758948
KIAA1755,1.667557882364,1.61734911555113,15.2088535449834,0.000329835359332451,0.00507028987729952
TUFT1,0.641688730365034,1.46802511526349,15.2012592631855,0.000330303896147387,0.0050725241194063
PCMTD1,-0.753592383147069,6.62736525357993,15.1898784008125,0.000331599996769707,0.00508637303045849
OLFML2B,1.47325218616104,4.20788684126596,15.1880465634346,0.000331853837731092,0.00508637303045849
PRPS2,1.37536836308377,1.57770245994245,15.1756681299271,0.000334040696098237,0.00511182500884173
NTM,2.37211436253426,0.962488625390317,15.1796733617676,0.000334165814531483,0.00511182500884173
SCARF2,1.23513691886939,1.93412094203206,15.1588030002775,0.00033598823532519,0.00512930139886706
SQLE,1.40392761383501,0.859226495509971,15.1505196036445,0.000338157549359885,0.00513923985951341
FANCI,1.02483950293907,0.8416175565874,15.1444937292566,0.000338577988536839,0.00513923985951341
CFL1,0.867939726058777,6.70528479195652,15.1357325175681,0.000338712069273897,0.00513923985951341
ARF3,0.986910622817383,4.22684840642883,15.1343221349587,0.000338908505921777,0.00513923985951341
SCARA3,2.14271354957349,3.01322573925267,15.13321942788,0.00033921876902667,0.00513923985951341
SLC35D2,0.958752796875324,1.769416085948,15.134398830597,0.000339232398499898,0.00513923985951341
AC099792.1,-1.31756441296449,-1.95531763451314,14.9377325704957,0.000340218011605866,0.0051429055906939
RHOC,0.893482392173895,5.25150626191182,15.1226419555334,0.000340457401002292,0.0051429055906939
RFX2,1.3341648144745,2.02631678758057,15.1138434661159,0.000341944153868485,0.00515496050939485
EFNA5,2.81351488627302,0.242192944622397,15.0726437706258,0.000342131502620548,0.00515496050939485
SKIL,-0.758600331930049,4.82976265354596,15.1093184214587,0.000342240767810732,0.00515496050939485
S100A16,1.08600159193191,4.56111479090295,15.1016410682585,0.000343276067447425,0.00516516147154825
ARHGDIG,1.99974189746067,-0.282995472507383,15.0900774023294,0.000343576207473487,0.00516516147154825
VASH2,2.20775069099961,1.46695938445304,15.1021800981493,0.000344348270565148,0.0051668700827151
FOSL2,0.746080497149306,5.34667820541232,15.0797805350311,0.000346230976345917,0.00518520531846294
CNN1,2.79978508680284,4.78896236435865,15.0712892107187,0.00034741483286863,0.00518970579313248
CLIC4,1.02539321004294,6.74908501945679,15.070376927626,0.000347510837451593,0.00518970579313248
RENBP,1.60180777210431,1.27526847540512,15.0769429330232,0.000347639081058019,0.00518970579313248
MYO1E,0.832582218264369,3.75291948337472,15.0679918147354,0.00034785412515931,0.00518970579313248
TMEM43,0.687353404442166,5.57654618432264,15.0630960415892,0.000348506018062956,0.0051927367853406
CLASP2,-0.667845777740713,6.29504393401607,15.0615393079754,0.000348718991509971,0.0051927367853406
PLA2G5,2.8945169404043,-1.20071429325519,14.7193836511321,0.000349576863155492,0.00520057712533218
HCST,2.39929185581129,0.0184789211558856,15.0292082622776,0.000350394564831893,0.00520780558242099
NLGN2,0.771739652830847,3.65121598589107,15.0418096694683,0.000351450221244483,0.00521491222715098
ZFP36L2,0.973344252265428,5.77252628550739,15.0410488958529,0.000351537249845539,0.00521491222715098
PIEZO2,3.18109161916266,0.00112810540883712,14.9124564627447,0.000353189380554495,0.0052245694373538
KIAA0556,0.71874456556562,2.4411263742327,15.0271659568627,0.000353293162380997,0.0052245694373538
C11orf80,1.34461857195485,0.223497033545376,15.0433833500423,0.000353606865456933,0.0052245694373538
THAP9,-0.809859984883438,3.09600568178267,15.0251080421218,0.00035378513761798,0.0052245694373538
CD27,2.1886565152948,-0.58517272692049,14.9568475939659,0.000355842286419035,0.00524738039030632
CCNG1,-0.845455327660861,6.99092048856347,15.008476718388,0.000356066270511388,0.00524738039030632
TCTEX1D2,1.33483875971742,-1.34057041038458,14.9489825799076,0.000356955507177869,0.0052519407323368
PRKCD,1.53114020825697,2.90434035651755,15.0022614330247,0.000357044967276417,0.0052519407323368
LRP11,0.926522378199053,2.71094413358636,14.9943177822882,0.000358141201263302,0.00526313310283476
TBX19,1.54558155830826,-0.0480341417961263,15.0009183553347,0.000359374929438592,0.0052750099961519
MGAT5,0.952924525801968,3.36622994557719,14.9823075288361,0.000359779645262739,0.0052750099961519
WNT10A,2.9201313593664,-2.10828458629533,14.4769229304016,0.000360136648691607,0.0052750099961519
PLPPR1,3.5971313784365,-2.15359809982072,14.5196420647736,0.00036029376972761,0.0052750099961519
MEG9,1.49173787443922,0.638177685121689,14.987230105469,0.00036088429526193,0.0052787316068369
BGN,2.22159214609761,5.72268894728368,14.9693292998445,0.000361593435627241,0.00528386155334352
DGKQ,0.653091296843647,2.46606683788288,14.9658622727581,0.000361908325571474,0.00528386155334352
GNAL,-0.649863689027784,3.77546475584921,14.9644289417313,0.000362301824007221,0.00528469063921313
WDR34,0.949602534301451,2.41134371508216,14.9588518819981,0.000363217785312219,0.00529313197815717
CD72,1.79749176549589,-0.113964541533195,14.9570466081113,0.00036452589683143,0.00530131612062509
SLC41A2,1.86157531894435,0.439046291865382,14.9606869779208,0.000364613965189098,0.00530131612062509
MILR1,1.98580429481508,0.00299320889234413,14.9507443567281,0.000364792698966237,0.00530131612062509
PLPPR4,2.14034878800754,2.79752403077911,14.9291577847618,0.000367605160698418,0.00533724606582948
PDP1,-1.13825061480442,5.77613453499129,14.9222003962313,0.000368362433121589,0.00534329795549292
TLR2,1.85040021489371,2.03438105935711,14.9216385504417,0.000368965920992807,0.00534710999998348
GADD45A,1.96251701001377,4.35244243313067,14.9121051726707,0.000369847397348109,0.00534782297556749
TNFSF9,1.51391907117078,-0.693633502032548,14.9120993577423,0.000369905509997939,0.00534782297556749
STARD4-AS1,-1.14021738120608,2.52711657370319,14.9114124599361,0.000370037320896228,0.00534782297556749
EEF1AKMT3,1.12034190195532,1.21321040000363,14.9133136186226,0.000370527859623143,0.00534833171157314
GSG1,2.17490657041122,-2.31169452944434,14.3950462485662,0.000371228655298706,0.00534833171157314
CEP164,0.78535202342047,3.05664862462685,14.9015927439418,0.000371415218306959,0.00534833171157314
PARP12,0.845735812559628,3.35287513923144,14.9010130175099,0.000371477932498542,0.00534833171157314
SLC16A2,1.16339069377485,2.7004909875468,14.8994994414324,0.000371776355356884,0.00534833171157314
XXYLT1,1.03323185827193,1.59469089872034,14.897351619821,0.000372475015183509,0.00535347560742232
SVEP1,1.36987370319713,4.75437795731809,14.8873496138361,0.000373459209591783,0.00535457061943739
FKBP11,1.15622858203326,1.64889950322966,14.8888229538824,0.000373732054856183,0.00535457061943739
CASP4,1.17653212238018,3.643821844927,14.8830121554689,0.000374119020743777,0.00535457061943739
IFI16,1.37339145022826,4.99460613944793,14.8817890355015,0.000374277009211328,0.00535457061943739
NTNG1,3.05720538483053,-1.5856986320797,14.4425500281997,0.000375234662577898,0.00535457061943739
WIPF1,1.05150208609932,4.07925404512871,14.8742614300279,0.000375399392453827,0.00535457061943739
NUMBL,1.17966743237149,3.02461900439605,14.8648217908772,0.000376855514702477,0.00535457061943739
MZB1,2.42756614696064,-1.45663546822347,14.5782274142779,0.000377041996955616,0.00535457061943739
TRADD,1.06066711377741,2.29074819940767,14.8629359110139,0.000377246257147028,0.00535457061943739
ATP11C,1.03116778339102,2.73589598007658,14.8608500184074,0.000377468041668505,0.00535457061943739
SNHG18,1.66333058989649,0.11911890303414,14.8744691664539,0.000377470111510295,0.00535457061943739
SLC9A9,1.35291325894906,2.20877940444743,14.8619450308697,0.000377476066023866,0.00535457061943739
SLC1A5,1.82333429180908,2.98470697877747,14.8608874676218,0.000377506921796549,0.00535457061943739
PCYOX1,-0.593420841795981,6.74635147179213,14.8561040941161,0.00037779457407759,0.00535457061943739
PER3,-0.844904515081505,5.14250763045986,14.855219743542,0.000378216984659714,0.00535457061943739
RAP2B,1.10647314733028,2.56063275784795,14.8477595494047,0.00037945594257742,0.00535759078360182
CCL19,8.62608739399582,0.693038150207071,15.2692314682782,0.000379629682620772,0.00535759078360182
FLNA,1.36722514880066,8.27570365238659,14.8437931014754,0.000379924435179638,0.00535759078360182
RELB,0.928772899121486,2.27831619943584,14.8448936484988,0.000379929821099001,0.00535759078360182
DIP2C,-0.671985373569876,5.69127133503907,14.8376877831825,0.000380840816948218,0.00536427482162019
ANGPTL8,4.14285656014354,-0.171987458559237,14.4644996570572,0.000381087379809271,0.00536427482162019
FIBIN,1.25617903562741,2.32353453651232,14.8344746869097,0.000381522917853247,0.00536473798654738
CPA4,2.82597937576958,-0.61601259124086,14.6673994341508,0.000381803907675911,0.00536473798654738
SNHG12,0.633673535098303,2.12293788355676,14.8274882655286,0.00038226327530629,0.00536638828795369
MRO,-0.723467686537023,1.47641565917732,14.8187720001964,0.000383857991274205,0.00538019421588627
FBLIM1,1.8338776015305,3.16414534618312,14.8178938129451,0.000383932304669807,0.00538019421588627
HOXD9,1.93297384619621,0.254948546149471,14.8176077308354,0.00038540647585539,0.0053933368293486
TBC1D9,0.767907640817663,3.21379387179193,14.8047071272828,0.000385869029303027,0.0053933368293486
MAML2,1.06331682331066,2.63356222811857,14.8049855412314,0.000385901067815131,0.0053933368293486
COL5A2,1.63035758507658,5.54637109414172,14.8007287514987,0.000386438935797381,0.00539555287903539
M1AP,2.07038215946389,-1.79306021170144,14.4858985170613,0.000386747179924487,0.00539555287903539
DCN,1.23126496841212,9.04776912363444,14.7886040268029,0.000388291341837655,0.00540022492237235
SLC4A7,-0.93268013140765,4.69277855240584,14.7882807141294,0.000388344935336636,0.00540022492237235
DOK1,1.72179520808475,1.9648272947994,14.7909592091332,0.000388458358544656,0.00540022492237235
FOSL1,4.39653432824965,0.842395447193711,14.5891273849974,0.000389531539079484,0.00540643430151097
PRAMEF5,9.5763293137555,0.662788220720343,15.3539602429609,0.000389712677961592,0.00540643430151097
LRP10,0.624137153930591,5.66173077190255,14.7763312011236,0.000389938428117899,0.00540643430151097
SDCBP,0.793790114957206,6.23788966092588,14.7677551145231,0.000391502492590319,0.00542148245320391
SLC38A10,0.81285012360474,4.67182706754504,14.7621341342876,0.000392376206806062,0.00542585424301422
SATB2,0.837077251889565,1.63461134612642,14.7591042553206,0.000393030671041477,0.00542983821679489
ATP10A,1.60598794606214,1.41712319693367,14.7458853319694,0.000395867451080608,0.00545012249535978
SOX8,1.40374239809105,1.46502055028675,14.7364419211071,0.000397168452280898,0.0054632417691049
MAPK11,0.877539346807819,3.17360129748257,14.727076449492,0.000397894670997655,0.00546485540305624
RARA-AS1,1.01797052213607,0.261918925801349,14.7409744844541,0.000397982142446211,0.00546485540305624
CD83,1.24378875441569,1.00864727747734,14.7282858729185,0.000398915790088791,0.00546657007176503
GPC6,2.03899326947062,2.00022642288084,14.722882723998,0.000399195930722317,0.00546657007176503
RTKN2,2.5375872903945,-1.88462114919533,14.2996248257182,0.000399420603443476,0.00546657007176503
PTGES,3.13370989289944,1.07236495951092,14.7108453339659,0.00039950021486553,0.00546657007176503
IMPA1,-0.583337155230438,3.71436642129387,14.7061218688182,0.000401090191406131,0.00548295500830321
DLGAP5,2.58792206720922,-2.17147451811026,14.2147939199673,0.000401807708353736,0.00548380172401034
NACAD,1.10111173597069,1.65288385720097,14.6906326716155,0.00040412752426544,0.00550828278751367
GPSM1,1.1194798024833,1.78480233627373,14.6877952750123,0.000404506963114681,0.00550828278751367
BTG3,1.12762522320268,1.54752806476179,14.6712911348308,0.000407323129439854,0.00553980634017202
IFI35,1.05514569009222,2.71480899885489,14.6640059426132,0.000408003757599692,0.00554425885327027
TNFSF13B,1.8731482327603,1.10823285265009,14.6636648145424,0.000409468674660657,0.00554608387278534
LINC00163,4.04548261881631,-1.45423484452718,14.2104073078749,0.000409551526508965,0.00554608387278534
PRMT2,0.666886364169699,4.79040041652243,14.6428407590707,0.000411338708135987,0.00556441092843612
WDR19,0.662742867967647,2.95845307444159,14.639955423601,0.000411613959089795,0.00556441092843612
SH3GL1,0.969853943337417,3.80211522606125,14.6354067091468,0.000412570369278346,0.00557254040088093
ACTB,0.964525114012484,9.29721047815766,14.6262082722784,0.000413745437338582,0.00557584297080439
RHBDL1,1.24973092605977,-1.49998556821032,14.5608060213473,0.000413802256355396,0.00557584297080439
PCDHB14,1.14425213214306,1.81593808179827,14.6210202681009,0.000415327752478549,0.00558411641468008
YPEL4,1.51706254068476,-0.106089776841546,14.6330265125063,0.000415488369899861,0.00558411641468008
RHOG,0.705485876367698,3.92730781987551,14.6171237864646,0.000415562151790145,0.00558411641468008
PEA15,0.765838686004345,6.13236803490956,14.6117157551512,0.00041644011030022,0.00558732020460824
PPP6C,-0.684958561028339,6.44303002571639,14.6112765521833,0.000416512560649356,0.00558732020460824
CYB5R3,0.638924007617179,7.33487178288135,14.5953227304963,0.000418842909717522,0.00561230335102925
ADM5,2.34651932035368,0.557194384145702,14.6007280370635,0.000419090125989568,0.00561230335102925
IRF4,1.91793630486727,-0.130556865176581,14.5829650454996,0.000421593225086141,0.00564101079942624
VAV2,1.03029407494795,2.62988273045068,14.5750679658849,0.000422654888393356,0.00564554419235977
ARL4D,1.55741142280235,1.21869936399783,14.5801826192736,0.000422907082086149,0.00564554419235977
OXER1,1.16918028921687,-0.174922327647494,14.5905536953972,0.000423189129348136,0.00564554419235977
DAP,1.40119080031461,3.76300677939771,14.5702691747917,0.000423370851507324,0.00564554419235977
LRRN4CL,1.16307832110481,3.35911430545407,14.5659349182089,0.000424111006130118,0.00564662208770844
TNFAIP8,1.53820493081172,2.18243932967707,14.5524916898952,0.000426692657619014,0.00565876430802455
PRAMEF4,9.11787146526141,0.210164766721223,15.1141028081255,0.000426699676817092,0.00565876430802455
TRIM43,7.05041071322091,0.0808007594004607,14.5705243195884,0.000428636443464029,0.00565876430802455
PLEKHG2,0.825666575571028,3.93440796982837,14.5372542024051,0.000428938340911741,0.00565876430802455
ARHGAP4,1.39303443657298,3.4856710028079,14.5354754791464,0.000429270001092481,0.00565876430802455
GDF6,4.17997082958543,-2.43300261598623,14.415428653664,0.000429631910221054,0.00565876430802455
PPP1R3B,-1.05947224618402,7.21207273277682,14.5327982181824,0.000429683579802605,0.00565876430802455
SUSD4,1.88737690315348,1.34866420135329,14.5278136492457,0.000431827314134201,0.00565876430802455
NAT14,0.971002190912307,0.931149902035098,14.5256510142338,0.000431960752308463,0.00565876430802455
CAPS2,-0.603175043818119,2.00734929336959,14.5185477817243,0.000432019028271422,0.00565876430802455
ARRB2,1.12821432010564,3.69070797149713,14.518790601842,0.000432105439757415,0.00565876430802455
PARVA,1.28356386452368,4.37195267957898,14.5165397934583,0.000432474122158143,0.00565876430802455
TTC21B,-0.581416249558214,4.15762393422327,14.5159604480039,0.000432576576023975,0.00565876430802455
PCK2,1.54364183473062,1.60620023096105,14.5200169513172,0.000432648742130411,0.00565876430802455
RNASET2,1.12761622470137,3.09249173111924,14.5158297761402,0.000432654805328414,0.00565876430802455
AKAP12,1.00539165915766,4.77194212113028,14.504524580778,0.000434539070416297,0.00567452416697218
CPNE8,1.03806865669603,2.44403951689786,14.505152713432,0.000434582863886624,0.00567452416697218
NECAP2,0.883767918559071,3.63385476281159,14.498936195544,0.000435526367783148,0.00568211666031298
ACKR1,2.40774679218186,4.64963657839451,14.496607720586,0.000435929730198692,0.00568265541151866
KIAA1549L,1.88636585952571,-0.764443212095549,14.4585168906689,0.000436500768179724,0.00568537722537823
KRR1,-0.608241855499345,5.17501330645745,14.4752686731403,0.000439617903908577,0.0057164896452735
ADRA2A,3.56833651772699,3.09751369234724,14.4754945625141,0.000440508814528471,0.00572333265233804
RUBCNL,1.87260577172695,0.980307102605463,14.4745329367083,0.000441491556532644,0.00572951148002521
HACD4,1.31146180705469,1.72140388037332,14.4640212976611,0.000442157230888993,0.00572951148002521
IL10RB,0.73429272450833,3.51690252989575,14.4599122813049,0.000442336045948217,0.00572951148002521
YDJC,0.796971074110489,0.929531430208856,14.4644017651288,0.000442444594698347,0.00572951148002521
GAS1,0.992753765948352,3.48236238498733,14.4557326185777,0.000443074879733922,0.00573206892760479
NFATC4,1.21556475712095,3.70400092757033,14.4519595262225,0.000443737734758829,0.00573206892760479
ANTXR1,1.24008990879059,5.17689552135879,14.447669567979,0.000444470198648503,0.00573680901956271
PTK7,2.03270581114981,0.914503681347384,14.4553623357741,0.000444917797955071,0.00573786757510669
PCDH18,1.52043136135848,3.14390908108335,14.4288441495654,0.000447894628223652,0.00577014167787726
ARHGEF1,0.822865290490451,4.93504528250606,14.4269125286048,0.000448155635892474,0.00577014167787726
ZNF503,0.975633198695727,2.21924272170466,14.4241469423406,0.000448863693278702,0.00577452103771248
DPP8,-0.677660894930362,5.98917041612001,14.4161531785179,0.000450076070515655,0.00578537586137855
CPLANE2,1.06273352000369,-0.905017421909037,14.4266196262771,0.000450502855382339,0.00578612300754976
CD74,1.45172486042596,8.56642541697282,14.4018327861357,0.00045264878915733,0.00580893110860531
MANBA,0.657696234413276,3.11740291680741,14.3947402025206,0.000453709425634872,0.00581778548638833
ALOX5AP,1.76186775094086,1.94308477606148,14.3936520894587,0.000454758047573697,0.00582171905111678
CD70,4.49163170702318,-1.47911248759518,14.0470206954359,0.000455908770668896,0.00583169368838494
CMTM6,0.921939949559773,3.63806237877754,14.376994763447,0.000457174086029252,0.00584003567828352
INAFM1,0.711121232307294,2.34448452845434,14.3726996564973,0.000457748895387509,0.0058403432082339
SAMD9L,0.825942732008714,3.78374911322314,14.3720266921525,0.000458073430349534,0.0058403432082339
AC108488.1,-0.691306529027593,1.07507695584361,14.3688443894835,0.000459245301836467,0.00585053166584688
NPC2,1.18207207299413,5.06593448909345,14.3586388306261,0.000460506109389059,0.0058516634038406
TNFRSF1B,0.910890157187459,4.76351704252702,14.3540834371366,0.000461343739483737,0.0058516634038406
SERPINI1,0.874829927907375,2.37158880525731,14.354630795457,0.000461398523119221,0.0058516634038406
LRRC17,1.95301348471208,2.33804816658703,14.355391905826,0.000461551824538827,0.0058516634038406
HAP1,2.63313229749292,-1.89004265305467,13.934484007252,0.000464477843381634,0.00588048985084448
PYCR3,0.770799788513408,0.9278265049297,14.3405181600504,0.000464785074740983,0.00588048985084448
SCARA5,1.5195918141743,5.31112848583466,14.3336128939596,0.000465122420700677,0.00588048985084448
ZKSCAN2,-0.678014947298595,3.01936347300888,14.3283823928894,0.000466145764013761,0.00588048985084448
L1CAM,1.93364502594045,2.0243449277116,14.327704396937,0.000466892680599258,0.00588048985084448
NGFR,2.73708129699862,3.14451349575388,14.3232670652314,0.000467417331877139,0.00588048985084448
CD53,1.94424762871567,3.0263734363943,14.3215592743272,0.000467529579093867,0.00588048985084448
C18orf54,0.906839123315962,0.400711918647281,14.331976708198,0.000467615451291053,0.00588048985084448
NDN,0.896024803458707,4.03559177592932,14.3192994335976,0.000467795391337793,0.00588048985084448
CHPF2,0.757603945911113,3.51032358012643,14.3164417761863,0.00046834369412232,0.00588048985084448
SMAD3,-0.765614260269527,6.42677169125511,14.3153518506227,0.000468518995719974,0.00588048985084448
PEG10,1.68469597613893,2.93051760801479,14.3150849231448,0.000468715693112867,0.00588048985084448
BTN2A2,0.913168828599162,1.91204946133559,14.2985219321976,0.000472014955068201,0.00590304283295941
TOB2,-0.601232726618791,5.97550536876732,14.2948868476729,0.000472083569070078,0.00590304283295941
EVI2A,2.14864281199217,0.799946535118219,14.3023895474899,0.000472769980314111,0.00590304283295941
EIF5,-0.654082299003139,7.9568570863713,14.2824823499575,0.000474361381953843,0.00591820499981364
A4GALT,0.885438351476619,3.67862046082808,14.2667739299505,0.000477715845399309,0.00594320300400011
UBE2E2,0.644808848049459,3.23919033168214,14.2653605130959,0.00047772049878804,0.00594320300400011
LINC00877,2.36402633810479,-2.48080074155301,13.7211879978769,0.000478502234743297,0.00594320300400011
COL5A1,1.69408179289672,5.57260598301797,14.2618968150242,0.000478623034192855,0.00594320300400011
GRN,0.876515799629712,6.00495954264642,14.2618106491847,0.000478637056199818,0.00594320300400011
HYAL1,-0.764476161318944,3.42587247034607,14.2599541309359,0.0004790227068278,0.00594328963135361
KIFC3,1.073641857924,3.32553576571438,14.2555289563789,0.000479882804776067,0.00594925799443947
ADAMTS7,1.35732378798735,2.2415182013153,14.2544589586517,0.000480343373444479,0.00594967482460134
DSEL,1.34680772761468,1.95681615671218,14.2535003190561,0.000480674589206404,0.00594967482460134
LINC02381,1.42078429040987,1.43681805755517,14.2452681653004,0.000482770933487194,0.00596277811389428
FAT1,1.48953536834063,4.00565458596544,14.239869460789,0.000482872952071337,0.00596277811389428
LOXL1,1.53167304340997,3.20303521731293,14.2377308188549,0.000483346908167869,0.00596393846202414
FAN1,-0.73114196119868,4.21581732880019,14.2346426441141,0.00048386790669859,0.00596466556280464
P3H2,0.977057604330044,1.19728809401397,14.2382633938837,0.000484165908060727,0.00596466556280464
AC080038.2,0.745066471708619,0.308135184276011,14.2366204443974,0.000485938343861026,0.00598180573090103
TENM4,1.08691211818374,1.27954168767604,14.2223644318764,0.000487195885825161,0.00598650521729971
NOX4,1.91428182817671,1.01353593961872,14.2255502372642,0.000487464394247151,0.00598650521729971
CDO1,1.97774500725197,2.85047664056536,14.2048238135247,0.000489895243311744,0.00601165429536968
CNPY4,1.0233790386129,2.00719541701224,14.2010184202328,0.000490729129201302,0.00601212581563171
HPSE,2.0154767951824,-0.205352549130978,14.192178845209,0.000491098095080923,0.00601212581563171
CD151,1.04543714157883,6.30023540140923,14.1965564568248,0.000491280280382003,0.00601212581563171
KCNK5,2.78124290538947,-0.632913106581336,14.0453800292246,0.000491465907706625,0.00601212581563171
ALPK1,1.14459036613791,2.48204906605939,14.1912971940119,0.000492491211599782,0.00601997629755341
RAB27A,0.969894041765312,2.47938179823101,14.1836226648239,0.000493979298607375,0.00603346699738735
ZFPM2,-0.648967676340806,4.20558872494374,14.1800995982286,0.000494533966553347,0.00603554479397728
GPR137B,1.82058084510321,1.26471789952716,14.1829944273275,0.0004954506816665,0.00603892842571629
COL11A1,2.92811494491121,0.429631859392082,14.1480786963884,0.000495580746245466,0.00603892842571629
VASN,1.46701828122573,3.20931028903199,14.1647059432945,0.000497660039539173,0.00605041190506628
ERBB3,2.44778835773767,2.73962964498842,14.1637170144404,0.000498257301208077,0.00605041190506628
KIFC1,2.16651582727661,-1.2283773884042,14.0105638080168,0.000498387944932756,0.00605041190506628
ASPN,1.60824197596845,4.79481612452966,14.1550702964286,0.00049950836922039,0.00605041190506628
PDCD1,2.86533875893043,-1.26082915017186,13.8498539841375,0.000499826403436042,0.00605041190506628
PDE4A,-0.612996639559252,4.87256388635644,14.1529085256238,0.000499934464401263,0.00605041190506628
FBN1,2.09221563852665,6.88637724458681,14.1525676465164,0.000500001319361862,0.00605041190506628
SCRN3,-0.680782325053459,4.70118287623419,14.1522523811453,0.000500066728405377,0.00605041190506628
CDK20,0.937826199419121,0.537771116970223,14.1605698162571,0.000500378123783118,0.00605041190506628
DENND6B,1.26525840817671,0.764420929352513,14.1502279206326,0.000502461798773124,0.00606673346056621
