gene,logFC,logCPM,F,PValue,FDR
SDK1,1.68295902277767,2.58646486614373,13.6497728292136,0.000730293699703472,0.0046626335846775
APOBEC3F,1.46697076036803,0.272992528253269,13.6591033694901,0.000730530701038166,0.0046626335846775
DSTN,1.08968443387413,7.00664863500402,13.6473467004136,0.000730568510806729,0.0046626335846775
PROS1,1.0768010101374,4.38038954248574,13.6441981596527,0.000731464180615935,0.00466459270431417
EPOR,1.06721366830498,1.769078985653,13.6411641270718,0.000732981986757845,0.00467239161068044
RORB,3.85426359061194,-0.776109014874998,13.2389748405216,0.000733432724381077,0.00467338495507315
SULT1A2,0.961023496090263,0.992068565182417,13.6405432546774,0.000734124922697551,0.00467591545417528
IFI30,3.73626707910144,-2.24445769536299,13.1840268871224,0.000734482785840446,0.00467631527007374
CDON,1.39012261378425,2.54080003354192,13.6311762601445,0.00073545821163019,0.0046788827692458
PLCD1,1.17659050699352,3.03373483506849,13.6304412935327,0.000735476555700844,0.0046788827692458
APEX2,0.596945125050753,2.60796310297032,13.620714641919,0.000737298502477985,0.00468671053701109
AC005726.1,0.793008730416735,0.145918132713139,13.6265282653333,0.000738417540124025,0.00469194176357074
AP5M1,-0.796916958366831,5.0419728707987,13.6143375193837,0.000739912161731118,0.00469955431942005
LRFN4,1.04446633796557,2.9547032088221,13.6133362441863,0.000740332044736905,0.00470033730486608
ITGB5,1.20681371815357,5.73502537195888,13.6100402885603,0.000741137731905896,0.00470313883238064
BPI,3.10060506580217,-1.86715229491414,13.1548856291434,0.000741366870908489,0.00470313883238064
PID1,0.846837164176362,2.99508316669904,13.6052315096116,0.000742623967913487,0.00470816984320469
TRIM62,0.717289827878146,1.46942692369107,13.6029205589941,0.00074275412431449,0.00470816984320469
GLYATL2,1.8920510168683,-2.09019848250764,13.3116027646145,0.000743067704176069,0.00470827425352986
LST1,2.57615598524611,2.42786593791736,13.6035682365744,0.000744208385715045,0.00471035101609978
AC007292.2,1.34452834899353,-2.03465130339817,13.4344628666218,0.000744539671751141,0.00471035101609978
NR2C2AP,1.00063620212675,1.92699409793949,13.5997696330561,0.000744584419469297,0.00471035101609978
MAIP1,-0.647949100033193,3.44121209263577,13.5906693535376,0.000746725059462741,0.00472200798775182
BST1,1.65409411945027,1.79622245767544,13.5864937801982,0.000748965843408246,0.00473293207238051
BAIAP2L2,1.04537768233982,-0.222037019623007,13.5968991929124,0.000749240844198959,0.00473293207238051
SEMA3A,3.03080830557176,-0.299104783745069,13.4591932826592,0.000749796128961861,0.00473293207238051
LINC00857,2.30232328741211,-1.53385893509793,13.3493031242951,0.000750081011994348,0.00473293207238051
CMAS,-0.581563483868521,4.79459698332692,13.577897174145,0.000750374468285295,0.00473293207238051
ARMC2,0.830491887387314,0.490289875123082,13.5825539508451,0.000750383587201718,0.00473293207238051
AL159141.1,1.36481170483886,3.15244831011075,13.5777514045254,0.00075054321309347,0.00473293207238051
RHOH,2.68557838543613,-0.25214386387546,13.5120708861761,0.000751070050990149,0.0047343703651714
C17orf49,1.07550553585567,-0.528594531699888,13.5858284272435,0.000752618990566699,0.00474199656669636
AC012358.4,-0.649431237273914,-0.0211182826936212,13.5778862823872,0.000753047203750744,0.00474199656669636
FCHO1,2.55765294000695,0.288177794858345,13.5575624379721,0.00075317759565689,0.00474199656669636
SMAP2,1.3397353585108,3.96356774394329,13.5668359775358,0.000753624580977163,0.00474292642364778
FOXP1,0.829261196980117,4.04198527009456,13.5648646951874,0.000754167676755771,0.00474429028548388
NAGLU,1.37793796020098,3.68118533847705,13.5640661946673,0.000754440052970239,0.00474429028548388
GADD45B,1.11946285358988,3.35704133666609,13.5598598400589,0.000755680728905138,0.00474977182467907
PRDM10,-0.740202046043567,3.47011313103271,13.5589521889883,0.000755911184567465,0.00474977182467907
MDK,2.39472013909517,3.11966076946131,13.5525527246135,0.000758177015861052,0.00476212095535081
TPP2,-0.719896704440354,5.5526967764859,13.5363166524311,0.000762504385796921,0.00478550772345497
RDH11,0.604283698227902,3.50994992853958,13.5339322531335,0.000763237564208636,0.00478821285827959
TSPAN15,0.909327525167802,4.08764541759155,13.5315715584383,0.000763918323787678,0.00479058712982324
AC020916.1,1.08035925887696,4.25681554920662,13.5244784899283,0.000766009667272037,0.00479800600682212
ADORA1,1.61363787959273,0.927046503240693,13.5300804003187,0.000766745505939672,0.00480071751585381
TRIM5,0.85650794551857,2.29343917508499,13.5203808723028,0.000767484108317607,0.00480259176747059
LINC00869,1.3786649930392,2.01494007495505,13.5201039092962,0.000767951752702592,0.00480259176747059
GLMP,1.24083911384591,2.54906246262067,13.5183764314847,0.000768079242770359,0.00480259176747059
MT1M,2.3268018630083,1.28448096949189,13.5243602729682,0.000768358968860134,0.00480259176747059
TTLL1,0.744146030506588,1.23502197170454,13.5137892347168,0.000769018317111036,0.00480284554932884
SCYL2,-0.687035741096575,4.89201359335857,13.513642992296,0.000769206916400365,0.00480284554932884
RGS2,2.29296489397969,3.71571228821048,13.5043589403013,0.000772142344372201,0.00481737784695522
MBNL3,1.4249600258932,2.07738274568749,13.5044399781622,0.000772578971168062,0.00481820502011031
CCDC188,1.62434882224183,-0.356493708698268,13.5009281807858,0.000774487983297218,0.00482631186445577
PLEKHG3,0.67623234664454,4.0001784764399,13.4948512632078,0.000774819462348771,0.00482647956754755
KRR1,-0.802156968666449,5.21870406538792,13.4904456192622,0.00077612861789413,0.00483273485570463
LPAR6,0.822350775612741,4.13470543840352,13.4851288048435,0.000777734765428495,0.00484083378937367
PDE1A,1.10371004930727,2.9776363639633,13.4837386464072,0.000778287986303643,0.00484237523319742
UGGT2,0.663864611006587,2.86670921687779,13.4825509338489,0.00077862810825722,0.00484259012227322
GAS2L1,1.12907583661176,3.45818136279946,13.476227822627,0.000780462341017247,0.00485192994519708
FANCI,1.04479213618999,0.99710015298298,13.4805881817209,0.000780856867253902,0.00485192994519708
AC009093.1,4.01744186673381,-2.25956296669573,13.1402113967303,0.000781208820657562,0.00485192994519708
PARD6G,1.09745339792477,0.989407897429995,13.4791425275871,0.000781354528941942,0.00485192994519708
FBLL1,3.17427912325924,-2.40287084105944,12.9623407865755,0.000782152293345528,0.00485498135238801
SLIT2,0.96685319865066,2.71091481526613,13.4698689025486,0.000782520796344703,0.00485536689885455
F2RL2,4.84846460188522,-1.52977768265935,13.1450963308385,0.000783260895177862,0.00485805691032625
SHC1,0.58420519565469,5.27701079887945,13.4636973165952,0.000784192387239755,0.00486193143997981
AL137026.1,1.55732321296519,-0.410167259737006,13.4678945347927,0.000784766897659669,0.00486359054642658
PTPRS,0.701491709742561,5.05968984635604,13.4595451995106,0.000785457393116326,0.00486596689160063
SEMA3D,2.75497474082378,-0.208098249653174,13.3935670342755,0.000785862429764667,0.00486657363207529
TIMELESS,0.589002553423849,2.19007357802709,13.4466177781184,0.000787817781672458,0.0048767767133451
WAS,2.48378234077741,1.95937787654924,13.4519615477506,0.000789538773038493,0.0048855216463651
KCTD1,0.625081199755379,1.04742275685069,13.4434889904883,0.000789852606033076,0.00488555591249264
AP1S2,-0.882711080180795,6.54028124763723,13.4424517666242,0.000790660299529471,0.00488864368577586
ABTB1,0.803281780805035,5.56308535582944,13.4391210227091,0.000791679736568702,0.00489192394408173
BMP1,1.28615755423119,4.41201390259902,13.4387553085522,0.000791808223422076,0.00489192394408173
NBPF12,0.665756575045873,5.59250134736309,13.4370009721165,0.000792329144087939,0.00489323458548775
DICER1,-0.613013538711621,5.71247464326531,13.4353632464889,0.000792831118284508,0.00489442724248329
TRERF1,1.16351753575695,2.24715646395522,13.4316757794224,0.000794367037141208,0.00490105664142177
AGTPBP1,-0.803419710148318,4.87553603161913,13.4239853807384,0.000796328978497727,0.00490945868756916
SLC34A2,7.10350032166059,-0.789588023677578,13.8226341431639,0.000798330454010361,0.0049187957638811
RRP15,-0.697332202942497,4.54286474376036,13.4159386412252,0.000798812694214986,0.00491985416448693
PLAGL1,0.87648493558402,4.60944920435616,13.4145012801399,0.000799262769559929,0.00492071371764421
VAV3,0.958232913457685,0.922157276630577,13.4169621598297,0.000800366149650983,0.00492368104562078
AMER1,-0.891865888092856,2.98727922235064,13.4079650792946,0.000801353798945699,0.00492784386957411
KLF13,-0.598224731745478,6.47349247922901,13.4003874420654,0.000803471547703245,0.00493703513627504
AC245452.1,0.873472420845928,1.83045379763233,13.3963040470843,0.000805463940923408,0.00494735933016017
HAS1,5.84986135310929,-0.969146850461096,13.2590128280839,0.000805811926886547,0.00494757907995781
HLX,1.02788777752945,2.91180259517405,13.3873387875838,0.000807858699700059,0.00495495574713486
F10,1.72745967462976,2.98890824756735,13.387376245104,0.000807951388313024,0.00495495574713486
DDR2,1.10454251194778,5.41941017773662,13.3837566528796,0.000808829706741803,0.0049565059407337
ZNF487,0.956101893327406,0.625476292794127,13.3907059208841,0.000809263888633865,0.00495724964947076
LMBR1L,0.711086174496882,4.48197572171044,13.3811556741318,0.000809648372740219,0.00495768847094832
AC040162.1,0.992643154911125,0.548698493612518,13.3875975141948,0.000810472414668594,0.00496061456106258
RFPL4B,6.13081671803611,-1.6573859643078,13.8057431416376,0.000811074644360108,0.00496061456106258
RAB3D,0.762239910684928,2.24299707599238,13.3765299190027,0.000811378364502696,0.00496061456106258
PCMTD2,-0.606593715024413,5.80891784162756,13.3726358507919,0.000812318382666251,0.00496253254052123
C5AR1,2.71533635566684,2.17987296389598,13.3695998030703,0.00081505711175816,0.00497542760016624
KRT80,3.52694030553331,0.236695432024672,13.2439834954494,0.000818198047865085,0.00498949943149742
PROM2,0.603461063203777,0.216586254528982,13.3592303420332,0.000818306873380563,0.00498949943149742
MVB12B,-0.596955019732637,4.64400119192083,13.3503665353829,0.00081935921266749,0.00499228132377891
ZNF101,0.858092355364225,1.61776689067488,13.3525545632314,0.000819393179980371,0.00499228132377891
JUND,0.96195129839296,5.56276643251306,13.3406011787592,0.000822466503687842,0.00500675778758601
ATF7-NPFF,1.33171871616863,1.15213293346001,13.3454494905343,0.000822717061833404,0.00500675778758601
MT-ND2,-0.971579074430229,13.3462576053373,13.3327359250197,0.0008230761282079,0.00500702011658756
ABCB7,-0.682415750962306,4.6531105129286,13.3364184756194,0.000823801780148803,0.00500951143899389
FCGBP,2.15914114425394,0.594872799241451,13.3408555436006,0.00082464839943107,0.00501273616639209
DTX4,0.972600946799274,2.58350056906787,13.3302722940055,0.000825996476373021,0.00501768299804588
RASD1,2.43136738491745,2.89753967738352,13.331379571498,0.000826095471818116,0.00501768299804588
RAP2B,1.18064243984105,2.64739917208432,13.3275057140404,0.000826911202914877,0.00502071334582071
NUDT18,1.65249389176155,0.965956411421268,13.333401005669,0.000827257814229342,0.00502089413331765
CRYBG1,1.45880147924059,2.92930616235258,13.3247969943137,0.000827751145023496,0.00502196492924477
TMEM14A,1.21187995665591,1.6390024091497,13.3253008497461,0.000828312618118407,0.0050234481665987
UNC119,0.788271024693893,2.90756432544905,13.3184507663263,0.00082969952127969,0.00502668037785297
ACKR2,2.44410006425501,-0.56090593821589,13.2473370641744,0.000829797177286764,0.00502668037785297
TFE3,0.586773601858028,4.74409365178901,13.3131188656295,0.000831285574145319,0.00503377244687844
NIPAL2,1.16500958337732,2.92203594682323,13.3119841386264,0.0008318262314977,0.00503512234168986
EVI2A,2.51895589961522,0.90906666828681,13.3087929927692,0.000834526007948657,0.00504936730704319
RRM2,2.5116406648946,-1.27271019850193,13.09267101399,0.000834816832488998,0.00504936730704319
POU2F2,1.90763062700123,1.20303602488885,13.3029274205457,0.000836897018477495,0.00506001795185535
CRTAC1,2.71670690014108,1.01952813696601,13.294954432436,0.000838543010721303,0.00506800605381873
SLC66A3,0.991651898541048,3.48139925940389,13.289234617719,0.000839072660412656,0.00506800605381873
LRP10,0.828233637201162,5.89211801535105,13.2866162366128,0.000839873748790456,0.0050685218715173
RPRM,2.97869196686673,-2.67048276908952,12.774027810047,0.000839905389425057,0.0050685218715173
QRSL1,-0.902316151435188,4.86236847415163,13.2849242492602,0.000840425990791336,0.0050685218715173
PINLYP,1.81808207624724,0.0974070014391235,13.291428630093,0.000840640840677759,0.0050685218715173
HTR2B,2.48203229311675,-1.95928563299459,12.9225238820789,0.000840862245233733,0.0050685218715173
CHST8,1.87891947577357,-2.48335519417798,12.878059361432,0.00084154200403949,0.00506947423346921
CERS4,1.5808992153769,2.30706783105999,13.2809988279439,0.000842287305792343,0.00506967692922272
SLA,2.24878263057083,2.0321947515927,13.2836045742441,0.000842333523988353,0.00506967692922272
VDR,1.27386634450739,0.661944907705248,13.2838486770457,0.000843642661699942,0.0050721009553563
SLC30A9,-0.707291445495976,5.92015127160514,13.2749199915842,0.000843696479984805,0.0050721009553563
GPR68,1.76073039219768,0.875408173939001,13.2806353878229,0.000844575383081782,0.00507545927026811
PPM1E,1.86080927478102,-1.65218794667106,13.1077597344955,0.000847165443025018,0.00508909430463133
TSPYL2,0.824812542263319,4.70892170123293,13.2624258330075,0.000847806897411681,0.00509101777312729
SESN1,-1.18438562613618,6.86650153478233,13.2593642189652,0.000848809335581629,0.00509510664430382
MANBA,0.795526612298271,3.29596536710301,13.2551151716505,0.000850268227353795,0.0051019313134705
ARHGAP27,1.24893046188083,3.9467840093651,13.2538423537425,0.000850672606230797,0.00510242573464778
IREB2,-0.653232248433472,5.23578236413712,13.2495496377436,0.000852052468658763,0.00510850646423066
RAI2,0.780130949440728,3.38125376492597,13.2454069143303,0.000853480733711989,0.00511153030503926
NEK10,-1.94654194322335,3.56120100233613,13.2443809533377,0.000853834111835915,0.00511171483576266
PRR5L,1.82981374697614,0.895982085580262,13.247869326476,0.000855380355607704,0.00511670358134777
NXT1,0.943725188667784,1.85251733243895,13.2405813074514,0.000855617586026476,0.00511670358134777
ZDHHC12,1.05654214816747,2.19021293702028,13.2288189455174,0.000859361112114142,0.00513316831649936
PLGRKT,-0.696830337887003,4.3035028003171,13.2264357189167,0.000859742590175388,0.00513351199190255
AMIGO2,1.59677040676449,2.19704272135458,13.223764629904,0.00086132267230306,0.00513805446239536
ARSA,0.889560489149108,3.59283605865749,13.2213761431057,0.000861476033734112,0.00513805446239536
CARMIL1,1.89060855925418,1.20350628294388,13.2227944343564,0.00086331684827174,0.00514709634859378
METAP2,-0.602651760116359,5.97919760590404,13.2127052205961,0.000864344058221458,0.00515128254630893
ENSG00000186354,1.6193743065973,-2.26165178069483,12.9240990421425,0.000864791521469613,0.00515201174463495
ALDH16A1,1.14525948343184,3.79196099253634,13.2008478887484,0.000868388554357157,0.00516596748412918
A2M,0.772952220402265,9.10927126967399,13.1943915462307,0.000868547776457464,0.00516596748412918
FANCM,-0.674853132511686,2.04411490565274,13.1985373131151,0.000869378540264303,0.00516596748412918
RHBDF1,0.5811153500554,4.79695687111993,13.19716121528,0.000869592393233788,0.00516596748412918
MAN1B1,0.747651374204431,4.86575010906837,13.1967191420598,0.000869741985716959,0.00516596748412918
TRANK1,1.41154331976564,3.28374431166366,13.1949549593239,0.000870445578911907,0.00516820947509066
BHLHE41,-1.05269595058429,5.8902377808093,13.1886626364783,0.000872466564652428,0.00517576433342473
AC010542.6,1.94444826932716,-1.45304957454735,13.0612429098396,0.000872662381416353,0.00517576433342473
ANGPT2,1.20065608701143,3.03530630528564,13.1884498072836,0.000872697816552716,0.00517576433342473
CASC18,-1.52725615166633,-2.508684151997,12.9564073977833,0.000875817888799065,0.00519038372617756
ETV2,2.55261097479095,-2.10974229498728,12.7732365075103,0.000877964442750343,0.00520115982215502
LBX2,2.67240045925151,-2.21609103519777,12.7313847211676,0.000880636246656222,0.00521235728974222
ABCB4,-1.03185911570272,2.93215890006953,13.1643717452041,0.000880841346748891,0.00521235728974222
AP000696.1,-2.02926559441212,-2.3615969220857,12.9018371339601,0.000881663530570876,0.00521527509106259
KLHDC10,-0.626734942188848,5.28017221672959,13.1592018818825,0.000882530456289124,0.00521845527642304
CYP1B1-AS1,1.73350158169254,-1.04327356918054,13.1133659462924,0.000885287311540566,0.00523093508826543
ZDHHC18,0.904182028010519,3.78946727380115,13.1497749106282,0.000885804688993956,0.00523093508826543
SECTM1,2.55748219217303,2.13708990892626,13.1541869665877,0.000886008049102634,0.00523093508826543
CCDC142,0.625212770070632,1.30395656668219,13.146114049708,0.000886066286047621,0.00523093508826543
DOCK8-AS1,1.67764323097539,-1.77080974654681,12.9902450537825,0.000889441400029304,0.00524561885607159
SDHAF3,-0.676217393519802,3.05413301352652,13.1338002227769,0.000891387685683336,0.00524975322243669
STK10,1.04495062613961,4.13758671097065,13.1334695071951,0.000891439958263819,0.00524975322243669
B9D2,1.66458468632014,0.0320138729414801,13.1422801092701,0.000891467528338306,0.00524975322243669
CD84,1.67951960641409,1.76118618046173,13.1320145783642,0.000893222466332132,0.00525813388705992
FAM174C,1.29231028003889,2.40742204441355,13.1280278251117,0.000893721746794659,0.00525911939155401
RPS6KB1,-0.694850377965217,5.07743742744284,13.120660920402,0.000895882779830613,0.00526792371501882
CTRC,2.711320602139,-2.73298784064584,12.5913761282598,0.000896796532770997,0.00526971035379186
EPHB4,0.927901611488488,4.51760214896803,13.1172054484669,0.000897097151037155,0.00526971035379186
HDAC9,-0.688339754170086,3.921227245973,13.1165422840442,0.00089732966092869,0.00526971035379186
MYBL2,2.6636355414503,-1.66864791482007,12.7907913031193,0.000897516769412774,0.00526971035379186
MSX1,1.53752681786292,2.03290655294421,13.1155046085533,0.000898516579166312,0.00527362675186983
MELTF,1.71103975036463,1.55498630404303,13.1160605291876,0.000899111595283922,0.005275165290805
MYO7A,1.14024627182057,2.06235233032592,13.1055947162448,0.000901708775140299,0.00528844521082469
DEFB1,6.48997433312509,-0.363640477021943,12.9577192734837,0.000902121569552479,0.00528890880972924
RERG,1.20987486644064,3.49724952469702,13.0985844308078,0.000903690618622454,0.00529614838509986
DPYSL2,0.742602920486047,5.65629503494192,13.0960780766054,0.000904511225033836,0.00529899792351616
SKI,0.618008950903842,5.3260972778756,13.0918491953901,0.000906004580402239,0.00530382511475223
EVA1B,1.87799044062995,2.25185163023372,13.0899878169644,0.000907548426522259,0.00531090100262121
CALR,0.817388556786331,6.72941368571131,13.0823821934861,0.000909356558106523,0.00531646613916154
SYT17,1.37469085489154,-0.225803300542047,13.0939491088467,0.000909431904312712,0.00531646613916154
ZC4H2,1.00246177337954,1.32999367894676,13.0856024121429,0.000909505881445506,0.00531646613916154
SLC24A1,0.915550256199137,1.5154453496626,13.0822618750385,0.000910348282874596,0.00531915382828488
PIK3CD,1.86509972173168,3.15277086150551,13.0794490759691,0.000910636987198643,0.00531915382828488
PARP10,0.915471359596928,4.82838801297063,13.0759563993399,0.000911646158634607,0.00532112584747058
TINAGL1,0.840959755044866,6.39073722985737,13.0745816618819,0.000912128727818951,0.00532198230844879
SPARC,1.56736960751325,9.43237325361131,13.0716726345598,0.000913164719171483,0.00532606599363655
LCA5,0.605302896628421,1.466585921979,13.0658026476376,0.000914051448838342,0.00532927642006667
NEK3,0.992545156385944,2.9335250367369,13.0663317533823,0.000915227377063557,0.00533220891335522
OXCT2,2.2834945432554,-1.04445493204816,12.9465798422084,0.000916584678896509,0.00533621245188945
SMIM8,-0.602318281246893,2.58484674424257,13.0624272048589,0.000916588016283404,0.00533621245188945
MZB1,4.3237592133533,0.387212791992722,12.8324796771648,0.000918753787345165,0.0053468568740576
DIP2C,-0.784480500540157,5.79122933402421,13.0541914968688,0.000919417495505119,0.00534875515832218
SLC35G2,1.16119350813551,1.59370476787476,13.0545564886806,0.000920318364618991,0.00535203123820813
DOK3,1.65177809014891,2.27085852027165,13.0507495446322,0.000921356524603779,0.0053524446158967
STARD9,0.996247765829707,5.26598268138968,13.0465906657194,0.000922156524341825,0.00535486055010806
SHISAL1,3.13516043063264,-0.762845703446641,12.8231037794659,0.000922893399071671,0.00535569580227595
ENSG00000269226,1.67195691807798,-0.303391958966714,13.048338513864,0.000923125771755917,0.00535569580227595
ADAMTSL1,2.47585947556873,1.54914169027908,13.0502484420605,0.000923314250761526,0.00535569580227595
JDP2,1.02693521769925,4.14476273160038,13.041310060481,0.000924072972905998,0.00535813552932358
FAM72B,1.71839404911266,-0.611080566005942,13.0321694269305,0.000924759388804431,0.00535819452811108
CXXC1,0.728001210556904,4.65692786220761,13.0379133272782,0.000925287529177861,0.00535929512970817
TNFRSF1B,1.18776157132556,5.030958561394,13.0360738727356,0.000925952432508087,0.00535989837926638
MAPK13,1.41173796673102,1.46286528704085,13.0398123470399,0.000926068136709242,0.00535989837926638
PPL,1.88007285827722,4.55601959648672,13.0325839087379,0.00092725105980471,0.00536478552198804
PDE6B,1.36790653110864,-1.4006333342387,12.9959416965749,0.000927794912289764,0.00536597298359704
ANLN,2.98385751447445,-0.137260783240905,12.9466691313139,0.000928764129804953,0.00536961881248416
SEC31B,-0.698915995830173,4.86217432907152,13.0260157976616,0.000929591748953271,0.00537244363445022
TRIQK,1.05254636560019,2.20431373593329,13.0103924129723,0.000935716151640874,0.00540389717749742
TNFRSF1A,0.9148967103947,5.50715134439305,13.0021393315371,0.000938306698407415,0.0054168838796584
TMEM245,-0.866953643498035,6.52961341858252,13.0006018492625,0.000938870515715363,0.00541816499000049
CACNB4,1.95940995296586,0.137857621409718,12.9981115067028,0.000941564191933262,0.00543173198018435
OSR1,2.07902734343659,1.9406027786761,12.9921143334395,0.000943532112645952,0.00544110385338443
HOXB5,1.63886753432535,-0.599071168180483,12.9830826216158,0.000944267576156808,0.00544336423403308
TBCB,0.6604853665388,4.89943695140788,12.9848462147834,0.000944679319462498,0.00544375751837171
BAALC-AS1,1.36850211498374,-1.46205722484922,12.9334252288513,0.000948171633559883,0.0054564156734179
EDEM2,1.16930945096167,2.49183648341427,12.9750538559185,0.000948622435413595,0.0054564156734179
AC015912.3,2.37371385152974,-2.37288190888906,12.5534199053146,0.00094864394282638,0.0054564156734179
PRAMEF15,9.32985434112352,0.23756461992508,13.543268216369,0.000953451875826044,0.00547837268898307
OLFML1,1.37986853824054,3.34733106774073,12.9526785100593,0.00095674692709608,0.00549531299517636
EIF1AX,-0.855144419280642,6.66315416408487,12.9514002470093,0.00095711637863689,0.00549544320734015
CCDC61,1.12366162672772,1.90950987573322,12.9345875640931,0.000964146405183362,0.00552979662791919
PRAMEF5,9.42920183864764,0.333491338522666,13.5092625567266,0.000964952850218831,0.00553241961556361
AL355297.3,1.16871166073201,-2.25235229320339,12.7400501984563,0.000966180580756146,0.00553659723054607
DENND1B,-0.945636346484591,3.90391070542387,12.9264454795656,0.000966523000591393,0.00553659723054607
RUBCNL,1.9484874710282,0.983370774421105,12.9336298714558,0.000966729635698932,0.00553659723054607
PRAMEF4,9.10052667998366,0.0159660586205984,13.4979554891751,0.000969998150282594,0.00555308833475497
AC046143.1,1.3384051955935,-2.03975250553656,12.7645200577597,0.000970621724212146,0.00555308833475497
MYBPH,4.26835245461435,5.85110880775305,12.915913022168,0.000970660357624237,0.00555308833475497
CNTD2,2.81463897439907,-2.18179435672494,12.4841383935671,0.00097168106605251,0.00555692163613646
NEFL,5.47464702705315,-0.541825234024171,12.4588310549937,0.000972475212302261,0.00555945695864139
TMEM74B,1.34934359361638,2.23118900525562,12.9056018157829,0.00097498416495615,0.00557179014138482
AC010997.4,1.8723343337561,-2.045619992653,12.6370195583666,0.000982707478911636,0.00561390245793536
TCF3,0.639210762366621,4.14450958569854,12.874062108669,0.000986570918369062,0.00563204386500782
WDR76,0.995656928600723,0.370969197436296,12.8839492821969,0.000986593914889992,0.00563204386500782
ACTR3C,-0.792154879468874,0.0478944394067251,12.8806662364346,0.000987929203526516,0.00563725464968902
TMEM39B,0.681592008353723,2.5001261216257,12.8703985003531,0.000988218174849252,0.00563725464968902
RWDD4,-0.852124948051207,5.27472395247853,12.8670682009739,0.000989272939706325,0.00564082402482171
LMNB1,1.64851565590873,0.908464267692537,12.8739385581214,0.000989555801666204,0.00564082402482171
ITPR1,0.82711195790553,3.67109431347029,12.8614728295569,0.000991491539978088,0.00564982611795497
ZNF776,-0.718716829860263,3.58081414404405,12.8568947104434,0.000993248540365433,0.00565577061414697
ACLY,0.700757978106847,4.75480230563717,12.8533111586039,0.000994633402063012,0.0056597241540942
CD53,2.30153440518277,3.13203832326222,12.8543180371783,0.00099468611583317,0.0056597241540942
MED21,-0.66760670654243,4.17009336698729,12.851742344927,0.000995243435935276,0.0056597241540942
ZDHHC13,0.928462550630947,1.32444950073679,12.8547903395057,0.000995371440490978,0.0056597241540942
KIF18B,1.05073898453302,-1.71676574045217,12.8066782015741,0.000995773533399031,0.00565997962115296
SLC38A2,-0.712438770849587,7.36397831598162,12.8439423225114,0.000998289939460818,0.00567223266339326
PRAMEF9,8.97695014704065,-0.102283252621002,13.4191397704398,0.000998645114587443,0.00567223266339326
KLHDC1,-0.593132332791004,2.7119401618285,12.8421160543083,0.000999116493234011,0.0056722850868597
COX11,-0.731416566579651,5.4931618462146,12.8398243865321,0.000999905013636125,0.0056722850868597
PPP1CB,-1.07162227225239,8.69150662920355,12.8389613494463,0.00100024354249828,0.0056722850868597
CBLN3,1.52155075324363,0.877760313804576,12.8453329526873,0.00100065234270981,0.0056722850868597
OSBP,-0.668859910457785,5.89059688806863,12.836937209825,0.00100103875120164,0.0056722850868597
ARL5A,-0.878259819729486,5.54173589945651,12.8362255674472,0.0010013185409017,0.0056722850868597
TYRO3,1.85620196622026,2.54587328139254,12.8357702419455,0.00100214730173505,0.00567382218313516
ANG,2.2160453072136,1.10169386809534,12.8400952773872,0.00100268686989992,0.00567421412893917
GNG12,0.729756549890893,4.96665002439384,12.8286302058684,0.00100431546141392,0.00567421412893917
LGALS3,1.36451681429141,6.38181891698424,12.8281752159128,0.00100448817664116,0.00567421412893917
MT-CYB,-1.09480245885004,13.7478501461988,12.8223752644687,0.0010045895705701,0.00567421412893917
NRM,1.45200724327472,2.23928758338789,12.8292415096247,0.00100469214634416,0.00567421412893917
TRIM59,1.73653487673471,-0.487105695295793,12.8233684404817,0.00100513822376804,0.005674537026025
SDF2L1,1.17123707913909,1.9226313236758,12.8257194848957,0.00100621619220328,0.0056785997143324
CHAC2,-0.755094350016006,0.993725218087523,12.8252448435713,0.0010067304785103,0.0056794794919732
TCEAL7,1.25832288279107,1.70831336853396,12.8232924995459,0.00100747406000615,0.00568165175406313
CIART,-1.25468989635062,3.58360074493149,12.81971482149,0.00100788833019751,0.00568196597959442
WWTR1,0.781800946499141,4.82893589788181,12.8183619198679,0.00100837338267868,0.00568267887457647
DNAJC28,-0.976402155875922,1.49253950637169,12.8171081919332,0.00100957504331613,0.00568742826570592
AL162586.1,0.6820969281057,2.46253242660724,12.8131838469553,0.00101067067617952,0.005689840257574
AC012313.1,0.673439919733331,1.04825552373885,12.8110315715429,0.00101072129267816,0.005689840257574
RNF212,2.08684142003431,0.143357143443202,12.8087436844923,0.00101296555257705,0.00570044925841213
AC100793.4,2.1938453681454,-1.15040501607551,12.6908263173374,0.00101531247982486,0.00571162828107367
NNMT,2.55572126572784,5.57678936894411,12.7991938302211,0.00101600720839537,0.00571278821409412
GMPPA,0.61783949638346,3.86605214191055,12.7978365543636,0.00101654719925726,0.00571278821409412
FMO1,3.68592121987607,0.327312852764268,12.6877352542174,0.00101660016178112,0.00571278821409412
FOPNL,-0.761502101853607,5.12740038635926,12.7962062269179,0.00101718143105117,0.00571402840761001
HOXC12,2.29105364017009,-1.98027127118989,12.4824838100434,0.00101883765474072,0.0057190953519866
NFU1,-0.683005552238754,5.36687437171156,12.7917446768611,0.00101896623934698,0.0057190953519866
GPC2,1.42502335907023,-0.199728667556859,12.8008847966474,0.00101958133507576,0.0057190953519866
FOXF2,1.14912677337714,-0.0130950546457988,12.80220438624,0.00101988789453613,0.0057190953519866
SERBP1,-0.719978349015538,8.12526166647505,12.784962152838,0.00102079154666374,0.00572213782807934
