TPR,FPR,TNR,FNR,Precision,Recall,F1,Accuracy,arg_sample,screen_method,tissue,method_name
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3.5| repeat_times=13| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558,tred=2.5| repeat_times=11| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=5| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3.5| repeat_times=12| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4.5| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=5| repeat_times=16| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3.5| repeat_times=19| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558,tred=2.5| repeat_times=13| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558,tred=2.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4.5| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.188299687233438,0.811700312766562,0.0635250505504381,0.862902391056826,0.936474949449562,0.898184560685234,0.881400602409639,tred=1| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558,tred=2.5| repeat_times=17| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.188299687233438,0.811700312766562,0.0635250505504381,0.862902391056826,0.936474949449562,0.898184560685234,0.881400602409639,tred=1| repeat_times=11| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936531116603011,0.295351151549616,0.704648848450384,0.0634688833969894,0.800518507849633,0.936531116603011,0.863199855046204,0.83418047188755,tred=0.5| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4.5| repeat_times=11| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4.5| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3| repeat_times=14| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558,tred=2.5| repeat_times=19| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=4.5| repeat_times=9| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=5| repeat_times=9| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0742820585726471,0.925717941427353,0.0635250505504381,0.94102043119991,0.936474949449562,0.938742187939868,0.931726907630522,tred=2| repeat_times=12| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679,tred=3| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.936474949449562,0.0742820585726471,0.925717941427353,0.0635250505504381,0.94102043119991,0.936474949449562,0.938742187939868,0.931726907630522,tred=2| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples2,brca_her2,scAB
0.0192091664794428,0.103141882286039,0.896858117713961,0.980790833520557,0.190741773563859,0.0192091664794428,0.0349033015257437,0.406595130522088,n_pc=30| resolution=2.3| ela_net_alpha=0.9,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=3.1| ela_net_alpha=0.4,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=80| resolution=2.6| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=0.7| ela_net_alpha=0.2,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000224668613794653,0.00199033266988911,0.998009667330111,0.999775331386205,0.125,0.000224668613794653,0.000448531060775959,0.440637550200803,n_pc=80| resolution=1.5| ela_net_alpha=0.4,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000337002920691979,0.105274381575206,0.894725618424794,0.999662997079308,0.00403496973772697,0.000337002920691979,0.000622051733969208,0.395111696787149,n_pc=20| resolution=3.7| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.00415636935520108,0,1,0.995843630644799,1,0.00415636935520108,0.00827833090949771,0.44371234939759,n_pc=60| resolution=2.3| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=60| resolution=1.2| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.00707706133453157,0,1,0.992922938665468,1,0.00707706133453157,0.0140546569994423,0.445343875502008,n_pc=70| resolution=2.6| ela_net_alpha=0.3,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=2.4| ela_net_alpha=0.7,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000674005841383959,0.100653966448678,0.899346033551322,0.999325994158616,0.00840336134453782,0.000674005841383959,0.00124792013311148,0.397339357429719,n_pc=10| resolution=3.5| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=80| resolution=0.5| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=70| resolution=0.4| ela_net_alpha=0.4,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=60| resolution=1.1| ela_net_alpha=0.9,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000337002920691979,0.15140744953085,0.84859255046915,0.999662997079308,0.00280898876404494,0.000337002920691979,0.000601805416248746,0.374748995983936,n_pc=10| resolution=0.3| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.182599415861604,0.0977395507534831,0.902260449246517,0.817400584138396,0.702766969303934,0.182599415861604,0.28987962550156,0.500251004016064,n_pc=40| resolution=1| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000224668613794653,0.00199033266988911,0.998009667330111,0.999775331386205,0.125,0.000224668613794653,0.000448531060775959,0.440637550200803,n_pc=80| resolution=1.5| ela_net_alpha=0.4,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=0.7| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.102842057964502,0.104421381859539,0.895578618140461,0.897157942035498,0.554848484848485,0.102842057964502,0.173521607278241,0.452748493975904,n_pc=30| resolution=2.6| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=90| resolution=0.4| ela_net_alpha=0.9,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.155246012132105,0.0945408018197327,0.905459198180267,0.844753987867895,0.675134342940889,0.155246012132105,0.252443145492739,0.486383032128514,n_pc=40| resolution=2.8| ela_net_alpha=0.4,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=0.4| ela_net_alpha=1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=70| resolution=3.2| ela_net_alpha=0.7,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.00016850146034599,0.104279215240262,0.895720784759739,0.999831498539654,0.00204081632653061,0.00016850146034599,0.000311300197156792,0.395456827309237,n_pc=20| resolution=1.8| ela_net_alpha=1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.180633565490901,0.00113733295422235,0.998862667045778,0.819366434509099,0.995049504950495,0.180633565490901,0.305761551625784,0.541792168674699,n_pc=40| resolution=0.1| ela_net_alpha=0.2,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=90| resolution=2.8| ela_net_alpha=0.2,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.153223994607953,0.00106624964458345,0.998933750355416,0.846776005392047,0.994531534815895,0.153223994607953,0.265537548060544,0.526512299196787,n_pc=90| resolution=0.9| ela_net_alpha=0.1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.190406650190968,0.021324992891669,0.978675007108331,0.809593349809032,0.91869918699187,0.190406650190968,0.315436866102168,0.538340863453815,n_pc=40| resolution=2.2| ela_net_alpha=0.2,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=80| resolution=1.7| ela_net_alpha=0.9,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=60| resolution=0.3| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=90| resolution=1.8| ela_net_alpha=0.7,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.173612671309818,0.000924083025305658,0.999075916974694,0.826387328690182,0.995811855670103,0.173612671309818,0.295676296154582,0.537964357429719,n_pc=50| resolution=0.5| ela_net_alpha=0.2,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.0533587957762301,0.103994882001706,0.896005117998294,0.94664120422377,0.393700787401575,0.0533587957762301,0.0939803135974675,0.425294929718875,n_pc=30| resolution=1| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000337002920691979,0.0995877168040944,0.900412283195906,0.999662997079308,0.00426439232409382,0.000337002920691979,0.000624642132111811,0.397621736947791,n_pc=10| resolution=0.7| ela_net_alpha=0.1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000674005841383959,0.1030707989764,0.8969292010236,0.999325994158616,0.00820793433652531,0.000674005841383959,0.00124571784490813,0.396272590361446,n_pc=10| resolution=3.1| ela_net_alpha=0.7,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.011008762075938,0.000142166619277794,0.999857833380722,0.988991237924062,0.98989898989899,0.011008762075938,0.0217753582935229,0.447477409638554,n_pc=50| resolution=1| ela_net_alpha=1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=2| ela_net_alpha=1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=1.2| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.134239496742305,0.104492465169178,0.895507534830822,0.865760503257695,0.619170984455959,0.134239496742305,0.220642540620384,0.470256024096386,n_pc=30| resolution=3.4| ela_net_alpha=0.3,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000224668613794653,0.150838783053739,0.849161216946261,0.999775331386205,0.00188146754468485,0.000224668613794653,0.000401404917210236,0.374937248995984,n_pc=30| resolution=0.4| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.105425747023141,0.104492465169178,0.895507534830822,0.894574252976859,0.560800717060054,0.105425747023141,0.177485698075741,0.454160391566265,n_pc=30| resolution=3.5| ela_net_alpha=0.6,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.000337002920691979,0.151052032982656,0.848947967017344,0.999662997079308,0.00281557954012201,0.000337002920691979,0.000601956358164033,0.374905873493976,n_pc=10| resolution=0.6| ela_net_alpha=0.2,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=2.3| ela_net_alpha=0.1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=80| resolution=0.4| ela_net_alpha=0.5,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.0625140417883622,0.000639749786750071,0.99936025021325,0.937485958211638,0.991978609625668,0.0625140417883622,0.117615978019656,0.476029116465863,n_pc=90| resolution=3| ela_net_alpha=0.1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=80| resolution=3.1| ela_net_alpha=0.6,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.10166254774208,0.094327551890816,0.905672448109184,0.89833745225792,0.576984379980874,0.10166254774208,0.17286662528055,0.456544929718876,n_pc=40| resolution=3.5| ela_net_alpha=1,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.00426870366209841,0.104208131930623,0.895791868069377,0.995731296337902,0.0492866407263294,0.00426870366209841,0.00785692132740618,0.397778614457831,n_pc=20| resolution=4| ela_net_alpha=0.6,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.0512244439451809,0.101506966164345,0.898493033835655,0.948775556054819,0.38974358974359,0.0512244439451809,0.0905480540111199,0.425200803212851,n_pc=30| resolution=2.9| ela_net_alpha=0.8,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.011008762075938,0,1,0.988991237924062,1,0.011008762075938,0.0217777777777778,0.44754016064257,n_pc=60| resolution=2.5| ela_net_alpha=0.7,scipac_arg_samples1_part1,brca_her2,SCIPAC
0.00404403504830375,0,1,0.995955964951696,1,0.00404403504830375,0.00805549339897069,0.443649598393574,n_pc=60| resolution=2| ela_net_alpha=0.4,scipac_arg_samples1_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=1500| bt_size=30| nfold=22,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=5000| bt_size=70| nfold=28,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4000| bt_size=100| nfold=4,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.0794203549764098,0.00277224907591697,0.997227750924083,0.92057964502359,0.973158981417756,0.0794203549764098,0.146855688840422,0.48453187751004,hvg=5000| bt_size=70| nfold=30,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4000| bt_size=100| nfold=6,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=1000| bt_size=70| nfold=16,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.0315659402381487,0.000568666477111174,0.999431333522889,0.968434059761851,0.985964912280702,0.0315659402381487,0.0611733971916839,0.458772590361446,hvg=3000| bt_size=70| nfold=26,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3000| bt_size=50| nfold=18,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3500| bt_size=70| nfold=18,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=5000| bt_size=100| nfold=24,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.120478544147383,0.00113733295422235,0.998862667045778,0.879521455852617,0.992596020360944,0.120478544147383,0.214876033057851,0.508189006024096,hvg=500| bt_size=80| nfold=24,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4000| bt_size=30| nfold=24,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3500| bt_size=50| nfold=8,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3000| bt_size=40| nfold=16,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=500| bt_size=90| nfold=28,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=2000| bt_size=10| nfold=4,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4000| bt_size=30| nfold=8,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=5000| bt_size=100| nfold=10,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=1500| bt_size=70| nfold=10,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4500| bt_size=100| nfold=30,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=2000| bt_size=100| nfold=26,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=5000| bt_size=70| nfold=16,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3500| bt_size=40| nfold=22,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.120478544147383,0.00113733295422235,0.998862667045778,0.879521455852617,0.992596020360944,0.120478544147383,0.214876033057851,0.508189006024096,hvg=1000| bt_size=100| nfold=6,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=2000| bt_size=40| nfold=14,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4500| bt_size=90| nfold=24,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4500| bt_size=20| nfold=16,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=2000| bt_size=80| nfold=30,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4000| bt_size=100| nfold=10,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3000| bt_size=10| nfold=8,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4500| bt_size=90| nfold=28,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.0794203549764098,0.00277224907591697,0.997227750924083,0.92057964502359,0.973158981417756,0.0794203549764098,0.146855688840422,0.48453187751004,hvg=2500| bt_size=60| nfold=18,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.120478544147383,0.00113733295422235,0.998862667045778,0.879521455852617,0.992596020360944,0.120478544147383,0.214876033057851,0.508189006024096,hvg=1500| bt_size=70| nfold=28,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=500| bt_size=10| nfold=16,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=500| bt_size=30| nfold=26,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.100314536059313,0.000639749786750071,0.99936025021325,0.899685463940688,0.994986072423398,0.100314536059313,0.182254196642686,0.497144829317269,hvg=2500| bt_size=20| nfold=16,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=5000| bt_size=50| nfold=8,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.120478544147383,0.00113733295422235,0.998862667045778,0.879521455852617,0.992596020360944,0.120478544147383,0.214876033057851,0.508189006024096,hvg=5000| bt_size=100| nfold=10,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=1500| bt_size=60| nfold=22,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=1500| bt_size=70| nfold=10,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=1500| bt_size=90| nfold=18,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=500| bt_size=100| nfold=8,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=5000| bt_size=40| nfold=20,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4000| bt_size=20| nfold=14,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=4500| bt_size=40| nfold=20,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.100314536059313,0.000639749786750071,0.99936025021325,0.899685463940688,0.994986072423398,0.100314536059313,0.182254196642686,0.497144829317269,hvg=4000| bt_size=30| nfold=26,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=2000| bt_size=60| nfold=4,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.0315659402381487,0.000568666477111174,0.999431333522889,0.968434059761851,0.985964912280702,0.0315659402381487,0.0611733971916839,0.458772590361446,hvg=1000| bt_size=80| nfold=4,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.137946528869917,0.000639749786750071,0.99936025021325,0.862053471130083,0.996348884381339,0.137946528869917,0.24234052000592,0.518166415662651,hvg=1500| bt_size=70| nfold=28,scipac_arg_samples1_part2,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,hvg=3000| bt_size=40| nfold=2,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.00404403504830375,0,1,0.995955964951696,1,0.00404403504830375,0.00805549339897069,0.443649598393574,hvg=1000| bt_size=50| nfold=10,scipac_arg_samples1_part2,brca_her2,SCIPAC
0.231464839361941,0.00405174864941712,0.995948251350583,0.768535160638059,0.986357108664433,0.231464839361941,0.374943135292512,0.568900602409639,n_pc=30| resolution=2.3| ela_net_alpha=0.9,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.0216243540777353,0.000710833096388968,0.999289166903611,0.978375645922265,0.974683544303798,0.0216243540777353,0.042310017033903,0.453156375502008,n_pc=100| resolution=3.1| ela_net_alpha=0.4,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.0424623680071894,0.00319874893375036,0.99680125106625,0.957537631992811,0.943820224719101,0.0424623680071894,0.0812684762160709,0.463698544176707,n_pc=80| resolution=2.6| ela_net_alpha=0.8,scipac_arg_samples2_part1,brca_her2,SCIPAC
0,0,1,1,0,0,0,0.441390562248996,n_pc=100| resolution=0.7| ela_net_alpha=0.2,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.0293754212536509,0.00341199886266705,0.996588001137333,0.970624578746349,0.915936952714536,0.0293754212536509,0.0569251700680272,0.456293925702811,n_pc=80| resolution=1.5| ela_net_alpha=0.4,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.000280835767243316,0.0947540517486494,0.905245948251351,0.999719164232757,0.00373692077727952,0.000280835767243316,0.000522411451259012,0.399723895582329,n_pc=20| resolution=3.7| ela_net_alpha=0.5,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.00432487081554707,0.00241683252772249,0.997583167472277,0.995675129184453,0.693693693693694,0.00432487081554707,0.00859614847892827,0.442739708835341,n_pc=60| resolution=2.3| ela_net_alpha=0.5,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.0315097730847001,0.00241683252772249,0.997583167472277,0.9684902269153,0.942857142857143,0.0315097730847001,0.0609815750856025,0.457925451807229,n_pc=60| resolution=1.2| ela_net_alpha=0.8,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.000112334306897326,0.00255899914700028,0.997441000853,0.999887665693103,0.0526315789473684,0.000112334306897326,0.000224190113216007,0.440323795180723,n_pc=70| resolution=2.6| ela_net_alpha=0.3,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.0231970343742979,0.000568666477111174,0.999431333522889,0.976802965625702,0.980997624703088,0.0231970343742979,0.0453223593964335,0.454097640562249,n_pc=100| resolution=2.4| ela_net_alpha=0.7,scipac_arg_samples2_part1,brca_her2,SCIPAC
0.00129184452931925,0.0435740688086437,0.956425931191356,0.998708155470681,0.0361635220125786,0.00129184452931925,0.00249457700650759,0.422879016064257,n_pc=10| resolution=3.5| ela_net_alpha=0.8,scipac_arg_samples2_part1,brca_her2,SCIPAC
