gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
HS3ST4,-0.725,5.84821428571429,-2.61959604422642,0.0195542459280253,0.0816824019658364,-3.29357592403081
CMIP,-0.670285714285714,8.87085714285714,-2.61901520116194,0.0195767665489398,0.0817405298674195,-3.29461106539731
GUCY1B3,-0.909714285714286,8.63271428571429,-2.61811776349747,0.0196116113793969,0.0818500423958222,-3.29621027585771
C8orf34,1.103,5.49735714285714,2.61660984948203,0.019670293686971,0.0820142081716168,-3.29889694072195
LAMB2,0.768285714285713,7.07714285714286,2.61651637793149,0.0196739368048129,0.0820142081716168,-3.29906346341572
ATP5A1,-0.659000000000002,8.32707142857143,-2.61518350842459,0.0197259570327265,0.0821468065996796,-3.30143780562978
RCAN2,-0.885428571428572,8.73171428571429,-2.61304506159663,0.0198096946675992,0.0823353411457407,-3.30524636527596
SLC9A5,-0.581714285714287,5.274,-2.61254689339421,0.0198292510960251,0.0823603218894369,-3.30613345437577
PLEKHM3,-0.601857142857143,7.79107142857143,-2.61176842220761,0.0198598484989107,0.0824061969057087,-3.30751956953772
ADAMTS1,0.763714285714285,7.50914285714286,2.61138343355106,0.0198749970640045,0.0824061969057087,-3.30820501556894
CDKL3,0.586857142857142,5.05385714285714,2.61084915308969,0.019896038401046,0.082457447108,-3.30915621101835
EFEMP1,0.901571428571429,9.18792857142857,2.60970572479799,0.0199411416000139,0.0825813932548948,-3.31119167764485
SYPL1,0.636714285714285,7.98635714285714,2.60943015623485,0.0199520262680265,0.0825813932548948,-3.31168218584342
DDIT3,0.798,7.59128571428571,2.60810845019021,0.0200043117809844,0.0827257107564524,-3.31403456938579
NEK11,0.654857142857142,5.94242857142857,2.60554002417969,0.0201062936810994,0.0828200148219847,-3.31860476233191
WDR17,-0.960142857142858,7.7495,-2.60471922081647,0.020138989821115,0.0828498329626556,-3.3200649686555
PI4KA,-0.838714285714285,9.3995,-2.59758803401308,0.0204252161505877,0.0835898145034388,-3.33274496267661
ZFAND2A,0.84442857142857,8.90778571428571,2.5969967207237,0.0204491246908304,0.0835898145034388,-3.33379586505206
CDH9,-2.533,5.41764285714286,-2.59322963005986,0.0206020721692295,0.0840402738633382,-3.34048900960191
CRYM,-1.75514285714286,5.77571428571429,-2.5921432513016,0.0206463840836412,0.0840402738633382,-3.34241862486507
ETV6,0.704142857142857,7.70807142857143,2.59028563447902,0.0207223660672878,0.0841960410023854,-3.34571748300122
PLXNB1,0.602428571428571,8.44621428571429,2.59014366388392,0.0207281841226803,0.0841960410023854,-3.34596956983029
TMEM123,0.617428571428571,8.974,2.59004730435085,0.0207321338987872,0.0841960410023854,-3.34614066580327
ADGRB2,-0.812285714285715,8.24414285714286,-2.5852758482067,0.0209286229500965,0.0848489071288804,-3.35461020630393
MAP3K11,0.625285714285714,7.83321428571429,2.58445628104039,0.0209625523660951,0.0849502068794954,-3.35606444799105
SLC36A1,-0.644000000000001,7.84271428571429,-2.58210654350787,0.0210601227670145,0.085163944727063,-3.36023297025876
HSPD1,0.864285714285714,9.02242857142857,2.58093563053904,0.0211089064076804,0.0853248944538537,-3.36230973839174
