gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
CSGALNACT1,0.720411341508821,9.29529221942521,2.72866532523368,0.00937108074252508,0.298954723369572,-2.60722481422807
MTMR4,-0.843008093195361,10.083462021752,-2.72859546365589,0.00937275145289821,0.298954723369572,-2.60736704391166
FAM193B,0.815690789986031,9.47213252862589,2.71755628326794,0.00964023802998144,0.303604537408258,-2.62981187342054
TMEM143,1.10774040247567,8.03838888847772,2.71561561510213,0.0096879849769626,0.303604537408258,-2.63375154171817
MICAL1,-1.26000559112586,7.23550822500966,-2.71255245995931,0.00976379394298138,0.303703743442991,-2.63996620667167
KIF3A,-0.592282350606372,12.0888423871159,-2.71008925598062,0.00982515227071068,0.30464210231121,-2.64496035941972
ENTPD3-AS1,1.29780617543827,7.92717862282845,2.70106449832182,0.0100530158745286,0.306836893895376,-2.66323285319892
INSIG2,-0.848785898226134,10.1828934662924,-2.69635466913629,0.010173862211374,0.309222639898048,-2.67275309921291
GYG2,0.662565992145937,11.1796117636481,2.69555547331882,0.0101945008751071,0.309222639898048,-2.6743674827664
HPS5,0.906787560982725,7.95426174123237,2.68477852204057,0.0104766090752994,0.312335801687037,-2.69610645199556
PVT1,-1.52677364607812,6.26295885313088,-2.67974428203509,0.0106108436391521,0.312335801687037,-2.70624182067703
ERC2,-0.635649893987284,12.1146214521866,-2.67289153534956,0.0107961177068277,0.312335801687037,-2.72001827517615
TPRN,1.16320675004116,8.91126415868374,2.67174937072454,0.0108272862685232,0.312335801687037,-2.72231217510248
NEGR1,-0.613927927091421,12.8914259362341,-2.6674495020211,0.010945370991935,0.312335801687037,-2.73094214924762
CADPS2,-0.907922678023766,10.2248732626667,-2.6672395212969,0.0109511678538753,0.312335801687037,-2.7313633526135
APOC1,0.590415778538434,10.6314210417219,2.66709899257066,0.0109550489600084,0.312335801687037,-2.7316452289991
CNRIP1,-0.706829747240607,11.5917749492373,-2.66502817951108,0.0110123876059962,0.312335801687037,-2.73579778678854
SNAPC1,0.933085459617363,8.99712274181769,2.66499341861338,0.0110133524547526,0.312335801687037,-2.73586747392058
CYP4X1,-0.726561684886756,8.86603490607416,-2.66442613190054,0.0110291094907475,0.312335801687037,-2.73700466079554
PLXNB1,0.644420730488171,9.82001920883988,2.66024186166586,0.0111459756119334,0.312532971266463,-2.74538753825953
EXTL2,-0.81342929459358,10.4909501404448,-2.65671221668791,0.0112454440456907,0.312532971266463,-2.75245214892173
C14orf132,-0.626713768302846,10.5004293315993,-2.65179024537787,0.0113855147121583,0.313378264587782,-2.76229314260605
C10orf107,-1.35582177086558,7.4357376869957,-2.64699974432502,0.0115233849049248,0.313378264587782,-2.77185965393039
TMEM150A,1.20591594245401,7.83648806625784,2.64643263563463,0.0115398075770416,0.313378264587782,-2.77299139581988
XKR6,-0.585253413746747,10.2507017374875,-2.64569666608637,0.0115611523411589,0.313378264587782,-2.7744598822043
NETO2,-0.853292761297955,9.90554193530977,-2.64380886195311,0.0116160691325451,0.313378264587782,-2.77822539326673
