"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
VPS28,1.27839181186646e-46,1.37134183479869,0.845,0.295,1.56360102509386e-42
NDUFA5,1.41026570930315e-46,1.34074628260151,0.749,0.181,1.72489598904868e-42
SUB1,1.55456876355899e-46,0.990924024884344,0.961,0.546,1.901393054709e-42
MORF4L2,2.17547505787992e-46,1.29802058604011,0.839,0.263,2.66082354329293e-42
POLR2J,2.48932871407327e-46,1.4032726854233,0.792,0.217,3.04469795018302e-42
LSM7,2.61514322117265e-46,1.29470320564651,0.878,0.321,3.19858167381627e-42
AP2B1,3.49823141293779e-46,1.56312099202284,0.651,0.13,4.27868684116421e-42
ERGIC2,4.09503108775764e-46,1.39766418119102,0.665,0.126,5.00863252343638e-42
ADSS,4.77548289726853e-46,1.47680714706248,0.651,0.118,5.84089313164914e-42
TCEA1,4.81200007284183e-46,1.42141075251949,0.739,0.186,5.88555728909284e-42
LRPPRC,6.80741825323188e-46,1.80660257048117,0.563,0.082,8.32615326552791e-42
MRPS26,8.43864859572068e-46,1.49846849171369,0.673,0.14,1.0321311097426e-41
RAB4A,1.15051152403001e-45,1.66158142163122,0.61,0.106,1.4071906450411e-41
TOMM20,1.55447763419878e-45,1.24011035870466,0.849,0.275,1.90128159438853e-41
NUCB2,1.74173136780241e-45,2.13040378993001,0.549,0.08,2.13031163595912e-41
GTF2H5,2.68159502831135e-45,1.30104196727303,0.884,0.295,3.27985887912761e-41
BCLAF1,2.96472640426069e-45,1.29236797206482,0.68,0.14,3.62615686505125e-41
FDPS,3.17788033481296e-45,1.87984995869415,0.58,0.097,3.88686543750973e-41
ZMYND8,3.24584325279325e-45,1.66097065372566,0.571,0.085,3.96999088249142e-41
ATXN10,3.33130949227267e-45,2.1123339698472,0.543,0.075,4.0745246399987e-41
MRPL42,3.71582430768112e-45,1.64404066120852,0.594,0.097,4.54482471072478e-41
MKNK2,3.78273853724732e-45,1.82315721148144,0.549,0.075,4.6266675049072e-41
RARRES3,3.85800036087142e-45,2.23213337304072,0.704,0.205,4.71872024138183e-41
ELOVL5,5.08588348048678e-45,1.95548546220296,0.586,0.099,6.22054408498338e-41
SVIP,5.94036683118517e-45,1.78816454517374,0.573,0.087,7.26566267122258e-41
RAB5C,6.288527874256e-45,1.26431555779885,0.851,0.302,7.69149844300252e-41
VMP1,7.34839783932e-45,1.44596048721903,0.861,0.403,8.98782539727229e-41
BEX4,8.66949877859748e-45,1.63702900037077,0.639,0.126,1.06036639561026e-40
BZW1,1.01532378681014e-44,1.18670090248986,0.861,0.28,1.24184252364748e-40
EI24,1.12246907945466e-44,1.41088353991186,0.725,0.184,1.37289193108099e-40
EIF4B,1.16076398912004e-44,1.24153528236813,0.765,0.2,1.41973043509272e-40
ENSA,2.12069913670568e-44,1.31534361126253,0.776,0.213,2.59382711410472e-40
STRAP,2.16082314566211e-44,1.32065872593935,0.71,0.171,2.64290278945933e-40
CCDC57,2.16905818330674e-44,1.60923575985081,0.557,0.082,2.65297506400248e-40
SCGB2A2,2.86299138496035e-44,-3.16361853088981,0.108,0.5,3.501724762945e-40
G3BP2,2.90074566292877e-44,1.37296714125422,0.659,0.138,3.54790202032818e-40
COQ4,3.17074618407797e-44,1.88954308139348,0.582,0.101,3.87813965774576e-40
NUFIP2,4.27159586687439e-44,1.33947901271289,0.696,0.157,5.22458890477407e-40
HES4,6.14488178997265e-44,1.59971514592684,0.598,0.101,7.51580491731554e-40
APRT,6.83988025110349e-44,1.2609394866786,0.908,0.384,8.36585753512468e-40
RERE,1.01573565632234e-43,1.93072807051115,0.51,0.06,1.24234628124786e-39
ATP5PO,1.19831573337078e-43,1.23776907332876,0.888,0.382,1.4656599734858e-39
S100A13,1.24303611113673e-43,1.19897062541569,0.747,0.203,1.52035746753133e-39
DHRS7,1.69439277919048e-43,1.68097608184486,0.612,0.116,2.07241180822788e-39
ARF5,1.78029624682832e-43,1.24868819477045,0.751,0.196,2.17748033949571e-39
MCTS1,2.06056612860111e-43,1.50435241226524,0.708,0.174,2.52027843189202e-39
SYNJ2BP,2.74340171351586e-43,1.87881413475592,0.539,0.077,3.35545463580125e-39
PARK7,3.14620646348208e-43,1.16648689062382,0.92,0.423,3.84812512548493e-39
GSE1,3.38807557152816e-43,1.96598009117018,0.512,0.06,4.1439552315361e-39
XRCC5,3.80512177991944e-43,1.33143413016378,0.753,0.213,4.65404444901946e-39
RHOC,3.860985048788e-43,1.14834736928496,0.831,0.249,4.72237081317261e-39
MAGT1,3.91891901968402e-43,1.71394920773971,0.575,0.099,4.79322985297553e-39
UHMK1,3.98069312665701e-43,1.48320141557741,0.592,0.101,4.86878576321419e-39
POLDIP2,4.63167489676082e-43,1.5123337975744,0.61,0.111,5.66500156622816e-39
TECR,4.88131430502046e-43,1.28809892004684,0.71,0.171,5.97033552647052e-39
PTMS,5.14933034502382e-43,1.2621135185273,0.769,0.215,6.29814594499864e-39
ZNF292,6.64599483723474e-43,1.70779092411271,0.557,0.089,8.12871628542181e-39
SRPK2,6.75306253365343e-43,1.48585639112008,0.561,0.087,8.25967078491151e-39
CCDC47,7.71150637504211e-43,1.46100070274063,0.635,0.135,9.431943447314e-39
ARPC1A,8.85184582315667e-43,1.582223421704,0.608,0.116,1.08266926263029e-38
SQLE,1.22390007817943e-42,1.84045748090168,0.545,0.085,1.49695218562126e-38
NDUFA2,1.23379017329183e-42,1.14949301397752,0.91,0.372,1.50904876095323e-38
IMPAD1,1.31507122421125e-42,1.78653252906065,0.553,0.089,1.60846361433278e-38
POLR2H,1.35289518879093e-42,1.44819585785531,0.663,0.147,1.65472610541019e-38
PPCS,2.30631966344874e-42,1.28066878263333,0.682,0.157,2.82085958036415e-38
TM4SF1,2.80324984840316e-42,0.69929263792076,0.675,0.14,3.4286548895819e-38
ANKRD37,2.99782474770882e-42,1.82263893631994,0.502,0.06,3.66663944892266e-38
PUF60,3.11789505485277e-42,1.23343041837624,0.692,0.167,3.81349744159042e-38
DUSP6,3.42888677585135e-42,1.54877252632717,0.647,0.147,4.19387141554378e-38
OLA1,3.8271247717147e-42,1.79168453466874,0.537,0.08,4.68095630828424e-38
MRPS34,4.08705832050407e-42,1.32090202873319,0.739,0.193,4.99888103180853e-38
MZT2A,4.09989378988255e-42,1.13361204318692,0.729,0.184,5.01458009440535e-38
BUB3,4.65202962771492e-42,1.49018566884646,0.625,0.13,5.68989743765812e-38
NIT2,5.8848746917169e-42,1.73642696264726,0.561,0.092,7.19779023543894e-38
NUDT16L1,6.88786464758255e-42,2.08274027261552,0.514,0.07,8.42454725045821e-38
MDH2,6.98470832130996e-42,1.16559827224261,0.776,0.217,8.54299674779421e-38
TAOK1,7.6009709326983e-42,1.35056404883075,0.627,0.126,9.29674754778329e-38
CCT5,7.99946714512776e-42,1.11849164226203,0.729,0.181,9.78414826520576e-38
CKAP4,1.06212477803041e-41,2.06476584131255,0.504,0.068,1.299084816009e-37
DDT,1.3169146561005e-41,1.23193317461285,0.882,0.36,1.61071831587652e-37
ANXA1,1.8072140386604e-41,-3.79109260272234,0.135,0.502,2.21040349068553e-37
YWHAQ,2.09001582584654e-41,1.15133863618111,0.822,0.268,2.5562983565929e-37
MSMO1,2.37023349789231e-41,2.1167378270614,0.508,0.068,2.89903259127209e-37
AKAP9,2.46085482598346e-41,1.16932280625781,0.743,0.2,3.00987153766037e-37
HSBP1,2.84352138547927e-41,1.14013473381352,0.931,0.454,3.4779110065797e-37
STT3B,2.9594211105557e-41,1.43897332115935,0.645,0.143,3.61966796032068e-37
RNF19A,3.18813828134076e-41,1.74500168582556,0.576,0.106,3.89941193190788e-37
DEGS1,3.43287998626557e-41,1.93607325132429,0.543,0.089,4.19875551120141e-37
GNAS,3.65521270478028e-41,1.11440195159383,0.922,0.418,4.47069065921676e-37
SCARB2,3.80846123899774e-41,1.21890550684421,0.749,0.21,4.65812894141814e-37
NDUFB2,5.04782273096711e-41,0.929103812521044,0.961,0.633,6.17399198224588e-37
MRPS33,6.06314066100773e-41,1.19273571320564,0.688,0.167,7.41582734247856e-37
OGA,8.96674038630758e-41,1.35159548574188,0.633,0.14,1.09672201664928e-36
NDUFB10,1.00356124371065e-40,1.1727833376389,0.898,0.372,1.2274557571825e-36
MOB4,1.0119460726744e-40,1.39396867606046,0.557,0.089,1.23771124148806e-36
TMBIM6,1.14619304606507e-40,1.09891684526847,0.935,0.541,1.40190871464219e-36
PRRC2C,1.18397631784188e-40,1.14599957952778,0.822,0.283,1.4481214343524e-36
MXD4,1.20230268433868e-40,1.86274489175143,0.5,0.065,1.47053641321464e-36
