"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
DBI,2.18029230782048e-94,2.08476848519396,0.965,0.684,2.66671552169523e-90
EIF3H,2.21381081803517e-94,2.45236737789624,0.932,0.51,2.70771201153882e-90
IGHG1,4.49423174823195e-93,8.1383019129643,0.774,0.004,5.4968948512625e-89
MUCL1,1.81819895501041e-92,2.96671562959381,0.914,0.261,2.22383914187323e-88
KDELR2,5.55477008422586e-92,2.83497037136295,0.888,0.312,6.79403929001665e-88
SQLE,7.51912828037786e-92,4.23436469625668,0.82,0.099,9.19664579973016e-88
CXCL17,3.14597470407841e-88,5.60749717591033,0.766,0.04,3.8478416605583e-84
SCD,4.49155589682428e-88,4.15738979527253,0.808,0.095,5.49362201740578e-84
LAPTM4B,2.21059994777803e-87,3.54462708478607,0.829,0.15,2.70378479612731e-83
IL6ST,3.47836822045706e-87,-4.08128635469968,0.196,0.64,4.25439217044103e-83
GRB7,2.38740010206697e-86,3.09406699663312,0.864,0.198,2.92002906483811e-82
NME1,1.27111749909268e-85,3.17016722163617,0.837,0.142,1.55470381314026e-81
ANKRD30A,6.16754908460214e-84,-4.45801627579878,0.313,0.727,7.54352928537688e-80
CEACAM6,1.62352211488553e-83,9.89269896823727,0.721,0,1.9857298987165e-79
RPS17,5.65768783090674e-82,2.60054779550426,0.873,0.466,6.91991798598203e-78
MTDH,1.18633987863925e-79,2.18900808616809,0.907,0.49,1.45101230556366e-75
TOMM5,2.26178243506168e-78,3.36010335730875,0.77,0.075,2.76638609632394e-74
EVL,7.18151197354702e-78,-3.71862805603377,0.157,0.577,8.78370729484536e-74
CTHRC1,2.53877532322606e-77,6.81876151964392,0.696,0.004,3.1051760978378e-73
IGLC2,4.71685024936915e-77,3.99612568518684,0.727,0.024,5.76917954000341e-73
ANAPC11,1.17019460158842e-76,2.03856932678857,0.907,0.427,1.4312650172028e-72
CLU,2.82016177220586e-76,-1.69749525666878,0.154,0.636,3.44933986358499e-72
CSTB,7.84022980669538e-75,2.31466417996126,0.888,0.51,9.58938507656912e-71
YBX1,1.42258583298136e-74,1.84282963580167,0.931,0.474,1.7399647323195e-70
NDUFA6,2.11724062311921e-74,2.35686596775686,0.851,0.269,2.58959700613711e-70
POLR2K,9.15311530156957e-74,1.99809784020787,0.899,0.391,1.11951753253497e-69
TIMM8B,3.5303556014623e-73,2.05223735425984,0.879,0.352,4.31797793614854e-69
FADS2,4.03498739336387e-73,6.74057483770419,0.674,0.008,4.93519308082335e-69
SPTSSA,4.27106362352839e-72,2.35803243145943,0.842,0.304,5.22393791793757e-68
TXNIP,5.87919478858172e-72,-3.40673397244362,0.279,0.688,7.1908431459143e-68
ATF3,6.7015281590915e-72,-2.95678553929104,0.156,0.577,8.19663909138481e-68
GUK1,8.48237396836477e-72,1.59320722907704,0.936,0.506,1.0374791600707e-67
EGR1,9.79578383072086e-72,-3.91381774587852,0.325,0.704,1.19812232033547e-67
S100A8,1.3047540759304e-71,8.49354500777336,0.671,0.016,1.59584471027047e-67
SLC25A5,3.67392531499264e-71,2.25395170044055,0.863,0.328,4.4935780527675e-67
QPRT,1.50017036497179e-70,6.54790233878932,0.661,0.012,1.834858373397e-66
IGHM,8.2996538361777e-70,6.08499087584297,0.663,0.008,1.01513066070289e-65
ORMDL3,1.87543059856816e-69,3.26070106023561,0.739,0.087,2.29383916510871e-65
NOP10,4.56940640589402e-69,1.96675822023878,0.875,0.328,5.58884097504898e-65
H2AFZ,2.39187746931361e-68,1.87586840975016,0.936,0.601,2.92550533271748e-64
SCGB2A2,2.18841937046074e-67,3.71062621597189,0.808,0.312,2.67665573201053e-63
NUDT8,6.96100885374258e-67,4.18471537047191,0.699,0.079,8.51400992901255e-63
MRPL45,1.54224625464532e-66,3.24672456625918,0.726,0.119,1.8863213940567e-62
ENO1,2.68390064600264e-66,2.28428420139225,0.87,0.34,3.28267888012583e-62
RBP1,7.02847045560552e-66,-3.603679383495,0.137,0.51,8.59652221425112e-62
AQP5,1.20923802562693e-65,8.40963502570637,0.627,0.004,1.47901902914429e-61
DMAC1,1.69553560320812e-65,2.33464215652857,0.81,0.233,2.07380959628385e-61
POLR2L,1.95697905693954e-65,1.37386204870474,0.948,0.64,2.39358108454275e-61
MAP3K1,9.10045728284706e-65,-3.99994284975781,0.181,0.553,1.11307693026502e-60
JPT1,1.24122433871779e-64,2.23485282065013,0.838,0.277,1.51814148868573e-60
PGAP3,1.79955655797707e-64,3.54651142559958,0.696,0.071,2.20103762606176e-60
TYMP,1.91334941153777e-64,2.44582158950971,0.844,0.36,2.34021766525184e-60
CWC25,3.7262498061786e-64,2.49576022893749,0.781,0.194,4.55757613793705e-60
DUSP6,1.33837144233614e-62,2.32857681078876,0.784,0.213,1.63696211112133e-58
LASP1,1.37934363494315e-62,2.33495338127403,0.823,0.3,1.68707519989897e-58
TXN,2.32883062169347e-62,1.327557437746,0.961,0.711,2.84839273339329e-58
DYNLT1,2.54820561490398e-62,1.6187527619817,0.902,0.458,3.11671028758905e-58
CBR3,2.64533895311998e-61,3.42947888935301,0.658,0.051,3.23551407356105e-57
PNMT,4.09577762940209e-61,5.27933796408285,0.633,0.04,5.0095456185217e-57
ARF4,4.33579611446539e-61,1.94420580232023,0.866,0.391,5.30311222760262e-57
G6PD,1.56289009242601e-60,4.51717160236774,0.632,0.04,1.91157087204625e-56
PABPC1,7.22026434072681e-60,1.27474649911267,0.954,0.676,8.83110531514297e-56
CYB5A,9.13959113779349e-60,1.61157043370787,0.907,0.53,1.11786339206352e-55
CKS1B,2.74850512457574e-59,2.92350666061069,0.718,0.166,3.36169661786859e-55
SNRPG,3.28283930109971e-59,1.64383137086515,0.897,0.435,4.01524074917505e-55
MRPL13,5.33007757447546e-59,2.37898185420656,0.737,0.146,6.51921788134094e-55
HMGB3,6.01016174572721e-59,2.74283456334625,0.661,0.059,7.35102883119895e-55
MRPL34,1.21175897829028e-58,2.15434205506341,0.75,0.178,1.48210240634684e-54
SEC61B,1.4220571159579e-58,1.40707369358241,0.926,0.542,1.7393180585281e-54
CNTNAP2,2.95333733435845e-58,7.36185273826894,0.582,0.004,3.61222689365382e-54
TMEM123,1.18763154927255e-57,1.73200918946019,0.866,0.391,1.45259214791526e-53
FDPS,1.23303354984136e-57,2.54802557060863,0.763,0.202,1.50812333481096e-53
PYCR1,6.48064410993264e-57,3.1034974399586,0.651,0.075,7.92647581085862e-53
HSPE1,7.89743244935406e-57,1.46257991805066,0.943,0.53,9.65934962880495e-53
PPIB,1.01766736213041e-56,1.75231140498114,0.859,0.387,1.2447089506217e-52
PCGF2,1.2278012322596e-56,2.73703825661565,0.684,0.119,1.50172368717671e-52
HMGA1,3.35451175401919e-56,2.66319510284696,0.692,0.126,4.10290332634087e-52
C8orf59,1.03434741962208e-55,1.91877509461958,0.809,0.261,1.26511032893977e-51
P4HB,1.84064902283857e-55,1.73348117666781,0.864,0.415,2.25129781983386e-51
IDH2,5.81128627330212e-55,1.78420251809308,0.845,0.292,7.10778424087583e-51
NDUFB3,6.86834471830225e-55,2.1325235316405,0.753,0.166,8.40067242495548e-51
TRMT112,1.1500643121257e-54,1.50162563508197,0.891,0.411,1.40664366016094e-50
CENPX,2.86203937365758e-54,1.67160257693745,0.848,0.344,3.50056035792059e-50
CTNNBIP1,2.90666072637194e-54,2.46801059354437,0.663,0.091,3.55513673442553e-50
MPHOSPH6,3.3820216759867e-54,2.081915699676,0.762,0.186,4.13655071189933e-50
UQCRQ,6.19211108944223e-54,1.15863093874743,0.964,0.676,7.5735710734968e-50
ZNF706,8.62698146592672e-54,1.52059029002177,0.875,0.368,1.0551661030975e-49
TMEM134,1.04378682881329e-53,2.06024551807222,0.752,0.182,1.27665567032154e-49
HEBP2,2.30867371202132e-53,1.5174900381803,0.873,0.356,2.82373881717328e-49
ADI1,2.32773864121311e-53,1.74976276464715,0.762,0.202,2.84705713206775e-49
CNN3,6.17478493823918e-53,1.93351709045269,0.782,0.237,7.55237945796034e-49
PFN1,9.12445919362501e-53,1.19595377345342,0.898,0.466,1.11601260397228e-48
MRPL41,1.2288222447921e-52,1.63976554677706,0.857,0.352,1.50297248760521e-48
PLGRKT,1.26198820269778e-52,2.3120044242999,0.725,0.19,1.54353777071966e-48
UQCC3,1.71957288057532e-52,1.95237217673412,0.752,0.186,2.10320959023168e-48
MRPL12,1.78736643283584e-52,2.19218790027449,0.702,0.142,2.18612788400151e-48
MYDGF,5.83938912458989e-52,1.83289909365576,0.775,0.221,7.14215683828589e-48
MSMO1,6.57385279907376e-52,2.32661147067961,0.683,0.134,8.04047935854711e-48
GADD45GIP1,8.35389987516223e-52,1.49639141977592,0.858,0.36,1.02176549373109e-47
EPCAM,2.82060019492893e-51,1.68540307032842,0.835,0.328,3.44987609841757e-47
IGHA1,2.87493224080186e-51,-3.4302043866446,0.573,0.024,3.51632962372476e-47
S100A14,4.81856120004638e-51,2.33006857377337,0.784,0.324,5.89358220377673e-47
OST4,6.38173721884088e-51,1.1361986984618,0.945,0.652,7.80550279236428e-47
UQCRH,6.77458514930773e-51,1.1111282952602,0.945,0.656,8.28599509611829e-47
COX17,7.7979158206529e-51,1.40742261804538,0.869,0.352,9.53763084024057e-47
MRPL27,1.19070357947305e-50,1.85653991144736,0.776,0.241,1.45634954805348e-46
RAB11FIP1,1.29442429760887e-50,-2.64882589869204,0.182,0.53,1.58321035840541e-46
AP2S1,1.44627591937212e-50,1.67078229644964,0.823,0.312,1.76894007698404e-46
ATP5MC3,2.32921843423693e-50,1.29751337996499,0.906,0.514,2.84886706691519e-46
CLTA,2.47576265715826e-50,1.49399199553446,0.865,0.447,3.02810530597026e-46
IGHG3,2.69435581423813e-50,6.17249183361998,0.533,0.004,3.29546659639465e-46
COMT,2.77520888577455e-50,1.80234481224441,0.777,0.225,3.39435798819085e-46
S100A16,7.13350687026164e-50,1.58014101583481,0.851,0.391,8.72499225301702e-46
LRRC59,1.36438083445233e-49,2.54044844389785,0.665,0.13,1.66877419861865e-45
PHLDA2,1.37241153708182e-49,1.90353628620758,0.744,0.202,1.67859655100477e-45
PRDX4,1.80242409986532e-49,2.1410112651265,0.694,0.142,2.20454491654527e-45
MRPL18,2.20747023302013e-49,1.5596396905831,0.755,0.213,2.69995684200692e-45
PFDN2,3.81377865256402e-49,1.5872115943787,0.826,0.304,4.66463266995106e-45
SLIRP,3.99105344860451e-49,1.47680827794534,0.878,0.427,4.88145747298818e-45
LGALS1,5.80033159860045e-49,1.99812561014747,0.737,0.237,7.09438557824821e-45
DDIT4,7.66549583835601e-49,2.34974447287251,0.734,0.221,9.37566795989323e-45
FAM84B,1.27910501875507e-48,2.19938428652909,0.735,0.229,1.56447334843933e-44
LAGE3,1.33319404992326e-48,1.9552217113508,0.689,0.138,1.63062964246113e-44
HINT2,2.04871299013392e-48,1.82082443111579,0.757,0.217,2.5057808582328e-44
MTRNR2L12,2.47105801317709e-48,-2.82983630883167,0.221,0.565,3.0223510559169e-44
TIMM13,4.08882320528557e-48,1.47075430127751,0.841,0.328,5.00103966238479e-44
ISG15,5.123752162772e-48,2.38954047091746,0.717,0.178,6.26686127028643e-44
NDUFA1,5.20587652069e-48,1.18766173580797,0.92,0.49,6.36730757245594e-44
IGLC3,6.01159403936336e-48,5.42916255027683,0.538,0.016,7.35278066954532e-44
SMCO4,7.88278071697905e-48,2.8905164170781,0.593,0.071,9.64142909493708e-44
IFITM2,1.8703433828398e-47,-2.96793644942277,0.296,0.609,2.28761699155136e-43
GGCT,2.53253611067167e-47,1.44442506050922,0.877,0.415,3.09754491696252e-43
GRHPR,2.64083266196503e-47,2.03278760146431,0.649,0.115,3.23000242884943e-43
PIP4K2B,3.0001915438571e-47,2.85629855672888,0.6,0.071,3.66953427729161e-43
NDUFB6,4.10982351002176e-47,1.70537244663859,0.776,0.265,5.02672513510762e-43
DNPH1,4.86513433191919e-47,2.10298770604545,0.665,0.134,5.95054580137036e-43
COX7B,5.00443504561283e-47,1.24829928681028,0.922,0.549,6.12092450428905e-43
RAN,5.81134788473658e-47,1.4072725797529,0.868,0.458,7.10785959782131e-43
PGK1,1.06485328720913e-46,1.69864145486683,0.845,0.379,1.30242205558549e-42
CYCS,1.4209404489979e-46,1.39423906903761,0.851,0.403,1.73795226316934e-42
TMEM45A,1.60166155863988e-46,2.8116207485101,0.605,0.087,1.95899225237244e-42
MLLT6,2.36904551780803e-46,1.81452318696427,0.768,0.273,2.897579572831e-42
PDCD5,2.49116750609825e-46,1.46362292049042,0.808,0.308,3.04694697670878e-42
HMGCS1,3.12055516756735e-46,2.08543431410465,0.703,0.19,3.81675102545163e-42
GLYATL2,3.53703750513504e-46,4.27055122168305,0.532,0.028,4.32615057253067e-42
MRPL14,7.65245687501592e-46,1.4240978035681,0.791,0.289,9.35972000383197e-42
SRSF9,9.37138947787031e-46,1.34801497556565,0.845,0.431,1.14621464703832e-41
ABRACL,1.66708727955213e-45,1.37898704898,0.781,0.265,2.03901445162021e-41
POLR2F,1.70784252694486e-45,1.60335038191318,0.737,0.217,2.08886219470625e-41
SEC13,1.85584036262123e-45,2.2177072172773,0.616,0.099,2.26987834752203e-41
PPP1R1A,2.88782708618901e-45,5.31717165672397,0.508,0.016,3.53210130911778e-41
MRPL58,5.05466655027451e-45,2.16630218873343,0.613,0.095,6.18236265764076e-41
GMDS,2.16071688920496e-44,3.05096330852807,0.575,0.071,2.64277282718659e-40
NDUFS6,3.52077354456596e-44,1.28607201537851,0.888,0.439,4.30625812235863e-40
SYNGR2,4.20999885669774e-44,1.34407920983719,0.83,0.364,5.149249601627e-40
SMARCE1,8.17064901752159e-44,1.70387818853267,0.699,0.174,9.99352081333065e-40
COX5A,9.76056303365381e-44,1.34563649452409,0.84,0.379,1.1938144646462e-39
MRPS23,2.1124263888965e-43,2.08639274354309,0.673,0.178,2.58370871625931e-39
SH3BGRL,2.41022318146747e-43,-2.39337276774528,0.377,0.648,2.94794397325287e-39
PDXK,3.04306146307996e-43,1.72610904962282,0.693,0.17,3.72196847549309e-39
TBC1D9,3.17658693176417e-43,-2.84509830435923,0.235,0.542,3.88528347624075e-39
UBE2A,3.29539047455338e-43,1.70697856231029,0.637,0.13,4.03059208942624e-39
UQCRFS1,4.09979864940819e-43,1.50804698289149,0.762,0.265,5.01446372809116e-39
CCDC85B,4.94805280222326e-43,2.04243005640267,0.648,0.134,6.05196338239927e-39
C19orf53,6.98763887223464e-43,1.20243496977642,0.889,0.506,8.54658110463019e-39
ELOC,7.56963611049942e-43,1.50991998254739,0.757,0.237,9.25842192675184e-39
KRT7,1.02383129643579e-42,1.40749228511789,0.937,0.589,1.25224805867062e-38
SSR4,1.07824531853312e-42,0.960908582208467,0.934,0.656,1.31880184909786e-38
NDUFAF8,1.1176098940612e-42,1.30442665435631,0.785,0.285,1.36694866142626e-38
CHPT1,1.26683398744063e-42,-3.27263532906684,0.257,0.545,1.54946465003864e-38
SFT2D1,1.78449473097482e-42,1.50781812326584,0.711,0.209,2.1826155054553e-38
CCDC107,1.90083083001993e-42,1.74820827312283,0.658,0.15,2.32490618819738e-38
STOML2,2.35617398631268e-42,1.64589347728698,0.745,0.273,2.88183640265904e-38
SNU13,2.91350961950932e-42,1.19831401444639,0.871,0.443,3.56351361562185e-38
S100A10,3.01681175249124e-42,1.23798489517762,0.91,0.518,3.68986245447204e-38
OSTC,3.70375967076834e-42,1.36137279972823,0.811,0.34,4.53006845331676e-38
SELENOH,5.06175618781837e-42,1.36702760043629,0.832,0.348,6.19103399332065e-38
FASN,6.3360857390724e-42,1.3537039209655,0.737,0.221,7.74966646745945e-38
MTA1,1.44065420798874e-41,2.06883719756401,0.633,0.142,1.76206416179103e-37
UTP23,1.68041253898003e-41,2.0627198327172,0.61,0.099,2.05531257642648e-37
LDHA,2.954864583971e-41,1.45239121257639,0.862,0.466,3.61409487265493e-37
MRPL36,3.18736391152966e-41,1.37509299032291,0.684,0.162,3.89846480019193e-37
RHEB,3.20858205938001e-41,1.46015875758819,0.779,0.285,3.92441671682769e-37
COPE,3.30519091628405e-41,1.28186092966741,0.843,0.391,4.04257900970702e-37
RANBP1,5.00672172531112e-41,1.37140708734656,0.83,0.395,6.12372134222803e-37
PSMB5,5.96943533065086e-41,1.6040949395425,0.8,0.32,7.30121635291906e-37
AKR1A1,7.79303522872954e-41,1.42825510806605,0.777,0.3,9.5316613882591e-37
TMEM167A,8.45407286613958e-41,1.45060805135028,0.754,0.273,1.03401765225753e-36
NME2,1.21647996465327e-40,3.26321229202529,0.505,0.036,1.48787664476741e-36
SPTSSB,1.22363584462179e-40,3.75826478485058,0.508,0.04,1.49662900155691e-36
ATP5PD,1.2483997582185e-40,1.36615974320155,0.798,0.324,1.52691774427705e-36
HLA-DRA,1.31292359230157e-40,1.15651418331187,0.724,0.225,1.60583684574405e-36
HIKESHI,2.10647446255916e-40,2.31115148179145,0.579,0.091,2.57642891515611e-36
HMGN3,2.46557702089479e-40,1.26608276567937,0.852,0.423,3.01564725425641e-36
UQCR11,2.76020602312814e-40,0.947053954248561,0.937,0.684,3.37600798688802e-36
SEC11C,3.51471053078214e-40,1.41957039398399,0.691,0.182,4.29884245019964e-36
SLC25A6,3.96829362510164e-40,1.10020939691031,0.905,0.565,4.85361993286181e-36
ETFA,3.98401201276155e-40,1.53144559229687,0.714,0.198,4.87284509280865e-36
DCTPP1,6.46753767740592e-40,1.97740045635614,0.635,0.138,7.91044533323517e-36
LSM4,8.59777122629355e-40,1.46440921637508,0.782,0.328,1.05159339868796e-35
IDI1,1.40865922827134e-39,1.77399757720604,0.674,0.186,1.72293110209867e-35
TMEM99,1.59997790481805e-39,2.37021004057366,0.603,0.126,1.95693297538295e-35
APRT,1.69059588004625e-39,1.1824183227774,0.871,0.462,2.06776782088457e-35
HLA-DRB1,2.61717700143715e-39,1.4948956769449,0.621,0.134,3.20106919045778e-35
SLC35B1,2.68717708379488e-39,1.99580219800221,0.601,0.115,3.28668629118952e-35
NDUFA8,5.2469020537379e-39,1.85229638074164,0.66,0.162,6.41748590192682e-35
RPS6KB2,5.81390147296728e-39,2.17664328208102,0.563,0.083,7.11098289158629e-35
TSTA3,6.73885385346326e-39,1.85394890990822,0.666,0.182,8.24229214817092e-35
LAMTOR1,6.80368461077723e-39,1.25710422973405,0.826,0.352,8.32158664744163e-35
EI24,1.06825384936173e-38,1.26872822916756,0.81,0.352,1.30658128315433e-34
PPP1CA,1.17947244138226e-38,1.34950412728126,0.782,0.316,1.44261274305464e-34
GCHFR,1.25236730258689e-38,1.65518311778169,0.587,0.115,1.53177044779403e-34
