"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
STMP1,2.59644616901003e-55,-0.979334625175015,0.226,0.847,3.17571330931617e-51
MRPL24,2.6321968914275e-55,-1.32096368436896,0.141,0.66,3.21944001790498e-51
RAMAC,2.80753402778183e-55,-1.15000887118974,0.094,0.556,3.43389486937995e-51
ATP5F1A,3.04426547654453e-55,-1.38091654193269,0.249,0.807,3.72344110436162e-51
MFSD10,3.50289290867979e-55,-1.19472024824697,0.112,0.597,4.28438831660626e-51
SMARCA4,4.16800186617e-55,-1.17510115523261,0.148,0.68,5.09788308251253e-51
RWDD4,4.41194255273345e-55,-1.23140960279685,0.082,0.527,5.39624693624829e-51
TLK1,4.97429779550776e-55,-1.35577080073344,0.09,0.542,6.08406363368554e-51
ETFA,5.09803441217902e-55,-1.19986276601248,0.148,0.671,6.23540588953616e-51
CCT7,5.59238118965794e-55,-1.21178382824116,0.143,0.666,6.84004143307062e-51
ATP5MD,5.85396320764703e-55,-1.1128430223957,0.516,0.98,7.15998239927308e-51
TAF10,6.62915325467643e-55,-1.16672109103952,0.117,0.614,8.10811734579474e-51
NELFCD,6.66876812263839e-55,-1.35858170947675,0.074,0.501,8.15657029079902e-51
SWI5,1.02764522429193e-54,-1.31760240782257,0.108,0.588,1.25691287383146e-50
MTX2,1.23936138766684e-54,-1.4625313954014,0.089,0.542,1.51586291325531e-50
ARHGDIA,1.38519491677266e-54,-1.25826791855286,0.231,0.793,1.69423190270465e-50
YTHDF2,1.76667472484991e-54,-1.2443129554388,0.152,0.683,2.16081985596393e-50
WWP1,1.82069177091317e-54,-1.26781755688528,0.094,0.553,2.2268881050039e-50
TXNDC17,2.41792713459295e-54,-1.19402048151718,0.254,0.844,2.95736667832063e-50
CHTOP,3.58772620833378e-54,-1.04760018637058,0.126,0.631,4.38814792541305e-50
RAB11A,3.6626509318268e-54,-1.13648872214054,0.293,0.879,4.47978835471735e-50
PANK3,4.38496332105547e-54,-1.43472466552269,0.077,0.507,5.36324863798295e-50
UHMK1,4.71599210065508e-54,-1.05660770685782,0.108,0.591,5.76812993831123e-50
ATP6V1D,4.77376993444373e-54,-1.00803975354958,0.093,0.556,5.83879800681813e-50
IFI27,6.71955621430102e-54,3.58982063854448,0.604,0.107,8.21868920571157e-50
CDK4,7.78047364717052e-54,-1.38777038876639,0.155,0.663,9.51629731785426e-50
ACP1,8.07048496207768e-54,-0.993068938135401,0.191,0.755,9.87101015711721e-50
KIF5B,9.18093761708621e-54,-1.19424225511237,0.216,0.787,1.12292047994581e-49
NDUFC2,9.49986707400219e-54,-1.21028472755856,0.337,0.942,1.16192874182121e-49
HMGXB4,9.57876751086536e-54,-1.134293934994,0.088,0.539,1.17157905425394e-49
TCEAL3,9.9054672575375e-54,-1.26605352211123,0.104,0.571,1.21153770026941e-49
MZT2B,1.04506030382451e-53,-1.22333411044436,0.496,0.968,1.27821325760776e-49
