gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
TMEM220,-0.625531530247957,8.86061178336902,-3.44567244808867,0.000637333993295156,0.023033393051375,-0.551174591573405
NR4A3,-0.91735921537732,8.72655977996056,-3.4319056135997,0.000669481287863035,0.0236455093160136,-0.594940548440365
HNF1B,-0.600006806501347,6.55059729646197,-3.41474297063773,0.000711678674091094,0.0247595993800554,-0.649273042201177
MACC1,-0.706310353251852,8.6453807944338,-3.40243927812252,0.000743442751874594,0.0255585940141503,-0.688066796393561
FOSL1,-0.593052058081225,9.78402012994648,-3.39434091120316,0.000765066391824325,0.0260361150305635,-0.713529685008279
KCNE4,-0.699392747492498,7.71683604829296,-3.38553560228459,0.000789242238100359,0.0264587854823643,-0.741150981372363
GBP5,0.818645406750072,9.41289339105352,3.36411980509538,0.000851045025612971,0.0278567414017541,-0.808049942160039
CSMD2,-0.720004054659854,9.27357948048451,-3.35850455579446,0.000867979913270128,0.0281899430313968,-0.825525206521699
KCNK12,0.694807215040252,9.74048565731831,3.34804297248825,0.000900370483494947,0.0289076848795556,-0.858009902624461
FCRLB,-0.616080868526306,8.27583189291831,-3.33616233352669,0.000938517323324488,0.029395070881484,-0.894785875969943
PHACTR3,-1.05087618011273,8.07086699230704,-3.33260764014549,0.000950219852379225,0.0296815986146414,-0.905765464407053
FSTL1,-0.761888781454507,8.655692069,-3.32334404363593,0.00098135767634982,0.0302926429301348,-0.934326938092483
S100A4,0.608967318787631,11.6146671149577,3.32291680816974,0.000982816384222101,0.0302926429301348,-0.935642390917781
KIF4A,0.895892667872848,8.95912471469577,3.31120629441759,0.001023593208157,0.0308786878923685,-0.971637189172233
HTR3A,0.838539261787679,7.80643521983662,3.30925701977918,0.00103053146583359,0.0308786878923685,-0.977617139377684
TKTL1,0.967795758871453,8.49269427578028,3.30485364952523,0.00104636603555252,0.0310966069900774,-0.991113564283697
SERPINB5,-0.81483176113778,7.97322484971549,-3.28612366147213,0.00111627822603765,0.0321331709244577,-1.04833299584515
FGF12,1.22830627707214,9.66762451396338,3.27410149312517,0.00116341216748622,0.0326750122296324,-1.08489943134889
VSTM2L,-0.771753650913485,7.11209323966197,-3.26598850636124,0.00119625647262904,0.0331130051707697,-1.10950463725493
SHISA2,-0.593781167615995,7.33842801145634,-3.26408216434603,0.0012040978458731,0.0331130051707697,-1.11527790439271
NPTXR,0.728066682100703,9.14728130898028,3.25669085143117,0.0012349536005926,0.0335832578932667,-1.13763220399956
GHR,-0.741407547580697,11.2360282399521,-3.25135086474624,0.0012577003984728,0.0337717564606056,-1.15375283791828
