"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
BEX3,6.73480723944591e-16,-1.37729242074941,0.418,0.696,7.80631507124176e-12
LIPA,6.78923715016361e-16,2.78121573640611,0.546,0.118,7.86940478075464e-12
CLEC2B,1.02396253398446e-15,1.95749253913105,0.552,0.098,1.18687497314138e-11
RGS10,1.10498606168482e-15,1.74671581619654,0.638,0.137,1.28078934409887e-11
TMEM160,1.53410333975922e-15,1.84667048375587,0.569,0.098,1.77817918111491e-11
GLRX,1.5793233144852e-15,1.56668721548983,0.71,0.275,1.8305936538198e-11
ARPC1B,2.20863824095197e-15,0.953826490923153,0.875,0.559,2.56003258508743e-11
TUBA1B,2.36622274755478e-15,0.976610180224517,0.864,0.578,2.74268878669075e-11
CCT5,2.74466280195834e-15,1.56622881226692,0.634,0.167,3.18133865374991e-11
PPT1,3.06709732978072e-15,1.73398913318493,0.63,0.196,3.55507251494883e-11
CARD16,4.31923536234025e-15,1.99548193711576,0.585,0.137,5.00642570848858e-11
WFDC2,4.46145361754957e-15,-1.32977520928019,0.383,0.696,5.17127088810171e-11
MYO6,5.72339250685953e-15,-1.9457621834351,0.278,0.549,6.63398425470088e-11
LAMTOR2,6.60470019378603e-15,1.23836241149323,0.819,0.382,7.65550799461738e-11
TIMM8B,7.03411262333618e-15,1.46687203647679,0.749,0.304,8.15323994170896e-11
CNPY3,7.15788240605556e-15,1.93947449868967,0.548,0.088,8.296701496859e-11
IGLC2,1.07250602331731e-14,1.320207553556,0.512,0.059,1.2431417316271e-10
HTATIP2,1.20623334444913e-14,2.3666227991185,0.53,0.088,1.39814506955099e-10
TALDO1,1.23657421662303e-14,1.20396675073987,0.798,0.392,1.43331317448775e-10
TWF2,1.89251727082777e-14,2.13076212452689,0.53,0.088,2.19361676861647e-10
PGAM1,1.92732927167528e-14,1.38891791704334,0.763,0.363,2.23396735879882e-10
DYNLL1,2.82811219632963e-14,0.758284299063065,0.92,0.647,3.27806484676567e-10
ARRB2,3.01375538106354e-14,2.3190855050147,0.52,0.098,3.49324386219075e-10
ZNF706,3.2762178061628e-14,1.17153672830198,0.781,0.314,3.7974640591233e-10
AHNAK,3.56896620840558e-14,1.80795651594484,0.601,0.167,4.13678873216291e-10
LMO7,4.67693879814008e-14,-1.57579003911742,0.26,0.559,5.42103976092417e-10
PLIN3,6.42880152443731e-14,2.16806904351632,0.532,0.098,7.45162384697529e-10
ATP6V0B,7.97148598379499e-14,1.02989015889288,0.803,0.529,9.23974940381677e-10
BLOC1S1,8.55069125902607e-14,1.21284235198404,0.77,0.333,9.91110623833712e-10
CD53,1.02206699077539e-13,1.6355949969622,0.594,0.167,1.18467784900776e-09
DNAJC15,1.04823115807372e-13,1.15915370757623,0.761,0.294,1.21500473532325e-09
TUBA1C,1.14160541690122e-13,1.32178183460922,0.721,0.294,1.32323483873021e-09
PGK1,1.15262270197458e-13,0.946582866561351,0.875,0.578,1.33600497385873e-09
SRGN,1.16572162004536e-13,1.25556501096046,0.735,0.343,1.35118792979458e-09
ABRACL,1.24773404667062e-13,1.23852114861999,0.681,0.206,1.44624853349591e-09
MRPL17,1.43893857145365e-13,1.48578546521448,0.508,0.078,1.66787369817193e-09
CAPZB,1.6968912210294e-13,1.12485803048159,0.792,0.412,1.96686661429518e-09
MANF,1.72414984313956e-13,1.44018369242249,0.681,0.235,1.99846208318306e-09
SPATS2L,1.760850336842e-13,1.40331044131359,0.619,0.167,2.04100162543356e-09
TMED9,2.68362890357093e-13,1.17445586207506,0.739,0.343,3.11059426212907e-09
COA6,2.80414388111785e-13,1.65409831919175,0.587,0.147,3.2502831726037e-09
PSMB3,3.28860599338935e-13,0.932724006945241,0.828,0.49,3.8118232069376e-09
NAGK,4.01394354456636e-13,1.77589849732201,0.519,0.108,4.65256196250687e-09
IFI27L2,4.16117130175433e-13,1.48421179187336,0.654,0.225,4.82321365586344e-09
STMN1,4.76591959983431e-13,2.03757966723051,0.52,0.108,5.52417740816795e-09
UBE2L6,4.89821268648593e-13,1.54869582686455,0.608,0.167,5.67751832490584e-09
LY6E,6.144964202323e-13,1.17503494113749,0.739,0.431,7.12262800691259e-09
UQCC2,8.33052625749034e-13,1.35560298507073,0.665,0.245,9.65591298505705e-09
TPP1,9.15847918116372e-13,1.35702899978753,0.635,0.225,1.06155932188869e-08
MAFB,9.89609806919375e-13,1.88115609364956,0.548,0.137,1.14705672720025e-08
SKAP2,1.07664457837134e-12,1.64135201619925,0.51,0.098,1.24793873079022e-08
CBX3,1.15245530925415e-12,1.2205684304022,0.719,0.265,1.33581094895648e-08
ELF3,1.63291815623201e-12,-1.25647326215984,0.271,0.588,1.89271543488852e-08
DYNC1I2,1.78633295312383e-12,1.36864434973111,0.68,0.245,2.07053852596583e-08
PLSCR1,1.89862027793646e-12,1.54320481252761,0.579,0.147,2.20069076415615e-08
VPS29,2.02653692927798e-12,1.13365783206809,0.756,0.412,2.3489589547261e-08
ATP6AP1,2.22399941043952e-12,1.3818288565973,0.639,0.235,2.57783771664045e-08
MDH1,2.87427579770373e-12,1.29674437431922,0.677,0.265,3.3315730771184e-08
ERO1A,2.91177144662507e-12,1.99231587124708,0.506,0.108,3.37503428378312e-08
PDIA4,2.92267470954646e-12,1.3731900120188,0.622,0.196,3.3876722558353e-08
KLF4,3.71585349776367e-12,1.50229374708562,0.572,0.147,4.30704578925787e-08
PSMC4,3.72498026485363e-12,1.6759640036058,0.537,0.127,4.31762462499184e-08
EIF3J,4.22378264461613e-12,1.43970260290651,0.586,0.167,4.89578646337456e-08
MTCH2,4.47463206592791e-12,1.72379451515779,0.532,0.127,5.18654602761704e-08
FXYD5,5.44520107770659e-12,0.98085179239563,0.771,0.363,6.31153256916971e-08
PSMD7,5.7169463158409e-12,1.23462789746798,0.67,0.255,6.62651247469118e-08
NOP10,7.07020398754541e-12,0.742436871570974,0.888,0.608,8.19507344196388e-08
AP2M1,8.62708408099983e-12,1.11681363783711,0.711,0.314,9.9996531582869e-08
COX5A,9.02032782356171e-12,0.930632305398719,0.874,0.51,1.04554619802904e-07
GMFG,9.23166577915193e-12,1.50036181900992,0.599,0.206,1.0700423804615e-07
NECAP2,1.11105754307614e-11,1.35598107150588,0.507,0.098,1.28782679817955e-07
TBCB,1.15149077605524e-11,1.40998588805478,0.587,0.186,1.33469295852563e-07
SMCO4,1.22842034008562e-11,1.3234659639703,0.555,0.137,1.42386201619324e-07
PDXK,1.3987582463119e-11,1.28772096012752,0.664,0.265,1.62130068330012e-07
BCAP31,1.60403053598101e-11,0.978068680918098,0.787,0.392,1.85923179425559e-07
LSP1,1.63128173985505e-11,1.83621638637864,0.506,0.127,1.89081866466599e-07
STAT1,1.66518039335288e-11,1.38457573009224,0.546,0.147,1.93011059393532e-07
GRB2,1.66780871357615e-11,1.26533055650101,0.64,0.245,1.93315707990612e-07
GNB1,2.12753894661099e-11,1.18052154596506,0.637,0.196,2.4660303930168e-07
PAK2,2.24786868853149e-11,1.31192704291183,0.562,0.147,2.60550459687685e-07
DAB2,2.25557598290437e-11,1.672961082748,0.566,0.196,2.61443812178446e-07
PSMA5,2.25898764083401e-11,1.25346781345598,0.673,0.255,2.6183925744907e-07
YWHAG,2.57831174544791e-11,1.65736115733062,0.533,0.137,2.98852114414867e-07
MRPL47,2.79832433178432e-11,1.57449850139118,0.532,0.137,3.24353773297121e-07
ATG3,3.90737632357635e-11,1.53324026770153,0.574,0.186,4.52903989665735e-07
ARL6IP1,4.05658879989192e-11,1.04720727067145,0.777,0.392,4.70199207795473e-07
KDELR2,5.05592548634317e-11,1.05034323297304,0.775,0.382,5.86032323122036e-07
CACYBP,6.40233161775434e-11,1.08099759745516,0.688,0.265,7.42094257813905e-07
HEXA,6.71332175298002e-11,1.24063681746469,0.606,0.235,7.78141124387914e-07
DRAP1,6.98521782232024e-11,1.04726294423379,0.746,0.353,8.09656597785138e-07
SNRPD1,7.61406922707742e-11,1.02140794499204,0.719,0.324,8.82546764110544e-07
PSMD4,8.01091293177896e-11,1.20894184325889,0.679,0.265,9.28544917922499e-07
PSMA4,8.11761804703767e-11,0.94982108841593,0.757,0.382,9.40913107832136e-07
TMEM50A,8.66804179990312e-11,0.9948786437088,0.771,0.422,1.00471272502677e-06
SCAND1,9.08641988028136e-11,1.1155099064557,0.628,0.216,1.05320692832341e-06
RHOC,9.91212737173575e-11,1.36334821490901,0.615,0.245,1.14891468365789e-06
MT2A,9.98514108370882e-11,1.05912873957327,0.823,0.549,1.15737770301269e-06
CYC1,1.12331403274166e-10,1.23981687755269,0.656,0.265,1.30203329535086e-06
AKR1A1,1.13503412096306e-10,1.06635985287065,0.688,0.333,1.31561804960828e-06
LCP1,1.14631759456665e-10,1.62855768268282,0.539,0.186,1.32869672386221e-06
PRELID1,1.24781772331077e-10,0.986878253525481,0.781,0.392,1.44634552308951e-06
SSBP1,1.26647059044698e-10,0.986069749271263,0.786,0.412,1.4679660613871e-06
MRPL12,1.31476957273435e-10,1.36193762931098,0.521,0.137,1.52394941175639e-06
MRPS16,1.39674580599679e-10,1.30573353546694,0.606,0.206,1.61896806373088e-06
CAPZA1,1.40049947124227e-10,1.17424114768991,0.665,0.265,1.62331893711691e-06
PLIN2,1.51187505868722e-10,1.35558934473027,0.64,0.284,1.75241438052436e-06
MOB1A,1.70329100626974e-10,1.0551187675034,0.665,0.275,1.97428460536725e-06
CISD2,1.78854265634388e-10,1.3983233928832,0.568,0.176,2.07309979296819e-06
PSMD14,1.89933719961231e-10,1.27190660958915,0.549,0.167,2.20152174807063e-06
TLN1,1.97384684555317e-10,1.62378443469372,0.533,0.157,2.28788587868068e-06
ACP5,2.04785142080533e-10,1.90016302391559,0.537,0.255,2.37366458185546e-06
CALM3,2.10722168895404e-10,1.08384887853519,0.739,0.353,2.44248065966663e-06
