screen_method,pathway,pval,padj,log2err,ES,NES,size,leadingEdge,dataset,tumor
SCIPAC,ADIPOGENESIS,0.0106142831596326,0.033169634873852,0.380730400722792,0.283806567205572,1.27758908182229,164,"C3, COL15A1, LIFR, GPX3, LAMA4, PHLDB1, SPARCL1, ANGPTL4, ENPP2, CD302, SSPN, ITSN1, CMBL, ABCA1, CAVIN1, COL4A1, SORBS1, RAB34, APOE, CRAT, GPHN, ACADS, NKIRAS1, STOM, MAP4K3, DHRS7B, IFNGR1, CAT, PPARG, POR, GPAM, VEGFB, ACOX1, PEMT",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,ANGIOGENESIS,0.00229202381072467,0.00955009921135278,0.431707695803346,0.550427080712552,1.88601393104507,27,"FSTL1, COL3A1, LUM, MSX1, COL5A2, POSTN, VCAN, TIMP1, FGFR1, ITGAV",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,SPERMATOGENESIS,0.000628163415132094,0.00314081707566047,0.477270815362862,-0.553511486214759,-1.69520327183918,67,"PCSK1N, AURKA, CDK1, DMC1, TTK, NEK2, TNNI3, CNIH2, OAZ3, YBX2, KIF2C, RPL39L, IL12RB2, ART3, CCNB2, LDHC, BUB1, RFC4, TCP11, NCAPH, MAP7, CCNA1",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,ALLOGRAFT_REJECTION,1.51075859234496e-09,1.8884482404312e-08,0.788186810800237,-0.565722772520511,-1.88961587819391,166,"TPD52, IL2RA, MMP9, NLRP3, FGR, NCF4, CCR2, HDAC9, LY86, MAP4K1, CCL7, CDKN2A, HLA-DQA1, IL12RB1, HLA-DRA, HLA-DMA, ZAP70, SPI1, ITGB2, CXCR3, FASLG, CD3E, CD8B, HLA-DMB, HLA-DOA, STAB1, TNF, CD86, FCGR2B, SIT1, HLA-DOB, CD74, EREG, IGSF6, IL2RB, TLR1, CRTAM, GPR65, CD2, IL1B, WAS, LTB, SRGN, STAT4, TLR6, KLRD1, CD3D, PTPRC, GZMB, CD8A, FYB1, PRKCB, CFP, GZMA, PTPN6, CD7, LYN, CD28, CCL5, IL2RG, LCK, CD3G, HCLS1, TRAT1, LY75, LIF, IFNG, CD4, CCL4, ITGAL, PRF1, CCR1, CAPG, CD79A, CD247, CCR5, CD80, CD96, ITK, GCNT1, CD40LG, IL18, IL27RA, IL10, IRF8, LCP2, TLR2",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,UNFOLDED_PROTEIN_RESPONSE,0.98590021691974,0.993377483443709,0.0145143429459948,-0.20006256778655,-0.637182034396055,95,"STC2, CHAC1, DDIT4, PSAT1, SLC7A5, EIF4EBP1, MTHFD2, SLC1A4, LSM4, ERO1A, EXOSC5, ASNS, DKC1, CKS1B, EXOSC4",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,INTERFERON_GAMMA_RESPONSE,0.381390593047035,0.657569988012129,0.059221919380382,-0.314652014178429,-1.05422109387052,180,"IDO1, VAMP8, CCL7, HLA-DQA1, XCL1, HLA-DMA, HLA-DRB1, IRF5, CSF2RB, ITGB7, CD86, FCGR1A, CD74, IL2RB, FPR1, TRIM14, STAT4, IL10RA, CD69, SLAMF7, GZMA, PTPN6, CCL5, CD38, ISG20, BANK1, P2RY14, IFI30, IRF8, MTHFD2, LCP2, CD274, CASP8, PNP, ISG15, UPP1, MX1, CIITA, HLA-B, GPR18, USP18, LYSMD2, IFI44L, PELI1, HERC6, ST8SIA4, BST2, OAS2, ZBP1, CMPK2, CXCL11, OASL, PSMA2, PSMB9, NLRC5, IFNAR2, IRF7, RSAD2, CASP1, TNFAIP3, OAS3, IFIT2, SOCS1, SAMD9L, PSMB2, IL15, PARP12, TAP1, CXCL10, IFI44, IRF4, RTP4",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,TGF_BETA_SIGNALING,0.00303594993175977,0.0108426783277135,0.431707695803346,0.448187258961696,1.69267624984501,45,"LTBP2, SERPINE1, THBS1, CDKN1C, WWTR1, TJP1, SMAD3, SPTBN1, BMPR2, BMPR1A, BMP2, SKI, ACVR1, ENG, NCOR2, SMAD7, TGFBR1",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,INTERFERON_ALPHA_RESPONSE,0.549559471365639,0.842625842625843,0.04577044581081,-0.309811196023385,-0.977651973925432,86,"LAMP3, CD74, TRIM14, CCRL2, ISG20, SELL, GMPR, IFI30, CASP8, ISG15, MX1, USP18, IFI44L, HERC6, BST2, CMPK2, CXCL11, OASL, PSMB9, IRF7, RSAD2, CASP1, IFIT2, OAS1, SAMD9L, IL15, PARP12, HLA-C, TAP1, CXCL10, IFI44, RTP4, NMI, PSME2",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,HYPOXIA,0.0419057303048268,0.110278237644281,0.321775918075361,0.264540539033312,1.20089462278265,161,"GPC3, SRPX, DCN, AKAP12, TGFB3, COL5A1, SERPINE1, LOX, IL6, PGF, ANGPTL4, CDKN1C, BGN, F3, CAV1, CAVIN3, FOS, CAVIN1, MT2A, FOXO3, KLF7, LXN, EGFR, TPBG, NDST1, JUN, SDC2, SLC2A3, PIM1, SELENBP1, P4HA2, DUSP1, WSB1",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,UV_RESPONSE_UP,0.807933194154489,0.939457202505219,0.0247086313801197,-0.251867249508544,-0.830108496927058,134,"CTSV, EPCAM, COL2A1, KCNH2, GGH, CA2, CHRNA5, CDO1, CCNE1, NKX2-5, TUBA4A, RFC4, AQP3, LYN, ARRB2, RASGRP1, TCHH, FEN1, HMOX1, BAK1, CLCN2, CDKN2B, FKBP4, TFRC, SLC25A4, ENO2, BID, CCND3, ASNS",binary_TNBC_GSE162228_merged_seurat,tnbc
SCIPAC,MTORC1_SIGNALING,0.0020280432632564,0.00921837846934725,0.431707695803346,-0.437814331663706,-1.46518558003666,181,"AURKA, STC1, SCD, DDIT4, PSAT1, STARD4, ITGB2, PHGDH, SRD5A1, SLC2A1, TUBA4A, BUB1, RRM2, DHCR7, PLK1, DHCR24, CORO1A, DAPP1, SLA, SLC7A5, CXCR4, CFP, TM7SF2, CD9, SORD, TMEM97, POLR3G, GOT1, GAPDH, EGLN3, MCM2, UNG, HK2, DHFR, TRIB3, SQLE, INSIG1, IFI30, MTHFD2, EBP, PSPH, SLC1A4, PNP, FADS2, MTHFD2L, TFRC, CCNF, ERO1A, TUBG1, ASNS, SLC7A11, PPIA, CTSC, IDI1, BCAT1, TPI1, PGK1, DDX39A, HPRT1, MCM4, LTA4H, PSMG1, CDC25A, ENO1, PDK1, UCHL5, GMPS, CCT6A, RRP9, ME1, CYB5B, HMBS, GLRX, EIF2S2, SERP1",binary_TNBC_GSE162228_merged_seurat,tnbc
scissor,MYC_TARGETS_V1,8.82212837630127e-09,8.82212837630127e-08,0.747739663149885,-0.457728817736124,-2.26209978226608,159,"CDC45, RPS6, RPLP0, RPS5, RPS3, MYC, RPL6, DUT, RFC4, TFDP1, HNRNPA1, SNRPA1, RPS2, HPRT1, FBL, PSMA2, ODC1, MCM7, CCT5, MRPL9, PPIA, SNRPG, RPL18, CDC20, CDK4, TYMS, SNRPD1, NDUFAB1, ACP1, LSM2, EEF1B2, NAP1L1, RPL34, NOP16, RANBP1, PA2G4, EIF3D, RACK1, CYC1, VDAC1, DDX21, POLD2, CLNS1A, PSMA7, SNRPD2, VBP1, IMPDH2, LDHA, PCNA, SSBP1, SRSF7, AIMP2, COX5A, SNRPB2, NPM1, CCT4, CNBP, RAN, YWHAQ, PRPS2, DEK, CCT2, HDDC2, SRSF3, CSTF2, EIF2S2, PSMD14, ERH, RPS10, SSB, PSMD8, NME1, RPL14, EIF3J, PRPF31, UBA2, RNPS1, PSMB3, PWP1, PPM1G, EXOSC7, PTGES3, MRPS18B, CTPS1, APEX1, SNRPA, C1QBP, PRDX3, RUVBL2, TCP1, TXNL4A, PHB2, KPNA2, SLC25A3, RSL1D1, PSMB2, CBX3, SNRPD3",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,MYC_TARGETS_V2,0.0649762760459666,0.141530797101449,0.287805130535564,-0.350149970379015,-1.40384214908125,48,"TMEM97, MYC, RCL1, PPAN, EXOSC5, CDK4, NOP16, PA2G4, NDUFAF4, AIMP2, NPM1, SUPV3L1, DUSP2, NIP7, PLK1, BYSL, NOP2, FARSA, PES1, MRTO4, TBRG4, SLC29A2, CBX3, HK2, WDR74, LAS1L",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,ESTROGEN_RESPONSE_EARLY,0.000396779953306137,0.00220433307392298,0.49849310876659,0.371581311310985,1.68497602024304,164,"TFF3, AR, PRSS23, OLFM1, CYP26B1, OLFML3, SLC7A2, SEMA3B, NPY1R, SYBU, GJA1, CA12, DLC1, KLK10, CLIC3, CXCL12, KCNK15, XBP1, FOXC1, PODXL, WWC1, FLNB, MPPED2, WFS1, NRIP1, ADCY9, MLPH, SLC39A6, EGR3, FASN, SYT12, SLC26A2, LRIG1, SLC37A1, TGM2, ABCA3, IGFBP4, FARP1, SCARB1, MUC1, CELSR2, ASB13, MYOF, SEC14L2, CBFA2T3, INHBB, CELSR1, PDLIM3, SLC19A2, TUBB2B, MED13L, NCOR2",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,EPITHELIAL_MESENCHYMAL_TRANSITION,1.5572475538846e-48,7.78623776942301e-47,1.81454230543492,0.756363857160992,3.4298144796313,164,"COL11A1, POSTN, COL5A1, NTM, COL12A1, COL1A1, GREM1, COMP, EDIL3, COL1A2, THBS2, SPOCK1, COL3A1, COL5A2, FAP, SPARC, TIMP3, NID2, LUM, COL6A3, THY1, COL5A3, COL6A2, TNC, FMOD, LOX, LOXL2, FBLN2, IGFBP2, MMP1, FBN2, MMP2, SFRP4, SGCD, FN1, PCOLCE, COL7A1, CDH11, PDGFRB, INHBA, VCAM1, FBN1, ADAM12, HTRA1, PRRX1, CTHRC1, EFEMP2, CRLF1, DCN, COL8A2, GAS1, DPYSL3, TNFRSF11B, PLOD1, NT5E, BGN, WNT5A, TAGLN, COL4A2, BMP1, COL4A1, SERPINE1, THBS1, LOXL1, GJA1, COL16A1, ECM1, ITGAV, FSTL1, MGP, MMP14, PLOD2, CXCL12, PCOLCE2, MXRA5, LAMC1, LAMC2, P3H1, FSTL3, CALD1, PMP22, ACTA2, PVR, MYL9, SERPINH1, TIMP1, PLOD3, VCAN, NNMT, FBLN1, ITGB5, FLNA, CALU, COLGALT1, GPC1, LRP1, SLC6A8, ITGA5, ITGB1, TGM2, MEST, CD59, VEGFA, DST, IGFBP4, ITGA2, CAP2, SLIT3, GPX7",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,INFLAMMATORY_RESPONSE,0.0194257242144013,0.0519253713977986,0.352487857583619,0.315846801097625,1.42245926653042,155,"PCDH7, PDPN, HAS2, INHBA, SLC7A2, CX3CL1, MET, SERPINE1, ITGB8, F3, RGS16, CXCL11, MMP14, AXL, LPAR1, BST2, KIF1B, FZD5, CXCL9, PVR, SGMS2, TIMP1, PTGIR, SLC11A2, LAMP3, GABBR1, IL1R1, EDN1, TLR3, CMKLR1, ITGA5, CD40, SLC7A1",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,ESTROGEN_RESPONSE_LATE,0.000474657483149196,0.00237328741574598,0.49849310876659,0.37331810114583,1.67423774488023,149,"CCNA1, TFF3, PRSS23, LTF, OLFM1, CYP26B1, SEMA3B, NPY1R, CA12, PCP4, AGR2, KLK10, CLIC3, CXCL12, LAMC2, CDH1, PLXNB1, XBP1, FOXC1, FLNB, WFS1, NRIP1, DNAJC12, EGR3, HSPA4L, PRKAR2B, DLG5, PRLR, PLK4, SLC26A2, ABCA3, LARGE1, KLK11, MEST, IGFBP4, UGDH, FARP1, SCARB1, CELSR2, UNC13B, MYOF, CPE, PDLIM3, MDK, ATP2B4, NCOR2",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,ANDROGEN_RESPONSE,0.367668097281831,0.574481402002861,0.0776798560117236,0.259583670290591,1.0483270396076,80,"ITGAV, AZGP1, SEC24D, PDLIM5, PGM3, ZBTB10, AKAP12, ACTN1, SLC26A2, SPDEF, LIFR, GUCY1A1, ALDH1A3, ADAMTS1, MERTK, HMGCS1, ANKH, TSC22D1, SRF",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,KRAS_SIGNALING_DN,0.0740740740740741,0.153846153846154,0.195789002148949,0.32083462189588,1.30805465793069,82,"CCNA1, LGALS7, KLK7, IGFBP2, COL2A1, THRB, COPZ2, ENTPD7, TFCP2L1, TGFB2, SYNPO, NUDT11, SHOX2, MFSD6, EDN1, TCF7L1, IDUA, MTHFR, CELSR2",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,UV_RESPONSE_DN,1.62292330628743e-09,2.02865413285929e-08,0.788186810800237,0.531765016841732,2.28492831745084,115,"COL11A1, COL1A1, COL1A2, COL3A1, COL5A2, IRS1, HAS2, PDGFRB, MET, SERPINE1, GJA1, F3, APBB2, DLC1, MAP1B, LTBP1, LPAR1, LAMC1, PLCB4, PMP22, ADGRL2, CDON, CDC42BPA, PTPRM, TJP1, PDLIM5, PRKAR2B, VAV2, NR1D2, PLPP3, AKT3, SDC2, SLC7A1, RUNX1, GCNT1, ERBB2, IGFBP5, CAP2, FBLN5, FZD2, DYRK1A, PRKCA, ABCC1, EFEMP1, ATRN, SCAF8, BMPR1A, ATP2B4, RBPMS, PIK3R3",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,E2F_TARGETS,2.16076586216299e-07,1.80063821846916e-06,0.690132458796796,-0.420216293988839,-2.07367716141489,164,"ASF1B, RNASEH2A, HMGB2, SPC25, CCNB2, CDK1, TRIP13, SPC24, LYAR, CDKN2C, CDCA3, MYC, CKS1B, UBE2T, DUT, MYBL2, CDKN3, SUV39H1, CENPM, AURKB, CCNE1, ORC6, TK1, PTTG1, CDKN2A, DCLRE1B, CDCA8, MCM7, PSIP1, AK2, RPA3, STMN1, CDC20, MELK, CDK4, CKS2, HMGA1, POP7, DDX39A, TUBG1, CHEK2, RRM2, UBE2S, BRMS1L, NAP1L1, RPA2, RANBP1, DSCC1, POLE4, MTHFD2, TIPIN, PA2G4, SHMT1, RAD51AP1, POLD2, PCNA, TUBB, HUS1, RAD1, PHF5A, RAN, AURKA, HMGB3, SLBP, PLK1, DONSON, DEK, KIF18B, SMC4, DLGAP5, SMC3, EZH2, ASF1A, NME1, RAD51C",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,APICAL_JUNCTION,7.64995429183279e-11,1.27499238197213e-09,0.839088935621274,0.51838932241181,2.31624444919555,144,"THY1, IRS1, CERCAM, MMP2, CDH11, VCAM1, FBN1, TNFRSF11B, CX3CL1, NLGN2, BMP1, COL16A1, SHROOM2, NEXN, NEGR1, ADAMTS5, LAMC2, ACTG2, CDH1, MYH10, ITGB4, NECTIN2, MYL9, AMIGO2, EPB41L2, VCAN, TJP1, PARVA, CTNND1, ITGA10, VAV2, SPEG, ITGA3, AKT3, TAOK2, LAMB3, ACTN1, THBS3, VCL, CD209, CD276, ADAM9, ITGB1, MYH9, MPZL1, CD274, SDC3, PTK2, ITGA2, TSPAN4, MAPK11, INPPL1, NRTN, SHC1, AMH, MDK, VWF, PKD1, PIK3R3, NECTIN3, BAIAP2, SYMPK",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,COAGULATION,1.21083749801963e-13,3.02709374504907e-12,0.943632225232838,0.634356299120988,2.59773189491191,83,"MMP11, COMP, SPARC, TIMP3, PLAT, PRSS23, MMP1, MMP2, CTSK, FN1, FBN1, HTRA1, BMP1, SERPINE1, CFH, THBS1, SERPING1, F3, MMP15, MMP14, C1R, CFB, CLU, A2M, APOA1, TIMP1, C1S, CPQ, C3, CTSO, PDGFB, C2, PLAU, LRP1, S100A1, C1QA, ADAM9, LGMN",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,PEROXISOME,0.925566343042071,0.988126543947725,0.0721797965581253,-0.161865229024784,-0.720804395996895,78,"SULT2B1, HSD11B2, CRABP2, SLC27A2, IDH2, ALDH1A1, PEX11A, IDI1, SOD1",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,COMPLEMENT,0.0058945134143026,0.0210518336225093,0.407017918923954,0.337061216828851,1.5116347421088,149,"PLAT, LTF, FN1, COL4A2, SERPINE1, CFH, SERPING1, F3, MMP15, MMP14, C1R, CFB, TIMP2, CLU, HSPA5, ME1, PCLO, TIMP1, C1S, CPQ, C3, CTSO, PDGFB, BRPF3, C2, LRP1, C1QA, ADAM9, PLA2G4A, LGMN, C1QC, CD59, DGKH, GNB4, CP, ZEB1, CD46, CASP10",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,GLYCOLYSIS,0.0651041666666667,0.141530797101449,0.199915231309662,0.285442799000526,1.28393231730833,156,"COL5A1, TFF3, DCN, DSC2, CHPF, AGRN, PLOD1, NT5E, MET, PLOD2, HSPA5, SPAG4, ME1, VCAN, PYGB, HDLBP, PAM, GPC1, SDC2, KDELR3, GMPPB, SDC3, EXT2, IDUA, PYGL, IER3, VEGFA, CLDN3, GMPPA, SLC16A3, MERTK, SDC1, GFPT1, SLC37A4, FUT8, PMM2, ANGPTL4, QSOX1, B4GALT7, CHST2, CHPF2, TPBG",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,FATTY_ACID_METABOLISM,0.787313432835821,0.915480735855606,0.0883594442500905,-0.186808697731455,-0.873498566780373,110,"VNN1, CD36, CBR3, G0S2, ACSM3, MAOA, ACAT2, HPGD, ALDH1A1, ODC1, NSDHL, IDI1, MDH1, MDH2, PCBD1, SDHD, SDHC, CBR1, ECH1, FH, LDHA, HSDL2, ACOT8, PDHA1, SUCLG1, HSD17B7, ADSL, S100A10, ALDH9A1, ACSL5, SUCLG2",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,OXIDATIVE_PHOSPHORYLATION,4.04647471655899e-05,0.000252904669784937,0.557332238758646,-0.369108349344615,-1.82852076550514,161,"SLC25A5, VDAC2, SLC25A6, SDHB, IDH2, MRPS15, UQCRH, ATP5PO, MRPS22, MRPL11, NDUFB5, ATP5F1C, POLR2F, ATP5PB, MDH1, MDH2, NDUFA1, CYCS, ATP5MC2, NDUFAB1, ATP5F1B, COX17, GRPEL1, LDHB, COX6B1, ATP5PD, COX7C, SDHD, SDHC, COX4I1, NDUFB4, MRPS11, CYC1, NDUFB8, VDAC1, MRPS12, CYB5A, ATP5PF, ATP5MC3, ATP5MG, ETFB, ECH1, FH, UQCRC2, NDUFA7, ACAT1, UQCRQ, LDHA, COX5A, ATP6V1E1, SLC25A4, TOMM22, SUPV3L1, PDHA1, SUCLG1, TIMM9, UQCRFS1, ATP6V1F, ATP5MF, NDUFA6, NDUFS6, NDUFB1, HSD17B10, COX7A2L, NDUFB7, COX8A, NDUFB6, COX5B, FXN, NDUFS4, IDH3B, FDX1, COX7A2, ALAS1, NDUFV1, NDUFA8, PRDX3, ATP5MC1, ETFA, HSPA9, ISCA1, PHB2, ATP5F1E, SLC25A3, ATP5F1A, IDH3G, MRPL34, HADHB, ACAA2, NDUFS8, NDUFA4, MTX2, BAX, MPC1, IDH3A, DECR1, NDUFA9, SUCLA2, NDUFB3, SDHA, COX6A1, ATP5ME, GLUD1",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,XENOBIOTIC_METABOLISM,0.177606177606178,0.341550341550342,0.208955027549354,-0.243400323092102,-1.16034895784086,124,"HSD17B2, AQP9, RBP4, VNN1, CES1, PTGES, CDO1, CD36, PROS1, AKR1C3, TMEM97, CYP2J2, MAOA, PTGR1, FBP1, KYNU, PC, DHPS, UPP1, HPRT1, ARG2, NINJ1, PTGDS, DHRS1, ACP1, MT2A, TPST1, GCH1, CYB5A, PAPSS2, IGF1, NFS1, CBR1, ECH1",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,APICAL_SURFACE,0.390505359877489,0.577136514983352,0.0780892306943345,0.3159371665738,1.05384625919247,30,"THY1, GAS1, CX3CL1, SHROOM2, SULF2, SRPX",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,MITOTIC_SPINDLE,0.000651509642903524,0.00271462351209802,0.477270815362862,0.358317151770479,1.63857517895206,175,"SHROOM2, TRIO, MYH10, ARHGEF11, KIF1B, SYNPO, PALLD, FLNB, FGD6, ALS2, CDC42BPA, EPB41L2, MID1, PDLIM5, CLIP2, CDC42EP4, ARHGEF12, KNTC1, OPHN1, FLNA, TAOK2, PKD2, VCL, ALMS1, MYH9, MARCKS, RABGAP1, ABL1, DST, FARP1, CDC42EP2, SHROOM1, RASAL2, LATS1, BCR, ARHGAP29, ANLN, BRCA2, HDAC6, ACTN4, DYNC1H1, SOS1, CLASP1, MAP1S, ARHGAP5, CKAP5, WASL, ARHGAP27, CD2AP, SPTAN1, KIF3B, CCDC88A, SPTBN1, MYO9B, PLEKHG2, NET1, KIFAP3, NF1, CDK5RAP2, BCAR1, CEP72, TSC1, DOCK4, SORBS2, RASA1, TUBGCP5, NOTCH2, FGD4, ECT2, ARHGAP10, ARFGEF1, CLIP1, GEMIN4, NEDD9, BCL2L11, KIF4A, CYTH2, HOOK3, CEP192, ITSN1, CDC27, CNTROB, APC, INCENP",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,BILE_ACID_METABOLISM,0.722943722943723,0.860647289218718,0.0455878202571231,0.219580272243526,0.87433522218398,72,"DIO2, AR, TFCP2L1, APOA1, ABCD1, BBOX1, ABCA3, NUDT12, HSD3B7, RETSAT, FADS2, ABCA2, ABCD3, EFHC1, CYP7B1, NEDD4, PEX6, RXRA",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,DNA_REPAIR,0.392452830188679,0.577136514983352,0.134273452883202,-0.213396462161609,-1.02539605936552,126,"CCNO, ZWINT, DUT, RFC4, POLR2H, TAF12, GTF2A2, POLR2J, HPRT1, TAF6, RPA3, POLR2F, TYMS, SAC3D1, COX17, VPS37D, RALA, PRIM1, RPA2, POLR1D, SDCBP, POLE4, DGUOK, ADRM1, CETN2, SNAPC5, IMPDH2, POLR2I, PCNA, RBX1, SF3A3, NELFE, AK3, ZNF707, POLR2C, POLR3GL, GTF2B, ALYREF, NME1, APRT, RFC5",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,CHOLESTEROL_HOMEOSTASIS,0.900426742532006,0.988126543947725,0.0347904098478036,0.190728079737272,0.74361781626651,62,"GPX8, SEMA3B, CLU, CPEB2, FASN, LGMN, ERRFI1, TP53INP1, FADS2, ABCA2, HMGCS1",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,MYOGENESIS,2.12564971838831e-05,0.000151832122742022,0.575610261071129,0.433378839353167,1.89330011582012,124,"COL1A1, AEBP1, COL3A1, SPARC, COL6A3, COL6A2, SGCD, ADAM12, DTNA, AGRN, TAGLN, COX7A1, COL4A2, COL15A1, SORBS1, MAPK12, CLU, IGFBP7, ITGB4, DMPK, PLXNB2, ADCY9, MYO1C, GAA, PDLIM7, ITGB5, SPEG, SLC6A8, SPDEF, ITGB1, MYH9, MEF2C, WWTR1, LARGE1, NOTCH1, SOD3, NCAM1, TNNI2, MB",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,HEME_METABOLISM,0.989347536617843,0.995575221238938,0.0268860833830403,0.142328910077539,0.628042014673459,134,"ACSL6, SLC7A11, AGPAT4, BCAM, C3, SLC11A2, ARHGEF12, SLC6A8, SLC30A1, NFE2L1, PIGQ, CLIC2, FTCD, DAAM1, TNS1, IGSF3, PPP2R5B, FN3K, RANBP10, ATP6V0A1, BMP2K, ICAM4, SLC2A1, GCLC, BACH1, FOXO3, TENT5C, LRP10, GAPVD1, P4HA2, SYNJ1, LMO2, BTRC, NNT, KHNYN, RNF19A, TRAK2, BPGM, ENDOD1, RBM5, BSG, SIDT2, SELENBP1, CDC27, NEK7, BLVRB, FOXJ2, MARK3, XPO7, TSPAN5, SEC14L1, CDR2",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,P53_PATHWAY,0.829677419354839,0.942815249266862,0.0340463727579649,0.183712096482427,0.834300719498136,166,"RGS16, RRAD, FGF13, SLC7A11, ITGB4, PLXNB2, TCN2, EPHA2, HSPA4L, RNF19B, SEC61A1, EPHX1, PTPN14, F2R, TAP1, IER3, JAG2, NOTCH1, RETSAT, INHBB, TP53, SDC1, SLC19A2, TSC22D1, FUCA1, BAIAP2, WWP1, ABCC5, POLH, ZMAT3, FBXW7, SPHK1, RXRA, DRAM1, CSRNP2, ABAT, FOXO3, ELP1, CD81, ST14, MDM2, STOM, APP, KLK8",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,PROTEIN_SECRETION,0.185028248587571,0.342644904791797,0.11776578836269,0.288652076765514,1.18204975245831,83,"SEC24D, KIF1B, SEC31A, PAM, SCRN1, CLTC, DST, USO1, GOLGA4, BNIP3, ARCN1, TMED10, ARFIP1, DOP1A, AP1G1, GBF1, MON2, COPB1, ATP7A, NAPG, ARFGEF2, IGF2R, STX7, SCAMP1, ARFGAP3, ARFGEF1, STX16, VPS45, COPB2, YKT6, CD63, ADAM10, DNM1L, RAB14, LMAN1, TMED2, RAB5A, M6PR, MAPK1, YIPF6, SSPN, CLN5, SEC22B, SNAP23, GOSR2, ABCA1, GNAS, SCAMP3, OCRL, KRT18, CLCN3, RER1, GLA",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,G2M_CHECKPOINT,0.0272287850809178,0.0680719627022945,0.352487857583619,-0.269846144829697,-1.33272596338915,160,"CDC45, CENPA, CCNB2, CDK1, SAP30, UBE2C, HOXC10, CDKN2C, MYC, CKS1B, TFDP1, MYBL2, CDKN3, SUV39H1, AURKB, ORC6, PTTG1, CCND1, UCK2, ODC1, E2F2, GINS2, STMN1, CDC20, TROAP, CDK4, CKS2, SNRPD1, NUSAP1, HMGA1, CDC6, MT2A, DDX39A, UBE2S, PRC1, RPA2, HMGN2, E2F1",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,APOPTOSIS,0.0133722081361908,0.0417881504255962,0.380730400722792,0.33218159337075,1.45948162951928,130,"CCNA1, TIMP3, LUM, PLAT, MMP2, PDGFRB, DCN, BGN, TIMP2, IGFBP6, TGFB2, CLU, WEE1, CD38, TIMP1, IFITM3, EGR3, NEFH, SLC20A1, BMF, F2R, TAP1, IER3, ERBB2, PTK2, RETSAT, PPP2R5B, BCL2L2, PSEN2, ANKH",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,TNFA_SIGNALING_VIA_NFKB,0.628318584070796,0.766242175696093,0.112378519110475,-0.187972280640318,-0.928320066578475,162,"IL7R, F2RL1, CD69, HES1, JUNB, TNFAIP6, SERPINB2, LIF, G0S2, CXCL3, IL1B, PTX3, MYC, CXCL1, CCL20, NFKBIA, CCND1, KYNU, OLR1, YRDC, BTG1, NINJ1, TNFAIP3, NR4A2, BTG2, TGIF1, TNFSF9, CEBPD, EIF1, DUSP1, CCL4, SAT1, EFNA1, PTGER4, GPR183, ZFP36, GCH1, GADD45A, CEBPB, ICAM1, BTG3, CCL2, LITAF, SOCS3, IFNGR2, ZC3H12A, DUSP2, NR4A1, HBEGF, CCRL2, CXCL2, CCL5, IER2",binary_TNBC_GSE42568_merged_seurat,tnbc
scissor,PANCREAS_BETA_CELLS,0.0769230769230769,0.153846153846154,0.266350657088526,-0.521865318066649,-1.46165916540453,13,"NKX6-1, PAX6, MAFB",binary_TNBC_GSE42568_merged_seurat,tnbc
