screen_method,dataset,tumor,pathway,leadingEdge,n_genes_leadingEdge,n_genes_matched,mean_logFC,median_logFC,sum_logFC,logFC_data
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,"Genes encoding proteins over-represented on the apical surface of epithelial cells, e.g., important for cell polarity (apical area).","CD160, THY1, GATA3, CRYBG1, MAL, IL2RG, IL2RB, AKAP7, GHRL",9,9,-1.98491618443322,-1.64866308492892,-17.864245659899,-3.27810492446944|-2.70165994866716|-2.21222247204007|-1.89271549198281|-1.64866308492892|-1.64168880618725|-1.57232988068479|-1.50814093968345|-1.40872011125509
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes important for mitotic spindle assembly.,"CTTN, SORBS2, RAPGEF5, FGD6, CDC42BPA, ARHGEF11, CDC42EP1, BCAR1, OPHN1, FLNB, ARHGEF12, FARP1, ECT2, NET1, WASL, ARHGAP5, MYH10, TRIO, SHROOM1, CD2AP, BCR, ARFIP2, MYO1E, CDC42EP4, SYNPO, ALS2, NF1, CNTROB, ARHGAP29, SPTBN1, CENPJ, GEMIN4, DST, KIF22, BIRC5, RABGAP1, ABL1, DLG1, NUMA1, PKD2, KIF3B, RANBP9, TOP2A, MID1IP1, ARL8A, LRPPRC, TAOK2, RASAL2, CCNB2, RAB3GAP1",50,50,1.50620319244839,1.24706436532055,75.3101596224194,3.52920508437852|3.33942979895721|2.7948389335723|2.73496423808821|2.73296694411806|2.6638433425864|2.6096087201168|2.41616287844781|2.32002761003334|2.14592362096249|2.01134659711798|1.95531079708941|1.93664299946707|1.92545216975318|1.7928663885499|1.71479097614229|1.66272699963699|1.64499651860747|1.61720793772487|1.55010016958208|1.5278295192882|1.51359355022391|1.48591680238105|1.31185608128534|1.26811200549733|1.22601672514377|1.19237867281265|1.16910237767861|1.15228851150444|1.13199395544852|1.1104491364715|1.11013042427273|1.05621376453977|0.970516573939177|0.9659350914058|0.901353737870925|0.885561887306979|0.870357312245353|0.864132233657527|0.818975044741582|0.797080904061425|0.796787056853162|0.795673335753371|0.789704745117937|0.775713159576758|0.762217345853708|0.756586605572227|0.743815263275454|0.731059391406353|0.730395682301454
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involve in metabolism of bile acids and salts.,"NR0B2, TFCP2L1, DHCR24, AR, FADS2, SULT2B1, PXMP2, NUDT12, SLC27A2, ABCA3, SLC22A18, NR3C2, IDH1, SLC35B2, PRDX5, ABCD3, FADS1, PEX11G, HSD17B6, PEX11A, PFKM, PEX13, RETSAT",23,23,1.61548721159752,1.4244065232029,37.1562058667431,3.83516438964964|3.58944054295026|2.6021200626318|2.17464752067747|2.15553781132896|1.88122571039671|1.72249417482917|1.6266557046712|1.54533509137103|1.53877501574783|1.52083219896401|1.4244065232029|1.39974282496667|1.25150767242445|1.15417227825809|1.06810212590259|1.06443875172712|0.98812066087374|0.984274603198446|0.969384259477698|0.904262222219728|0.90214181880556|0.853423902467987
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involved in DNA repair.,"CCNO, BCAM, ADCY6, AK1, NME4, SMAD5, SEC61A1, NME1, CANT1, NUDT9, POLR2H, NELFCD, CDA, TMED2, TARBP2, RRM2B, STX3, NELFB, NME3, COX17, CETN2, ZWINT, RFC5, GSDME, POLR2I, ALYREF, GTF2H3, TP53, AAAS, DGCR8, AGO4, GUK1, MRPL40, POLR1C, MPG, POLD1, TAF13, CMPK2, SNAPC4, ADRM1, DDB1, ERCC2, SAC3D1, TAF10",44,44,1.09663232375303,0.795578045782072,48.2518222451335,3.93906391300719|3.79010725192048|2.85633637081386|2.63252995770862|2.57369195527125|1.61426286301812|1.32037615783831|1.2539201451159|1.21248856809848|1.20069153495328|1.18747861164787|1.13547253990529|1.12807708332305|1.09675993568121|1.06919388916662|1.05117729703934|0.981706533642238|0.893438736754583|0.883194689517461|0.853907059743894|0.808343160714369|0.797257232151625|0.793898859412519|0.784745173617563|0.742764237427292|0.740502376042064|0.724617020428447|0.722234527178123|0.686308993201818|0.678755356512055|0.664074352812019|0.66008552121583|0.657387714635652|0.622139109411528|0.60755309263564|0.592099048261422|0.564594463590037|0.563610192205496|0.560462894191717|0.53529960336891|0.52742140464769|0.525506807786618|0.51667373093506|0.501612278582945
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involved in cholesterol homeostasis.,"FASN, MAL2, CLU, TM7SF2, ERRFI1, FADS2, SEMA3B, TNFRSF12A, GNAI1, ATXN2, TMEM97, ALCAM, LGMN, ACSS2, SCD, SQLE, CHKA, TRIB3, CD9, LSS, LDLR, SREBF2, CTNNB1, FDPS, ATF3, ATF5, GPX8, DHCR7",28,28,1.5502080358864,1.23339992757326,43.4058250048191,3.62413670419701|3.54123872952782|3.23510048292632|2.65412218500238|2.49296310307314|2.15553781132896|2.15086186323261|1.82243812535874|1.79626052951547|1.73872555509357|1.69244754205058|1.59130985454919|1.39018858666775|1.28579266843285|1.18100718671367|1.15359633201466|1.0181652226489|1.00458377977717|0.939724800222184|0.830656846705639|0.829627855550185|0.822285404177664|0.815290653987665|0.741433202288848|0.740956821996037|0.739240842421276|0.712827725838381|0.705304589520391
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involved in development of skeletal muscle (myogenesis).,"NQO1, SOD3, ERBB3, ENO3, ITGB4, MB, CLU, NAV2, ACHE, AGRN, AK1, CRYAB, SPDEF, SLC6A8, KLF5, PLXNB2, TPD52L1, PTP4A3, CKB, IGFBP3, DMPK, CTF1, KIFC3, APOD, WWTR1, PC, MYO1C, APP, MYL6B, TEAD4, ITGB5, SMTN, ADCY9, HSPB8, SH3BGR, DTNA, TNNT1",37,37,2.39118177598644,2.09259539910976,88.4737257114982,5.46867820979621|5.17832136966062|4.29689954338908|3.95600180740082|3.89374395398874|3.5851492894645|3.23510048292632|3.15044520153174|3.07746643870937|3.05636603494225|2.63252995770862|2.56348564896054|2.55064403156221|2.48113409175723|2.22127713014393|2.15296422576296|2.14482765759631|2.13773098017916|2.09259539910976|1.94120389417592|1.92693832265299|1.89972728999827|1.81437980072697|1.80139656184165|1.79537370227931|1.72670064008698|1.67624819052554|1.64706081781109|1.5242744222264|1.44646928252958|1.42050122093939|1.41841649066079|1.34586663621874|1.33266822206638|1.32939903882406|1.2788614532637|1.27287827008011
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.,"CTSE, SLC7A11, BCAM, RAP1GAP, PDZK1IP1, MOCOS, MBOAT2, SLC6A8, IGSF3, AQP3, SELENBP1, ARHGEF12, C3, TNS1, FN3K, DMTN, PC, ALDH6A1, SMOX, HDGF, HMBS, CA2, LPIN2, ICAM4, NFE2L1, P4HA2, ENDOD1, GDE1, SLC11A2, ATP6V0A1",30,30,2.15236809483276,1.88885635147151,64.5710428449828,5.20860738473526|4.86811450892647|3.79010725192048|3.69223569512246|3.19346792626876|2.55218391044417|2.49037626817445|2.48113409175723|2.48090080032316|2.36754994052259|2.28578207750147|2.01134659711798|1.97106943128296|1.96051887928177|1.93711856846235|1.84059413448067|1.72670064008698|1.55658409824631|1.54526916577196|1.46902251137701|1.44755544391274|1.44731346145754|1.44276670879966|1.43105827884614|1.40145477524625|1.27902565846066|1.22148124886733|1.17511236981451|1.16708515488705|1.12950586288637
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involved in p53 pathways and networks.,"GPX2, KRT17, SLC7A11, SFN, ITGB4, SDC1, EPHA2, TM4SF1, EPHX1, AK1, ALOX15B, ST14, JAG2, ACVR1B, PTPN14, PLXNB2, TPD52L1, DRAM1, TGFA, INHBB, PDGFA, RAB40C, OSGIN1, PERP, STEAP3, BMP2, EPS8L2, LIF, CDKN2A, APP, PRKAB1, NDRG1, TCN2, EI24, PMM1, SEC61A1, IRAK1",37,37,2.5872406378044,2.11861740686667,95.7279035987629,8.47926241329243|6.21787327068143|4.86811450892647|4.6438104123421|3.89374395398874|3.71839502697472|3.44778901607486|3.4261781288495|3.37097421246771|2.63252995770862|2.55009119644079|2.42975706875019|2.2990500980591|2.23479949355046|2.19585563817148|2.15296422576296|2.14482765759631|2.13206971517497|2.11861740686667|2.0916246815849|2.03640681762179|2.01924318433337|2.01640221438645|1.94367397749157|1.91221040680779|1.83169886810314|1.81400687358526|1.77784723222084|1.69531767715754|1.64706081781109|1.62029220630178|1.46656650102638|1.4599333596994|1.40694005317893|1.40464549517943|1.32037615783831|1.30695367275546
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes involved in protein secretion pathway.,"TSPAN8, KRT18, EGFR, TOM1L1, BNIP3, STX16, OCRL, GNAS, SCRN1, PAM, SEC24D, ICA1, TPD52, LMAN1, YIPF6, CLTC, TMED2, TMED10, DST, CD63, SEC31A, COPB2, CLCN3, ARFGEF2, CAV2, YKT6, NAPG, ARFIP1, COG2, ERGIC3, MON2, AP1G1",32,32,1.54728543272048,1.11966798172262,49.5131338470554,6.70601944196833|3.69532006362289|2.98423548595611|2.85488983005103|2.8167501236491|1.85917072117124|1.77502144105852|1.75685431998982|1.61054787410053|1.49641918006401|1.42915272092074|1.41584449891933|1.40639089896427|1.20630052325743|1.19557748220675|1.14257602776402|1.09675993568121|1.08389302042213|1.05621376453977|1.05436633502908|1.03283088824062|1.00852411136022|0.892139375973123|0.842363792151676|0.832870726742505|0.813454847501566|0.807478206707422|0.773039904515572|0.763606791427302|0.715088090541626|0.705924344834492|0.683509077723004
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,"Genes involved in the G2/M checkpoint, as in progression through the cell division cycle.","HMGB3, CCND1, SLC12A2, EFNA5, GINS2, CDK4, SLC7A1, ODC1, MEIS2, SQLE, UPF1, NSD2, AURKB, KIF22, BIRC5, KNL1, TROAP, DTYMK, ABL1, E2F1, NUMA1, CKS1B, KMT5A, MYBL2, TNPO2, CBX1, TOP1, TOP2A, POLE, UCK2, CHEK1, RASAL2, ATF5, CCNB2, PRMT5",35,35,1.25002598368498,0.898730095055476,43.7509094289744,4.23977017843914|3.49906482328759|3.01653478487507|2.76047921452604|2.08888313852602|1.44929853879302|1.40293860441446|1.37502864896495|1.28225308016892|1.15359633201466|1.07460035747074|1.04960452849463|0.988175317176376|0.970516573939177|0.9659350914058|0.958294695159434|0.923396997620515|0.898730095055476|0.885561887306979|0.881876616715518|0.864132233657527|0.855407930938999|0.840684433887485|0.826771303869545|0.817408621971638|0.809588706799649|0.801975776644826|0.795673335753371|0.792629152565444|0.784011475373859|0.767948809651373|0.743815263275454|0.739240842421276|0.731059391406353|0.716022646403057
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes mediating programmed cell death (apoptosis) by activation of caspases.,"DCN, LEF1, LUM, PRF1, BGN, IL1B, MMP2, FEZ1, FASLG, TGFBR3, CD69, F2R, IL1A, ANXA1, CD44, CASP1, CD2, DNAJA1, TXNIP, HMGB2, EREG, GNA15, SATB1, GCH1, HMOX1, CCND2, TNF, PDCD4, CDKN1B, IRF1, IFNGR1, BCL2L11, IL18, RARA, SMAD7, SC5D, BIRC3",37,37,-1.79626957433055,-1.57853079148502,-66.4619742502305,-3.36161925732533|-3.12849032168944|-2.88254932306695|-2.83205201007379|-2.68579366036693|-2.6662915749054|-2.4583965403916|-2.26204477198685|-2.22584913234638|-2.19307859750806|-2.09725574528624|-2.0414290502448|-1.81552327852948|-1.76617199815015|-1.74688379555327|-1.66028348159863|-1.64822998798246|-1.61446485783036|-1.57853079148502|-1.48829648338054|-1.47234355902648|-1.47187197123026|-1.45394294142119|-1.44962473444019|-1.43815995436937|-1.42228689931685|-1.39336682120758|-1.31317810555355|-1.27273707552138|-1.25594683269081|-1.25103407121399|-1.23090926326568|-1.18921732177742|-1.18049502169227|-1.18006314968436|-1.16923093212995|-1.16433093598745
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes regulated by NF-kB in response to TNF [GeneID=7124].,"OLR1, CCL5, CCL4, PLEK, IL1B, BCL2A1, TNFAIP6, GPR183, IL7R, PTGER4, DUSP2, PTX3, BTG1, SLC2A3, CD69, PNRC1, INHBA, MSC, PDE4B, IL1A, CD83, CD44, TNFAIP3, JUNB, CXCL10, TNFAIP8, NR4A2, ID2, KLF2, EHD1, CCRL2, LITAF, GCH1, TNFSF9, RIPK2, TNF, NR4A3, STAT5A, SLC16A6, AREG, IRF1, REL, SLC2A6, NFKBIE, MAP3K8, IL18, PFKFB3, BIRC3, DUSP5, NFKB1, G0S2, RELB, TRAF1, CD80, CXCL3, TANK, DUSP4, NFKB2, DUSP1, IL23A, EIF1, PHLDA1, DNAJB4, ZFP36, IER2, KLF6, KDM6B, ZC3H12A, NFE2L2, MXD1, EGR3, ATP2B1, TGIF1, NFKBIA, CCL20, IFIT2, KYNU, GADD45B, TAP1, TNIP2, FOSL2, TUBB2A, CSF1, SNN, HBEGF, NAMPT, SOD2, CDKN1A, PPP1R15A",89,89,-1.37356596930085,-1.1969224560402,-122.247371267776,-3.03109085582718|-2.96954166457925|-2.93359406540919|-2.74325348635251|-2.6662915749054|-2.6526965219255|-2.64331993274292|-2.59373775760663|-2.45812959834454|-2.31081711352353|-2.30382153294586|-2.28816043202456|-2.16732617156239|-2.11912057234698|-2.09725574528624|-2.06416266240731|-2.04887299592372|-2.03827118855718|-2.03205655288|-1.81552327852948|-1.7617483773909|-1.74688379555327|-1.73017382818297|-1.71864555564316|-1.60552628053288|-1.60182005376862|-1.58199876507235|-1.53754731533739|-1.53153522297015|-1.53145952442108|-1.50182152221333|-1.45821046392489|-1.44962473444019|-1.40892035556917|-1.40875590504867|-1.39336682120758|-1.33533839251191|-1.29667113865983|-1.28570198654655|-1.27345195868331|-1.25594683269081|-1.25382967887822|-1.21685910549249|-1.20408073013611|-1.1969224560402|-1.18921732177742|-1.17105804337756|-1.16433093598745|-1.13957741707143|-1.11433057610842|-1.10941741239|-1.10785344075252|-1.10545580802984|-1.0974809789988|-1.09115123626342|-1.04957075737724|-1.01137363548135|-0.997738179099064|-0.942692118734251|-0.922191335428647|-0.911412819265377|-0.884265900886323|-0.881564011677869|-0.854279115971217|-0.851903373671526|-0.847283946078875|-0.841348992760061|-0.831405260872705|-0.824816118410378|-0.810756019787366|-0.787272284522771|-0.769641735209173|-0.766525137354665|-0.753763629543404|-0.74497132109337|-0.734804718037474|-0.734387237039831|-0.723229291065294|-0.717249092900145|-0.70966681464591|-0.675794550576886|-0.675029571027405|-0.663011963953532|-0.649774048868986|-0.636747730904062|-0.629581363293197|-0.624067093269844|-0.61824336256867|-0.61725106104538
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes specifically up-regulated in pancreatic beta cells.,"PCSK2, FOXA2, STXBP1, PAK3",4,4,4.09344668939176,2.97400792343347,16.373786757567,7.98313068737736|2.98337431513763|2.96464153172931|2.44264022332272
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.","CD36, ACVRL1, IL1B, IL3RA, PIK3R5, IL18R1, SOCS1, CD44, IL2RG, CXCL10, TGFB1, CXCL13, A2M, HMOX1, PIM1, TNF, ITGA4, LTB, TNFRSF1B, CSF2RB, IL12RB1, CCR1, IRF1, IFNGR1, MAP3K8, CXCL3, PTPN1, CSF2RA, CD14",29,29,-1.60165282393884,-1.39532191430854,-46.4479318942262,-2.99389813866843|-2.79751176157474|-2.6662915749054|-2.40903545108052|-2.17881265017253|-1.80056464136315|-1.77803239126733|-1.74688379555327|-1.64168880618725|-1.60552628053288|-1.59988774962111|-1.57939493554614|-1.48526115861233|-1.43815995436937|-1.39532191430854|-1.39336682120758|-1.3888442667103|-1.38607236727856|-1.32993693505209|-1.32910263258615|-1.31983393312027|-1.26765124922224|-1.25594683269081|-1.25103407121399|-1.1969224560402|-1.09115123626342|-1.08551407043264|-1.04729347508743|-0.988990343557548
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by KRAS activation.,"PCP4, PCSK1N, ETV4, SOX9, SCG5, F2RL1, NR0B2, JUP, CFB, MALL, SLPI, CPE, PIGR, MPZL2, ITGA2, BTC, TSPAN1, MAP7, TRIB1, EPHB2, ANGPTL4, SEMA3B, AKAP12, DUSP6, TSPAN13, GALNT3, TFPI, IGFBP3, PLAT, DCBLD2, PRELID3B, BMP2, ETV5, BTBD3, APOD, LIF, ST6GAL1, TMEM176A",38,38,2.75438862886975,2.1957803141946,104.66676789705,6.8462935863105|5.12846456206752|5.09803868124783|4.31404075342774|4.12754982446501|3.93412329359237|3.83516438964964|3.58264917428909|3.51599973281765|3.41185751917606|3.39279087901713|3.31613028590296|2.81143200109549|2.75099024015293|2.62863717168455|2.48459910350383|2.45483539040273|2.42041286597059|2.19960903229291|2.19195159609629|2.15296174214482|2.15086186323261|2.10867864055023|2.08029928439962|2.01432031009417|1.97029114760851|1.95662105097216|1.94120389417592|1.86748931563292|1.86632486304035|1.83983203752655|1.83169886810314|1.80496770363531|1.80429682992149|1.80139656184165|1.77784723222084|1.62791655701555|1.62418991177181
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by STAT5 in response to IL2 stimulation.,"AGER, CD48, CST7, GPR65, PTGER2, GLIPR2, IL3RA, EOMES, FLT3LG, IRF8, PLIN2, RHOH, SLC2A3, SELL, PRKCH, FGL2, CD86, IL18R1, IL1RL1, SOCS1, CD83, ABCB1, CD44, CCND3, CXCL10, LRRC8C, IL10RA, IL2RB, BATF3, TLR7, IL10, CCND2, PIM1, RORA, LTB, SYT11, TNFRSF1B, BATF, IFNGR1, MAP3K8, GSTO1, BCL2, ITIH5, PRNP, TRAF1, CAPG, GBP4",47,47,-1.82592544113551,-1.65218223033935,-85.818495733369,-4.25978888734192|-3.42877922409011|-3.18565321874422|-2.98973645880386|-2.76475135104371|-2.64188451289987|-2.40903545108052|-2.39189385047137|-2.29752577510771|-2.25045649264748|-2.14254280980936|-2.13305411547645|-2.11912057234698|-1.99256151920189|-1.90570997867848|-1.88199004578379|-1.87025697618044|-1.80056464136315|-1.78018884155423|-1.77803239126733|-1.7617483773909|-1.75647479853872|-1.74688379555327|-1.65218223033935|-1.60552628053288|-1.60275543476552|-1.58158574645034|-1.57232988068479|-1.56044876427017|-1.53967363308705|-1.53847646351694|-1.42228689931685|-1.39532191430854|-1.39302687039003|-1.38607236727856|-1.35917987342193|-1.32993693505209|-1.31796157709016|-1.25103407121399|-1.1969224560402|-1.17453219467813|-1.16124646686505|-1.11129166509799|-1.10750977720874|-1.10545580802984|-1.08752794374177|-1.0775763946123
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by activation of Notch signaling.,"CCND1, FZD5, HES1, NOTCH3, DTX4, DTX2, PSEN2, DLL1, FZD7, KAT2A, ARRB1, FZD1",12,12,1.58649404663073,1.17732158303102,19.0379285595687,3.49906482328759|2.5777089417302|2.46346138179388|1.78724110783695|1.57034439579539|1.23450895397317|1.12013421208887|1.10398246106038|0.991339192877116|0.941019869450129|0.883445906873229|0.865677312801811
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by activation of WNT signaling through accumulation of beta catenin CTNNB1 [GeneID=1499].,"JAG2, GNAI1, CSNK1E, HDAC11, PSEN2, DLL1, NCOR2, KAT2A, FZD1, CTNNB1, PPARD, TP53, AXIN1, NCSTN",14,14,1.09956309609947,0.970591218722894,15.3938833453925,2.2990500980591|1.79626052951547|1.45828587970081|1.21734931057202|1.12013421208887|1.10398246106038|1.00016256799566|0.941019869450129|0.865677312801811|0.815290653987665|0.738162276992899|0.722234527178123|0.668145900156798|0.648127745832804
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by activation of hedgehog signaling.,"ACHE, CELSR1, OPHN1, VEGFA, NF1",5,5,2.21644050408372,2.32002761003334,11.0822025204186,3.07746643870937|2.94789575967355|2.32002761003334|1.5444340391897|1.19237867281265
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.,"PRKCB, LCK, FASLG, CXCR4, SLA, CAMK4, FGF22, IL2RG, CDKN1B, ACTR3, VAV3, UBE2D3, RPS6KA1, MAPK1, PFN1, IRAK4, TIAM1, DAPP1, GRB2, ATF1, PIN1, YWHAB, CFL1, CDKN1A, THEM4, ARHGDIA, ACTR2, RALB, MYD88, NFKBIB",30,30,-1.11306949846456,-0.802166038673809,-33.3920849539369,-2.34600039722076|-2.32535665512456|-2.22584913234638|-2.1611022104884|-2.03258667538897|-2.00619325101388|-1.85545743446015|-1.64168880618725|-1.27273707552138|-1.15880296590596|-1.12126207635499|-0.8558100192512|-0.836614269687849|-0.835789679361709|-0.815225932914447|-0.78910614443317|-0.779336407446703|-0.764084745155022|-0.735252720502851|-0.717444367691406|-0.684134732659077|-0.625526680437723|-0.623725254175862|-0.61824336256867|-0.616530199024831|-0.598880179839703|-0.593606182082472|-0.588930053324003|-0.585251785495927|-0.581555557871628
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated by reactive oxigen species (ROS).,"NQO1, MGST1, TXNRD1, PRDX4, GSR, PTPA, SBNO2, TXN, G6PD, GCLC, LAMTOR5",11,11,1.95959945998476,1.34254925267908,21.5555940598324,5.46867820979621|3.11852378877634|2.62056800241624|2.33239488114562|1.43283978993797|1.34254925267908|1.11602965447532|1.06772160109607|1.04114668587707|1.01126137473144|1.003880818901
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated during adipocyte differentiation (adipogenesis).,"SOWAHC, ADCY6, TST, SNCG, CMBL, GPAM, LIFR, MGLL, ANGPTL4, C3, ME1, ORM1, SLC25A10, DGAT1, UQCRQ, IDH1, PEMT, HSPB8, ESRRA, CD151, GPD2, BCL6, RAB34, MCCC1, RREB1, REEP6, TALDO1, ETFB, DLAT, MAP4K3, UQCR10, APLP2, COQ9, ECHS1, ACOX1, CPT2, COX6A1, ATL2, RETSAT, CS, AK2, CYC1, GPHN, VEGFB, SCARB1, PHLDB1, CAVIN2, SDHC, TKT, CYP4B1, ABCB8, DHCR7, MDH2, SLC25A1, ACADM, CHCHD10, ITSN1, NDUFAB1",58,58,1.29088962177362,1.02000497479169,74.8715980628698,3.13824771103817|2.85633637081386|2.7590422651107|2.71765011567585|2.59273426563923|2.5458195507591|2.45589656565227|2.37455336906571|2.15296174214482|1.97106943128296|1.92794355147021|1.87721084515835|1.84559364216566|1.48260287496086|1.42594816741333|1.39974282496667|1.33743208209238|1.33266822206638|1.32850287246896|1.30234329819102|1.28945163348138|1.22021406888923|1.20056670969982|1.14929063950659|1.0924133727769|1.09186927925954|1.05073175774986|1.03286915945657|1.03236965644159|1.00764029314179|0.969523743163127|0.959985873798366|0.957159841216356|0.951908615403762|0.942536120065948|0.937269898979607|0.931417520676627|0.910656923252017|0.853423902467987|0.85089565832547|0.848680701685872|0.832911771932152|0.823612493569689|0.81931391975737|0.812892876103556|0.805235241090081|0.803322486373102|0.788537603778337|0.779798810331212|0.751736742369714|0.744000917629601|0.705304589520391|0.703564162519797|0.702974947403318|0.681856354355306|0.681174282456411|0.671727639641724|0.658458086463121
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated during formation of blood vessels (angiogenesis).,"OLR1, LUM, S100A4, THBD, VTN, COL3A1, POSTN, COL5A2, CCND2, VCAN",10,10,-1.99718046146231,-1.8675217765735,-19.9718046146231,-3.03109085582718|-2.88254932306695|-2.52147905156001|-2.06672198463491|-2.03941259987715|-1.69563095326984|-1.66630888422737|-1.42638178916639|-1.42228689931685|-1.21994227367642
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,"Genes up-regulated during production of male gametes (sperm), as in spermatogenesis.","PCSK1N, SCG5, SLC12A2, OAZ3, MAP7",5,5,3.46503398731572,3.01653478487507,17.3251699365786,5.12846456206752|4.12754982446501|3.01653478487507|2.63220789920042|2.42041286597059
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,Genes up-regulated during transplant rejection.,"NCR1, CFP, KLRD1, CCR2, GPR65, CCL5, CCL4, GZMB, CD8B, PRF1, FGR, CD8A, THY1, IL1B, CD3E, LY86, CD247, SRGN, PRKCB, IL18RAP, LCK, CRTAM, NLRP3, WAS, TRAT1, IRF8, FYB1, IL16, FASLG, ETS1, IFNG, CD40LG, ITK, ITGB2, SPI1, INHBA, F2R, STAT4, CD3G, HLA-DRA, CD96, CD86, CD3D, CD7, PTPRC, IGSF6, GZMA, MAP4K1, SOCS1, ZAP70, HLA-DMB, LCP2, ITGAL, CCND3, CD2, FCGR2B, IL2RG, TGFB1, CXCL13, IL2RB, IL10, PTPN6, SIT1, HLA-E, HLA-DQA1, CTSS, EREG, TLR1, CCND2, RIPK2, HCLS1, TNF, LTB, CSK, B2M, IL12RB1, CCL22, CCR1, IFNGR1, GBP2, IL18, RPS3A, CCR5, CD4, APBB1, CD80, CAPG, CD28, EIF3D, CXCR3, CD74",91,91,-1.94037841838887,-1.81668363086966,-176.574436073387,-4.29960505300917|-4.21015496526227|-3.34168038265663|-3.32484851754996|-2.98973645880386|-2.96954166457925|-2.93359406540919|-2.93039236584225|-2.89351324050002|-2.83205201007379|-2.77086190034908|-2.70890634667179|-2.70165994866716|-2.6662915749054|-2.62896093494806|-2.55885388811226|-2.42940188191053|-2.40640285353952|-2.34600039722076|-2.34062102189186|-2.32535665512456|-2.30008947597038|-2.29773439666619|-2.28487414907255|-2.25370466768878|-2.25045649264748|-2.23866805928145|-2.23298390416525|-2.22584913234638|-2.21499373538344|-2.17036413652749|-2.15091680132676|-2.13091288621429|-2.09346906798846|-2.07169985535533|-2.04887299592372|-2.0414290502448|-2.01692454842372|-2.01585999781734|-1.99758022016443|-1.8964490346704|-1.87025697618044|-1.86605407226893|-1.84299193334055|-1.84281570331634|-1.81668363086966|-1.80643570353819|-1.78398447189942|-1.77803239126733|-1.74810544073649|-1.70704052403829|-1.70014858732139|-1.69172764525843|-1.65218223033935|-1.64822998798246|-1.64603324786374|-1.64168880618725|-1.59988774962111|-1.57939493554614|-1.57232988068479|-1.53847646351694|-1.53799464840819|-1.51767679321053|-1.50326915796092|-1.49682720694227|-1.48649298252717|-1.47234355902648|-1.43180693757573|-1.42228689931685|-1.40875590504867|-1.3947932243678|-1.39336682120758|-1.38607236727856|-1.35005513728665|-1.34226273080499|-1.31983393312027|-1.31835925586629|-1.26765124922224|-1.25103407121399|-1.19097252903611|-1.18921732177742|-1.15709203117743|-1.14853315210819|-1.14700752408145|-1.13071097179231|-1.0974809789988|-1.08752794374177|-1.07282437111101|-1.07193654386771|-1.06444737023618|-1.04103333839018
scissor,binary_lung_TCGA_LUAD_merged_seurat,lung,"Genes up-regulated during unfolded protein response, a cellular stress response related to the endoplasmic reticulum.","KDELR3, PDIA5, HYOU1, ARFGAP1, HSP90B1, VEGFA, SHC1, ALDH18A1, PSAT1, ERO1A, EIF4G1, FKBP14, GEMIN4, PDIA6, SEC31A, XBP1, EXOSC4, YIF1A, WFS1, CNOT6, CKS1B, PARN, ATF3, SLC30A5, NHP2, XPOT, ASNS, PAIP1, SRPRB",29,29,1.18064560790445,1.03283088824062,34.238722629229,3.02085350460728|2.17888554277728|1.71012497254599|1.68827892321323|1.68674043048624|1.5444340391897|1.51779494190746|1.50543183346568|1.39590054761893|1.36951968835309|1.12792559519609|1.11250689866039|1.11013042427273|1.08212723422471|1.03283088824062|1.00366989077974|0.98278331830185|0.971381483850937|0.951839374062386|0.937268097621862|0.855407930938999|0.79944350689203|0.740956821996037|0.668468242331475|0.666377079801052|0.664983156910235|0.655362211834311|0.630788541209425|0.62650750793922
