"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
RUNX3.1,4.35146691720384e-91,-4.18172147525375,0.034,0.256,5.73871457040842e-87,Negative,RUNX3
CLDN3.2,7.99759876879141e-91,-3.13475698934649,0.058,0.285,1.05472332562821e-86,Negative,CLDN3
ITM2C.1,1.13928103436414e-90,1.08558518430481,0.376,0.179,1.50248382811943e-86,Negative,ITM2C
SFN.1,1.22822323018296e-90,-3.81937255495164,0.064,0.287,1.61978079596529e-86,Negative,SFN
VAMP8.1,1.30968364271547e-90,-1.53568613103378,0.469,0.595,1.72721078801317e-86,Negative,VAMP8
TRA2B,1.27279574459401e-89,-1.77850525809114,0.406,0.557,1.67856302797058e-85,Negative,TRA2B
GSN.1,1.54201839640761e-89,-1.90258794984795,0.336,0.513,2.03361386118236e-85,Negative,GSN
ATF3.1,1.99264363710011e-89,-2.38238919878212,0.133,0.364,2.62789842860763e-85,Negative,ATF3
ICAM1.1,6.41486434351106e-89,-3.69694921265284,0.038,0.256,8.45992309622239e-85,Negative,ICAM1
SPATS2L.1,1.60215442889547e-88,-2.82180623818506,0.048,0.275,2.11292126082735e-84,Negative,SPATS2L
TYMP.1,2.18721381353539e-88,-1.91449924080533,0.276,0.488,2.88449757729047e-84,Negative,TYMP
UBE2I.1,2.68249436991718e-88,-1.80905499248831,0.303,0.495,3.53767357504678e-84,Negative,UBE2I
RAB11A.1,2.94907361213214e-88,-2.02667710367533,0.319,0.501,3.88923827967986e-84,Negative,RAB11A
CARHSP1.1,7.83496268711234e-88,-2.39528097981951,0.181,0.397,1.03327487917638e-83,Negative,CARHSP1
IGHG3.1,1.58823667680043e-87,2.85569256442587,0.304,0.152,2.0945665293644e-83,Negative,IGHG3
SUDS3.1,1.82135740131768e-87,0.678812896583003,0.458,0.235,2.40200614085776e-83,Negative,SUDS3
IFITM2.1,4.29039094177859e-86,-2.94755077633879,0.105,0.328,5.6581675740176e-82,Negative,IFITM2
COTL1.1,3.65403671068887e-85,-3.14447699396665,0.111,0.327,4.81894361405648e-81,Negative,COTL1
TFDP1.1,5.32173586269514e-85,-2.82949085887373,0.109,0.328,7.01830525572234e-81,Negative,TFDP1
SOD2.1,6.87461157128709e-85,-2.42834514276148,0.205,0.413,9.06623774021341e-81,Negative,SOD2
LRRC75A,1.07946806909915e-84,1.41842841445125,0.262,0.107,1.42360248952796e-80,Negative,LRRC75A
TXNIP,1.15436948957312e-84,-2.57037466925129,0.394,0.549,1.52238248284902e-80,Negative,TXNIP
LCP1.2,1.24060476121127e-84,-3.93325829577104,0.046,0.257,1.63610955908543e-80,Negative,LCP1
DDIT4,1.70589375622624e-84,-3.1173971268116,0.491,0.597,2.24973268571117e-80,Negative,DDIT4
PTRHD1.1,3.24792547489208e-84,0.768610322704437,0.452,0.235,4.28336411628768e-80,Negative,PTRHD1
NDRG2.1,7.78930939471929e-84,0.842237097876532,0.539,0.313,1.02725412297558e-79,Negative,NDRG2
ERO1A.1,1.06168440065467e-83,-3.20884227983086,0.061,0.278,1.40014938758338e-79,Negative,ERO1A
TNFAIP3.1,1.46230056095465e-83,-4.1421930816524,0.053,0.263,1.92848197978699e-79,Negative,TNFAIP3
SNRPA1.1,3.92410098462254e-82,-2.31713711778274,0.187,0.396,5.17510437852021e-78,Negative,SNRPA1
CKLF.1,4.54930891948483e-82,-2.23324638155713,0.218,0.424,5.99962860301659e-78,Negative,CKLF
TALDO1,4.717374793923e-82,-1.6961320275747,0.328,0.502,6.22127387822565e-78,Negative,TALDO1
CSNK1A1.1,6.93753757062276e-82,-1.74059521728348,0.288,0.477,9.1492245481373e-78,Negative,CSNK1A1
CTSD.2,1.35305392074811e-81,-2.85954574446034,0.216,0.421,1.78440751068261e-77,Negative,CTSD
CCNL1,3.26255932500409e-81,-1.49886890631964,0.496,0.601,4.3026632378154e-77,Negative,CCNL1
CAPZA1.1,1.13425528181166e-80,-1.85189633064775,0.269,0.468,1.49585586565321e-76,Negative,CAPZA1
GIPC1.1,1.34489714534842e-80,-2.39946535471148,0.191,0.389,1.77365035528549e-76,Negative,GIPC1
PSMB9.2,2.8305529047013e-80,-2.1545393767155,0.184,0.4,3.73293317072007e-76,Negative,PSMB9
PDLIM3,6.83690726429815e-80,0.804354311788102,0.273,0.113,9.01651330015641e-76,Negative,PDLIM3
HCST.2,9.53430797908144e-80,-3.94884697301516,0.053,0.256,1.25738453628126e-75,Negative,HCST
ACTR3,1.91878440029559e-79,-1.9678177476419,0.27,0.46,2.53049286710982e-75,Negative,ACTR3
SRPK2,1.41629689100071e-78,0.665816693005446,0.46,0.247,1.86781233985174e-74,Negative,SRPK2
PSMA4,4.40524911495602e-78,-1.48072074720183,0.431,0.561,5.809642532804e-74,Negative,PSMA4
S100A16,5.78071600746264e-78,-2.34296798368127,0.303,0.459,7.62360827064173e-74,Negative,S100A16
FLNA.1,1.18420188439175e-77,-1.99396819621567,0.139,0.35,1.56172544513584e-73,Negative,FLNA
HLA-DQB1.1,3.25270207505355e-77,-1.8032156884093,0.047,0.253,4.28966349658062e-73,Negative,HLA-DQB1
EBPL.1,5.33890868712644e-77,0.703918144667393,0.543,0.316,7.04095277658235e-73,Negative,EBPL
SNHG25,5.96577923927921e-77,0.876395047502328,0.266,0.112,7.86766966076142e-73,Negative,SNHG25
ID3.1,1.51689672025079e-76,-2.84750565626069,0.086,0.294,2.00048339466675e-72,Negative,ID3
IFI44L.1,1.83304136008387e-76,-3.40293609481688,0.056,0.257,2.4174149456786e-72,Negative,IFI44L
TNFSF10.1,2.25855867207782e-76,-2.17746795901823,0.104,0.32,2.97858717673623e-72,Negative,TNFSF10
IQGAP1.1,7.97658369551009e-76,-2.05840336434241,0.281,0.46,1.05195185776387e-71,Negative,IQGAP1
NDRG1.1,1.11987509138979e-75,-3.0478116286024,0.167,0.361,1.47689127052486e-71,Negative,NDRG1
TNFRSF12A.2,1.42510306912437e-75,-2.45798553232682,0.06,0.264,1.87942592756121e-71,Negative,TNFRSF12A
TSC22D3.1,1.5876422121092e-75,-2.68938587164578,0.234,0.431,2.09378254932961e-71,Negative,TSC22D3
