"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
38,2700,ALRA,TRUE,0.00166389351081531,0.0365761316872428,0.963423868312757,0.998336106489185,0.00205690778196777,0.909534464540991
39,3100,None,FALSE,0.021630615640599,0.0346008230452675,0.965399176954732,0.978369384359401,0.0269616315243692,0.912517869351731
40,1100,KNN,FALSE,0.0177481974486966,0.0209711934156379,0.979028806584362,0.982251802551303,0.0258899676375405,0.925166262663932
41,3100,KNN,TRUE,0.0160843039378813,0.0124115226337449,0.987588477366255,0.983915696062119,0.0262562245359891,0.933153085959351
42,3600,ALRA,FALSE,0.0271769273433167,0.0315390946502058,0.968460905349794,0.972823072656683,0.0348754448398577,0.915718814096588
43,4200,KNN,TRUE,0.0199667221297837,0.0176131687242798,0.98238683127572,0.980033277870216,0.0303285593934288,0.928460438809124
44,2900,None,TRUE,0.00998336106489185,0.0323950617283951,0.967604938271605,0.990016638935108,0.0128342245989305,0.913947417490211
45,3800,ALRA,TRUE,0.0515806988352745,0.0343703703703704,0.96562962962963,0.948419301164726,0.063265306122449,0.914413574491889
46,3300,ALRA,TRUE,0.0127565169162507,0.0609053497942387,0.939094650205761,0.987243483083749,0.0125136017410229,0.887190005593884
47,900,ALRA,FALSE,0.0399334442595674,0.0219259259259259,0.978074074074074,0.960066555740433,0.0566706021251476,0.925508111131829
48,1200,KNN,FALSE,0.0194120909595119,0.022156378600823,0.977843621399177,0.980587909040488,0.0278773397052967,0.92414071726024
49,1600,KNN,FALSE,0.0149750415973378,0.0202139917695473,0.979786008230453,0.985024958402662,0.0220949263502455,0.925725651065946
50,1700,ALRA,TRUE,0,0.000954732510288066,0.999045267489712,1,0,0.943066691528373
51,2000,None,TRUE,0.0127565169162507,0.0355884773662551,0.964411522633745,0.987243483083749,0.0158238734090127,0.911088321213251
