"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
763,ZNF629,1.27388415476075,6.03358239894215,6.59095964727762,1.18648530569405e-09,1.75549639243375e-08,11.4746738339967
764,OAF,-1.33563952626754,5.58083684841322,-6.59088970289868,1.18689706856124e-09,1.75549639243375e-08,11.4743345132489
765,SLC25A33,-1.94189616429808,6.72903131942149,-6.58896493937156,1.19828365643665e-09,1.77003614393642e-08,11.4649975817135
766,DUSP1,-2.53851289175905,10.549567273281,-6.5884094120419,1.20159006425989e-09,1.77261807923372e-08,11.4623029841854
767,MYL9,-2.17794753231165,7.92349432190083,-6.58623998509229,1.21458858384973e-09,1.78947286952161e-08,11.4517811516046
768,RMI1,1.25518992856278,6.42253700957025,6.58583671727675,1.21702008456234e-09,1.79073563283467e-08,11.449825461071
769,GOT2,1.70700982313745,8.45639025209917,6.58198807283606,1.24046845636347e-09,1.82056704738626e-08,11.4311638749894
770,LCA5,-0.844627621252829,2.71412210598347,-6.58198369281827,1.24049539451763e-09,1.82056704738626e-08,11.4311426397596
771,RPS20,-0.990318494368215,11.5866322995124,-6.58116600236842,1.24553451159507e-09,1.82512742432164e-08,11.4271784240668
772,PIK3R3,1.99309093751697,8.33177723782645,6.58095921910637,1.24681203507817e-09,1.82512742432164e-08,11.4261759622142
773,HNRNPC,0.921688215662897,5.71354816052066,6.58062935637626,1.24885263011781e-09,1.82576475770694e-08,11.4245768556603
774,CDC37L1,-1.48996571732466,4.74094331195868,-6.57656675774065,1.27425649895801e-09,1.86051263403702e-08,11.404885303871
775,ZNF493,1.87793920177998,6.97767822595041,6.5758436900282,1.27883106881636e-09,1.86479802265606e-08,11.4013811698427
776,GALNT7,2.35105497988688,8.12753275219835,6.57414667471328,1.28963116812027e-09,1.87813891244558e-08,11.3931577984529
777,PODN,-1.77082098460634,4.19664785181818,-6.57089573017829,1.31057267628376e-09,1.9061961150961e-08,11.3774072102923
778,METTL1,1.06200546653224,5.17190117076033,6.5583799677253,1.39437397203336e-09,2.02549291927298e-08,11.3168035532916
779,DPP3,1.43485678636765,6.49292200692562,6.55414797343922,1.4238889863071e-09,2.0657287411042e-08,11.2963237926999
780,TSC22D4,1.38669274808201,5.04171343134711,6.55238481000207,1.43636685336399e-09,2.08117663568942e-08,11.2877932147292
781,TRPM4,1.72121340616799,5.44502282781818,6.55134359551219,1.44378610138772e-09,2.08926502763155e-08,11.2827560968362
782,HDGF,1.2559981143026,10.4240264620826,6.54367116944694,1.49963464148625e-09,2.16732457589131e-08,11.2456506380668
783,FANK1,2.29944890427828,5.99814180261157,6.5410894479082,1.51890235361858e-09,2.19238519924591e-08,11.23316952759
784,BBIP1,-1.01287474422568,6.3432761651405,-6.53845583707597,1.53880891765304e-09,2.21830324833785e-08,11.2204399712028
785,IPO5,-1.34998590694118,5.19542162747108,-6.53652304592391,1.55358175559112e-09,2.23676441621436e-08,11.2110993751349
786,ZNF500,1.29158008354242,6.07912453320661,6.5353744292345,1.5624271203344e-09,2.24665563422041e-08,11.2055490789742
787,NUDT16L1,1.22775190632749,7.70745989431405,6.53100737735437,1.59651308963135e-09,2.28987892578399e-08,11.1844510318121
788,ARHGAP39,1.0607155658371,4.70511048542975,6.52871578062443,1.61469197410906e-09,2.31303608482575e-08,11.1733825818838
789,POGZ,1.17900524268722,8.21374434277686,6.52687122225449,1.62947276055198e-09,2.32855194207631e-08,11.1644746777958
790,SH3BGRL2,-1.63211402920192,4.3998281996281,-6.52685319747131,1.62961785290376e-09,2.32855194207631e-08,11.1643876368353
791,ESYT1,-1.47542877895306,7.95857691473554,-6.52438134480961,1.64963646326231e-09,2.35419888747121e-08,11.1524522433013
792,TYMP,2.05581812938914,6.88282241709091,6.51844798071822,1.69868381663125e-09,2.42115660781502e-08,11.1238116642
793,FAH,-2.26961823927772,7.30204740569422,-6.51759969185421,1.70581259812744e-09,2.42827440439318e-08,11.1197179566215
794,NKIRAS1,-1.29780629895419,5.82386970433058,-6.51552383726391,1.72338219042846e-09,2.45021862924166e-08,11.1097012842632
795,CDC25B,1.99772023634502,6.27600936323967,6.51356792062314,1.74009991405878e-09,2.46772467480519e-08,11.1002647459116
796,MTFR1L,-1.13570484806052,6.4145879267438,-6.51332305532911,1.74220407408877e-09,2.46772467480519e-08,11.0990834612823
797,STK40,-0.793754420085973,7.13998760142975,-6.50829125958891,1.78600286118023e-09,2.52661648545571e-08,11.0748136607197
798,SPIN4,1.5547766234129,7.43588028804959,6.50311337441963,1.83220686389358e-09,2.5887603565125e-08,11.0498485994584
799,HYKK,-0.630186986999436,3.23641716106612,-6.49795506413511,1.87940790152541e-09,2.65215700644541e-08,11.0249873849886
800,COPS2,-1.30732671850509,9.55407692903306,-6.4951209927273,1.90584937430197e-09,2.68613764353291e-08,11.0113322000085
801,C22orf39,-1.13661233314536,4.95548249497521,-6.49267905797359,1.92892626145252e-09,2.71529793289121e-08,10.9995687099705
802,FARSA,1.07090252779242,7.55391692914876,6.49220516790523,1.93343646089017e-09,2.71828260892025e-08,10.9972860936797
803,GSS,0.960729121613686,8.84924965957025,6.49085382009717,1.94635496283583e-09,2.73306683299935e-08,10.9907774107166
804,NUP62,1.15800067687953,7.94951055066942,6.49020485882517,1.95258906631424e-09,2.73843995564219e-08,10.9876519603765
805,MDK,2.46472213125566,6.50003595532231,6.48569494370838,1.99645981951691e-09,2.79651896393908e-08,10.965935992263
806,MFSD10,1.62241453789197,7.2076812716281,6.48192458770935,2.03388128595899e-09,2.84375818223315e-08,10.947786695129
807,SORD,2.27078932453564,6.9431022155124,6.48179449267542,2.03518477258465e-09,2.84375818223315e-08,10.9471605496166
808,SNRNP70,1.5599131334621,7.39354057060331,6.47495631599925,2.10487196895839e-09,2.93392325673195e-08,10.9142570307555
809,CRLS1,-1.6587683216629,7.39692100658678,-6.46932738321372,2.16399716998532e-09,3.01264428536267e-08,10.8871846518131
810,NPNT,3.34753261926471,6.53331649727273,6.46759256000396,2.18254735334075e-09,3.03475471844716e-08,10.8788433039176
811,DLGAP4,0.776792557096719,3.85920318118182,6.4656232426026,2.20379500460151e-09,3.06055731164073e-08,10.8693757754007
812,PRRC1,1.48576173991403,7.10437392143802,6.46284735768257,2.23409174966044e-09,3.09884872690706e-08,10.8560330270979
813,TMEM47,-1.6485973761052,6.48849097032231,-6.45999741959923,2.26562393950862e-09,3.13875842728028e-08,10.8423372147235
814,ADD3,-2.14196344788971,8.22626737521488,-6.45904111388769,2.27630267226942e-09,3.14971613070467e-08,10.8377421970459
815,PTPN4,-1.32366795201697,4.62670993442149,-6.45848034709897,2.28258762537441e-09,3.15457492721854e-08,10.8350478842027
816,E4F1,1.07849250039254,6.4142768342562,6.45755041825872,2.29304779884456e-09,3.1651851534051e-08,10.8305801104259
817,GCAT,1.57989925896324,6.129562303,6.4494941595167,2.38566823193091e-09,3.28904126908874e-08,10.7918874736296
818,KDF1,0.945213042366516,5.31733730969421,6.4486878116846,2.3951391739272e-09,3.2981008431293e-08,10.7880160328596
819,CHST15,1.83321094755882,7.37542294561983,6.44807507894882,2.40236079051096e-09,3.3040449372759e-08,10.7850743349047
820,NCAPG,1.89183388865554,7.15255047620661,6.44499557183949,2.43898192375719e-09,3.35035995178916e-08,10.7702918377588
821,RALY,1.00760433682523,8.7721596367438,6.44424653040456,2.44797232124819e-09,3.35865345981627e-08,10.7666967477848
822,RIPK4,2.37438945463575,6.23145845172727,6.44178258350757,2.47777704582551e-09,3.3897657312075e-08,10.7548722520893
823,BUB3,1.2182122840543,6.7976051492562,6.44152252202932,2.48094363138088e-09,3.3897657312075e-08,10.7536243438215
824,ZNF3,1.37080041734502,6.79475237623141,6.44142443303956,2.4821390278345e-09,3.3897657312075e-08,10.7531536689373
825,ZNF124,1.19494207779921,5.55678551158678,6.44138909980617,2.48256976797595e-09,3.3897657312075e-08,10.7529841251201
826,C2CD2,-2.03335570720136,6.41064870383471,-6.44011520824638,2.49814883507344e-09,3.40694782375603e-08,10.7468717561394
827,ASPM,2.31157192720306,5.15674417732231,6.4390697602104,2.5110061208446e-09,3.42038127167503e-08,10.7418559412164
828,SIRT7,1.24154711084502,6.67207467719008,6.43589272337754,2.55048010423088e-09,3.46584954665735e-08,10.7266156951636
829,SULF2,1.90948611709955,7.70787852390909,6.43417442268306,2.57208386252875e-09,3.49103602057303e-08,10.7183745330173
830,RNPS1,0.957058912799208,10.645181236281,6.43326147409832,2.5836354138994e-09,3.50253506527911e-08,10.7139963657909
831,RHBDF1,1.81153019237387,6.27896393006612,6.43061779881274,2.61737511896814e-09,3.54291424986161e-08,10.7013199751909
832,GULP1,-2.19639844032636,5.97871358498347,-6.43044069466756,2.61965085645649e-09,3.54291424986161e-08,10.7004708537887
833,KIAA0895,1.68389260957183,4.70694595392562,6.42440691418571,2.69835930737698e-09,3.64502835654462e-08,10.6715488620292
834,LMNB2,1.79200561393665,5.48161582145455,6.4238307753913,2.70599563622452e-09,3.65100763539949e-08,10.6687879233617
835,LDHB,-2.55069938059389,10.3011792781818,-6.42168553149329,2.73461717643595e-09,3.68525305269934e-08,10.658508674835
836,GON4L,1.44653122374491,7.38266919397521,6.4187021524248,2.77491763871858e-09,3.7351376595012e-08,10.6442161697321
837,C19orf48,1.41593924514253,6.44741303177686,6.41241796286124,2.86173148267987e-09,3.84711830086087e-08,10.6141210707541
838,FBXO45,1.23937515629355,7.90121718445455,6.41219393061901,2.86487533042831e-09,3.84711830086087e-08,10.6130484427229
839,ANK3,2.24126712226018,9.0709224694876,6.40768909278636,2.92881913239809e-09,3.92834773725187e-08,10.5914839482587
840,KANK1,-2.43413430703677,7.50362865910744,-6.40408053021323,2.98105372263097e-09,3.99369906256828e-08,10.5742152529109
841,IGSF9,1.70217266989254,4.20667384313223,6.40095342161901,3.0270610008019e-09,4.05039494961939e-08,10.5592544071152
842,CLYBL,-1.31559521781901,4.06149355552893,-6.40072183070944,3.03049595755767e-09,4.05039494961939e-08,10.5581465627851
843,GSTO2,2.56948999874944,6.01621929918182,6.39526645700926,3.11253035608786e-09,4.15515496128442e-08,10.5320557930894
844,TMEM97,2.09288838975283,5.23969355364463,6.39324007641472,3.14355594673001e-09,4.19165361525289e-08,10.5223672496622
845,PITPNA-AS1,-1.6541515040922,6.50962838719008,-6.38318786139946,3.3020270724397e-09,4.39780514308303e-08,10.4743278993159
846,VSIG4,-2.54411392512104,5.95675188678512,-6.38071205134469,3.34225058585826e-09,4.44617054544466e-08,10.462501770235
847,PRKD2,1.45299339369457,5.68684149286777,6.37577178450593,3.42396154887088e-09,4.54954890851138e-08,10.4389105138707
848,MEST,-2.85689821624039,7.90282337577686,-6.37484159687045,3.43956539348989e-09,4.56494944988962e-08,10.4344695989103
849,ZNF121,1.13839670549321,8.90456668984298,6.37132268637377,3.49923142108762e-09,4.63844180755244e-08,10.4176724655393
850,RABL3,-1.39636047195419,5.35300909138843,-6.37109680283631,3.50309610751499e-09,4.63844180755244e-08,10.416594391947
851,HELLS,2.11031058867987,4.51313058990909,6.3613465631662,3.67398475735237e-09,4.85905844536347e-08,10.3700775016627
852,IDH3A,-1.69263849320306,6.42976197277686,-6.35686403239368,3.75527944734313e-09,4.960807019057e-08,10.3487038926523
853,ELMO3,1.84193166668609,4.2525339716281,6.35629936519324,3.76564506442434e-09,4.96872934602812e-08,10.3460119761604
854,SYCP2,2.19627049174943,5.12791566768595,6.34106963349317,4.05610130583735e-09,5.34578172104218e-08,10.2734527167577
855,BCKDHB,-1.40289652725792,4.2630814341405,-6.34020544472507,4.07322883716471e-09,5.36090699676025e-08,10.2693380465944
856,GMEB2,0.901006223960409,5.71306293171901,6.34001543723548,4.07700417812345e-09,5.36090699676025e-08,10.2684333996234
857,ABCB7,-0.824539066299775,5.75132895391736,-6.33809583086207,4.11533953175726e-09,5.40506603166363e-08,10.2592946965069
858,FBLN2,-2.06841833349039,7.55398178118182,-6.33643901261722,4.14871224928861e-09,5.44261281700215e-08,10.2514081631378
859,ZNF219,-0.662176676917422,3.6229567926281,-6.33285393947539,4.22184040218633e-09,5.53216736572204e-08,10.2343465673858
860,SERINC1,-1.88833682509955,8.47477703495868,-6.33188332488758,4.24185642620352e-09,5.55199942366385e-08,10.2297281789027
861,TMEM56,-1.52544436587557,3.93546317757025,-6.33124898808168,4.25498820761568e-09,5.56278573257709e-08,10.2267100619292
862,PIAS3,1.56004214731222,6.36603294183471,6.33080964171029,4.26410684213686e-09,5.56830668455392e-08,10.2246197802939
863,ANAPC10,-1.21407924332523,5.65008047891736,-6.33012362927738,4.27838354084601e-09,5.58054293504387e-08,10.2213560785586
864,HYOU1,1.41182067308088,7.50874120577686,6.32686802212049,4.34678096916795e-09,5.66326308629052e-08,10.2058699491495
865,IDNK,-1.40224245158937,4.9653248541157,-6.32578945614892,4.36967734824451e-09,5.68658010971775e-08,10.2007403522866
866,CLDN7,1.80643318397681,5.40606574493388,6.32542577249881,4.37742457181753e-09,5.69015166626886e-08,10.1990107926728
867,ZXDC,1.16581125441233,6.2306130276281,6.32466444534334,4.39368626921047e-09,5.70477027694063e-08,10.1953903326344
868,MYCBP2,-1.37048855763405,5.41553875700827,-6.32187837591852,4.45370472748227e-09,5.77610462604143e-08,10.1821431532395
869,C1orf35,1.08694658589819,5.93624628838843,6.32127619691055,4.46678282621527e-09,5.78646786621555e-08,10.1792803016003
870,ALAD,-1.5898041461284,6.7731611521405,-6.31983531254589,4.49822963726383e-09,5.82057609718303e-08,10.1724306700368
871,ALDH3A2,-1.7643781305888,7.83995930405785,-6.31536061484601,4.59728509806396e-09,5.93524639107599e-08,10.1511639785892
872,C11orf80,1.5244849908767,5.08993465359504,6.31484511917274,4.60883363110811e-09,5.94340971884622e-08,10.1487144909266
873,BAIAP2L1,1.55651218344061,5.05387185512397,6.30799627454802,4.76500560223294e-09,6.13784526838024e-08,10.1161802675552
874,C3orf14,2.11177087239084,8.29581487532231,6.30744380567884,4.77782818965433e-09,6.14740020691497e-08,10.11355663472
875,HACL1,-1.62224387384729,6.810543923,-6.29975774000046,4.95978382019793e-09,6.36865520206419e-08,10.0770680753753
876,CCDC80,-2.13844831643892,6.84817010828099,-6.29970777683028,4.96098866628176e-09,6.36865520206419e-08,10.0768309551873
877,CCDC130,0.861091276585407,6.7117919455124,6.28917638067057,5.22149102301468e-09,6.69551735014307e-08,10.0268711568166
878,MLYCD,-1.02908639864367,4.66987204741322,-6.28869658526873,5.2336746733687e-09,6.70358285302878e-08,10.0245960634756
879,PIAS4,0.810341735782806,5.15743652771901,6.28734212572653,5.26822032188844e-09,6.74024048831936e-08,10.0181739613123
880,MSRA,-1.47987567746267,6.16011968609091,-6.28691945296235,5.27904653935889e-09,6.74650284704135e-08,10.0161700224944
881,VKORC1L1,-1.03532056571493,3.52643900576033,-6.28188110126338,5.40979679769278e-09,6.90583936890659e-08,9.99228787394696
882,APIP,-1.67733355822964,7.0828442185124,-6.27995483520387,5.46062357202417e-09,6.96290723186132e-08,9.98315979154992
883,CENPK,1.5840740322319,4.51130418140496,6.27774675970136,5.51946486186646e-09,7.03005524511412e-08,9.97269802782861
884,EIF2B3,-1.49200795632183,6.07908830745455,-6.27243889070421,5.66347655325381e-09,7.20541189224931e-08,9.94755719839444
885,SCAF4,1.4467009619112,5.78721303698347,6.27159344159979,5.68675413349764e-09,7.22509448759451e-08,9.94355370584873
886,PPP1R35,1.24475599982862,7.1357500848843,6.27141599383972,5.69165171521425e-09,7.22509448759451e-08,9.94271346433588
887,PYCR1,1.21678892848869,7.82097733267769,6.25739409042369,6.09207810336261e-09,7.72478220152133e-08,9.876355807908
888,ZHX1,-1.12237353022568,7.95743272209917,-6.25307271530195,6.2209846718052e-09,7.87945207762944e-08,9.85592042279274
889,MAP1A,-0.773189825895363,4.77602860370248,-6.24992333724894,6.3166186734502e-09,7.9916819568212e-08,9.8410318298446
890,CDK5RAP3,1.16464252909276,8.43319824950413,6.24937763871085,6.33333584545663e-09,8.00392910069152e-08,9.83845244411332
891,TRIM28,1.38474564868609,8.11559564995868,6.24731887350551,6.3967980416791e-09,8.07515881532277e-08,9.8287221891073
892,CDH5,-1.54816564217082,5.01042445705785,-6.24582298122349,6.44330177501568e-09,8.12484638459294e-08,9.82165324138363
893,TSEN54,0.668874436605768,6.18118133320661,6.24438453003437,6.48833364597275e-09,8.17207151797634e-08,9.81485654959704
894,CUL9,0.939606546169684,5.89653415328099,6.24416851795348,6.49512278200335e-09,8.17207151797634e-08,9.81383595995895
895,RASSF7,1.35373733716516,5.88169541066116,6.24253829199319,6.54658590180812e-09,8.22772022620614e-08,9.80613423202798
896,PPM1H,2.18829851474321,6.51457369033058,6.24010394321494,6.62418176772258e-09,8.3160533582866e-08,9.79463547130776
897,ANXA5,-1.64476967896437,9.76502534000826,-6.23751321061122,6.70775704706838e-09,8.41169003895874e-08,9.78240053904548
898,WWC3,1.28752475449039,7.22457427083471,6.23333595755245,6.84470359306365e-09,8.57397121888833e-08,9.76267860938432
899,ABCA5,-1.54759664157975,5.46799090418182,-6.23227146196177,6.88003966239718e-09,8.60875369858147e-08,9.75765392056414
900,DHRS13,1.98700390245645,4.46919484768595,6.23075744139684,6.93060730476308e-09,8.66249752575553e-08,9.75050811598653
901,STARD10,2.92906796641007,8.48274244789256,6.23006808333302,6.95375261722493e-09,8.67575702923528e-08,9.74725480975903
902,LCLAT1,1.23568633341346,7.21813327471074,6.22998725979277,6.95647125959432e-09,8.67575702923528e-08,9.74687338909229
903,LPCAT1,1.63299731430826,6.65298678504132,6.2291140030742,6.98591159428059e-09,8.69645314946775e-08,9.7427524967248
904,MSRB3,-0.622730693367647,2.58871373690083,-6.22904160657418,6.98835781485275e-09,8.69645314946775e-08,9.74241087141464
905,SH3BP4,2.0400034434112,8.91239764249587,6.22460210446439,7.13998733525558e-09,8.87543343728929e-08,9.7214655899179
906,CTPS1,1.85016726567873,5.35779678187603,6.22432469647145,7.14956886916473e-09,8.87764151941918e-08,9.72015705096714
907,KAT2A,1.16068621116007,6.09454521989256,6.22393251215031,7.16313631862242e-09,8.88478871188783e-08,9.71830716079872
908,DCTPP1,1.23562973062613,8.54500312432231,6.21975712175254,7.30916264044225e-09,9.05603658740633e-08,9.6986160090092
909,CABLES2,1.24910026531731,5.75937859761157,6.21640894678095,7.42837215756674e-09,9.19372197172624e-08,9.68283090367068
910,DIDO1,1.24941076325679,5.18649313252066,6.21607641450077,7.4403156988784e-09,9.19849464772205e-08,9.68126340498553
911,TNFAIP8,-2.06983709183202,7.17811858928926,-6.21125859414267,7.61549261273286e-09,9.40484397146836e-08,9.65855787847255
912,HBEGF,-0.981413049190611,2.71247462120661,-6.20987800575419,7.66643510588764e-09,9.45057974550632e-08,9.65205307938873
913,BNC2,-1.16242868732579,3.53439842976033,-6.20980482821242,7.66914463258513e-09,9.45057974550632e-08,9.65170831582557
914,MYO18A,1.72830341100905,5.94989646304132,6.20948854135866,7.68086655224145e-09,9.45478097025912e-08,9.6502182080371
915,LDB1,1.03156095732636,6.209243762,6.20810114939574,7.73249341016338e-09,9.50804108618359e-08,9.64368231273485
916,SMIM20,-2.07117658440837,6.35705766135537,-6.2023999009209,7.94825436571731e-09,9.76279105352793e-08,9.61683206414821
917,ORAI2,1.36282175023247,7.56616573323141,6.1993635089557,8.06557217354955e-09,9.89620473591722e-08,9.60253724344468
918,CHSY1,0.982051380175905,9.99256287467769,6.19677522515308,8.16692057347675e-09,1.00097580390867e-07,9.59035488815483
919,SLC16A2,-1.35244285458315,3.44155718570248,-6.19491748946324,8.2404347655498e-09,1.00889887000391e-07,9.58161264317553
920,KIF11,1.95315559887953,5.29200904889256,6.19443744980642,8.25953650186731e-09,1.01015019540042e-07,9.57935386332932
921,MPEG1,-2.14965320960747,4.69190381106612,-6.19151688026335,8.37669437947073e-09,1.02337832300859e-07,9.5656133541806
922,DDX11,1.25437386483314,5.15832019136364,6.19080492435012,8.40550132421633e-09,1.02579583757121e-07,9.56226429648965
923,VPS37B,1.32539870841912,7.39898713044628,6.186371407511,8.58709537771816e-09,1.04683411389246e-07,9.54141340321273
924,PRICKLE2,-1.84325666933258,5.73545492523967,-6.18220256701671,8.76136764066495e-09,1.06693571247241e-07,9.52181433012373
925,DLGAP5,2.0825619103043,5.05807795071074,6.18165038244361,8.78471038141648e-09,1.06863418051584e-07,9.51921884360395
926,ARMC9,0.906178244379526,3.96515020134711,6.17937852911093,8.88139499377713e-09,1.07924131046176e-07,9.50854149400628
927,UBXN8,-1.08520801224378,3.79144357732231,-6.1785487633163,8.91696826090626e-09,1.08240765207628e-07,9.5046422331543
928,PDGFRL,-2.47694256043326,6.25714651553719,-6.17815717531617,8.933804868386e-09,1.08321529984659e-07,9.50280216498364
929,TRIM4,1.60182762257127,5.93441248001653,6.1760351365916,9.0255889678834e-09,1.09209626511389e-07,9.49283177634956
930,RRAGC,-1.10371705288688,8.19022004634711,-6.17570956968072,9.03975250188434e-09,1.09264766159865e-07,9.49130225878512
931,MOB3C,-1.22098329397115,4.87878346444628,-6.17523412664977,9.06047557770358e-09,1.09398990680255e-07,9.48906869631549
932,RASSF3,-1.35896189756787,7.07543262702479,-6.17323022683784,9.14833423001532e-09,1.10342686672528e-07,9.47965564471473
933,SMYD3,1.48699394047681,6.46011839014876,6.17106548035374,9.24418704125124e-09,1.11380702761855e-07,9.4694888170291
934,PIR,-2.03937379896324,5.82448088121488,-6.1609790530562,9.70399276792592e-09,1.16797051579248e-07,9.42214187015555
935,VIM,-1.91233448175792,3.77859580913223,-6.16064367458751,9.71966192155683e-09,1.16861981708021e-07,9.42056825303172
936,CRADD,-1.01472240861369,4.5237959711405,-6.16004802165364,9.74755269978912e-09,1.17073563260192e-07,9.41777352134322
937,ZNF700,1.34248423645079,6.9279802627438,6.15889157854003,9.80192687321319e-09,1.1760244330794e-07,9.41234803103393
938,NR2F1-AS1,-0.656950555089368,2.49624692587603,-6.15718649734357,9.88264194291304e-09,1.18329821105173e-07,9.40434955391319
939,FANCG,1.21456918784615,5.72725701283471,6.15717140236535,9.88335942060088e-09,1.18329821105173e-07,9.40427874903584
940,TRAM2-AS1,-1.1720559123422,5.42201220942975,-6.15337944106981,1.00652276617117e-08,1.20380546187496e-07,9.38649494395928
941,MXRA7,-1.71946770482749,8.95566134099174,-6.1514962983288,1.01567656336487e-08,1.21347744030588e-07,9.37766536959938
942,AIDA,-1.96168344782353,5.51423649528926,-6.15020193230686,1.02201581045648e-08,1.2197699714724e-07,9.37159723506931
943,FBXL5,-1.6043204043948,9.41164664652893,-6.14982508732056,1.02386873976276e-08,1.22070052893728e-07,9.36983066815647
944,LINC00526,-0.970863462813915,3.04731182370248,-6.14787739138795,1.03349827993954e-08,1.23089104042223e-07,9.36070119486692
945,KIZ,-1.44103860760294,5.57975039041322,-6.14584749240648,1.04362905288862e-08,1.24165657401205e-07,9.3511880143679
946,ECSCR,-0.962163418183824,5.21405651724793,-6.14107928143061,1.06781197301548e-08,1.26838280924674e-07,9.32884810350349
947,UBE2T,2.05700159896437,5.18443750466942,6.14097964521907,1.06832313281025e-08,1.26838280924674e-07,9.3283813868005
948,C2orf76,-1.56996396598303,5.98646715590083,-6.13962070740953,1.07531891579364e-08,1.27535738772021e-07,9.32201623476513
949,SUGP2,0.924488469397059,4.684144004,6.13834312760246,1.08193695906411e-08,1.28186989295783e-07,9.31603282802101
950,PLXNB2,1.27415412233823,9.16535509066116,6.13602090910117,1.09406913804671e-08,1.29489514840201e-07,9.30515863551422
951,SEC16A,1.2420807329293,9.03560796369421,6.13539225376614,1.09737643304332e-08,1.29745941262315e-07,9.3022152174134
952,PHYH,-1.85598461067308,8.5474297917686,-6.13497122038815,1.09959694591784e-08,1.29873475211522e-07,9.30024399126392
953,GTF3C2,1.03478253993891,8.17488885121488,6.13153510953449,1.11788484805273e-08,1.318964964912e-07,9.28415919104604
954,LRPPRC,1.33517141986482,5.1146131391405,6.1302167744815,1.12498051339766e-08,1.32596148801917e-07,9.27798917623468
955,SBK1,1.77762709817308,5.93943173844628,6.12843614522979,1.13463475435906e-08,1.33463651957508e-07,9.26965665478571
956,HES4,1.3850453451267,6.07756948787603,6.12842646557159,1.13468745773615e-08,1.33463651957508e-07,9.26961136192588
957,JDP2,-0.845026630516404,5.17225440857851,-6.12697147446951,1.14263697513315e-08,1.34259844578145e-07,9.26280362328354
958,MECR,-1.33484643262896,5.42138526396694,-6.11963607129387,1.18355666099129e-08,1.389243907339e-07,9.2284950078089
959,IRF3,1.1075107445543,7.11501336161157,6.11854580261733,1.18976037161847e-08,1.39508602750397e-07,9.22339752268567
960,EIF2S1,-0.901471980059954,6.48461709616529,-6.11732611831919,1.19673837391016e-08,1.40182309627746e-07,9.21769552767483
961,TRIT1,1.12328659140272,6.96365328204959,6.11647416901132,1.20163636996429e-08,1.40611235308372e-07,9.21371303902957
962,BRMS1,1.03595027736878,7.25772669800826,6.10276909410547,1.28319324282548e-08,1.50000410523094e-07,9.14968792218474
963,FMOD,-2.55032860514367,7.73565080180165,-6.10129672068848,1.29227248538779e-08,1.50906645264894e-07,9.14281402739131
964,CCL2,-2.03801559843948,5.74174288394215,-6.10043671434638,1.29760482419967e-08,1.51373920722534e-07,9.13879942232831
965,IPPK,0.802876835354074,5.53016681224793,6.09665013636274,1.32134145209687e-08,1.53985017173666e-07,9.12112680493343
966,LOX,-1.4359218371612,3.61530282828099,-6.09073778989647,1.3592601316212e-08,1.58241808977068e-07,9.09354443546833
967,ATP13A1,1.42064503889084,6.99247173053719,6.09032216143471,1.36196564935861e-08,1.58394655376327e-07,9.0916059708013
968,METTL21A,-0.89330841066629,5.54078736432231,-6.08940491966825,1.36795515241364e-08,1.58928722201764e-07,9.08732826093131
969,C11orf49,0.93288465078224,5.86535588006612,6.08910424090241,1.36992418786803e-08,1.58995078702153e-07,9.08592606947342
970,HINT3,-1.25464313865781,3.41105506255372,-6.08546247398878,1.39399522728247e-08,1.61623870694299e-07,9.06894588580562
971,TJP3,1.57035646232749,4.96785722491736,6.08504725984757,1.39676594765447e-08,1.61780202531791e-07,9.06701024019438
972,DGKD,1.44150593108824,6.51675454181818,6.0815126580561,1.42057262319526e-08,1.64203181059176e-07,9.05053545999185
973,POU2F1,0.941679285584842,5.03909532478512,6.08116507952311,1.4229351104409e-08,1.64309278641166e-07,9.04891566989483
974,B3GAT3,1.23699876808654,5.07974705773554,6.08027662455548,1.4289915009777e-08,1.6484127111684e-07,9.04477550299824
975,NDUFS1,-1.10299957302546,8.12402392395868,-6.07872528748972,1.43962743016334e-08,1.65899922904537e-07,9.03754709827359
976,STS,-2.06351611843213,5.00463947675207,-6.07656385992648,1.45457600447557e-08,1.67452909665032e-07,9.02747762561793
977,FYN,-1.61382811696493,6.85166630793388,-6.07145637987674,1.49050875001392e-08,1.7141604168512e-07,9.00369088002376
978,RWDD1,-0.983758202645928,10.1865049702975,-6.07010827217898,1.50013779579253e-08,1.72349164538831e-07,8.99741419250003
979,FTL,-1.07293144743213,13.2518960738017,-6.06181875176078,1.56070545238554e-08,1.79126779166833e-07,8.95883508161907
980,ZNF217,1.25709960433767,8.76644815249587,6.06135361839319,1.56417429570171e-08,1.79343935880154e-07,8.95667119882401
981,PKP4,1.4870516076776,5.33925437740496,6.060725346419,1.5688718205545e-08,1.79701390604097e-07,8.95374850651065
982,EFHD1,2.8710012813405,9.04385171724793,6.05934028967875,1.57927679290228e-08,1.80711209682802e-07,8.94730585542358
983,PEPD,-1.46348820121041,6.12807421052893,-6.05771657552055,1.59156103889238e-08,1.81933821671979e-07,8.9397540765225
984,ERMP1,1.54178244243665,5.93320868657025,6.05491243814523,1.61299737347231e-08,1.84199117729659e-07,8.92671476982042
985,B4GALT3,1.43061811054525,6.64217075730579,6.04921943922321,1.65739448828149e-08,1.89079286958011e-07,8.90025207927939
