pathway,pval,padj,log2err,ES,NES,size,leadingEdge,screen_method,dataset,tumor
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00147478387312511,0.00921739920703193,0.45505986738723,0.311120913294194,1.62675734952869,106,"XBP1, CD44, MYOF, BHLHE40, NPY1R, HSPB8, PAPSS2, SLC7A2, B4GALT1, WWC1, CA12, HES1, DHRS3, SVIL, JAK2, NRIP1, LRIG1, FARP1, IL6ST, FOS, TBC1D30, SLC37A1, SYT12, SNX24, MED24, TPD52L1, MAST4, SLC1A4, GJA1, BLVRB, AFF1, ABLIM1, FKBP5",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02330203117927,0.0832215399259644,0.352487857583619,0.264252037500662,1.32964577279685,91,"XBP1, CD44, ZFP36, MYOF, NPY1R, ID2, HSPB8, PAPSS2, SLC29A1, CA12, JAK2, NRIP1, FARP1, IL6ST, FOS, PRKAR2B, MDK, TPD52L1, SLC1A4, FGFR3, BLVRB, AFF1, FKBP5, WFS1, DLG5, ETFB, PDLIM3, MEST, RAPGEFL1, CPE, SLC22A5, SLC7A5, BCL2",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_FATTY_ACID_METABOLISM,0.450413223140496,0.862958613572471,0.0519512476197082,-0.307791755204474,-1.02335792039868,95,"GABARAPL1, PCBD1, SDHA, CA2, MDH1, DLD, ECI2, IDH1, OSTC, HSD17B7, ECHS1, ECH1, CPOX, HIBCH, MDH2, ERP29, G0S2, SUCLG1, HSD17B10, NCAPH2, RAP1GDS1, ACADM, RETSAT, NBN, SUCLA2, CBR1, ACOX1, FASN, SERINC1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_G2M_CHECKPOINT,0.418388429752066,0.862958613572471,0.0553642837725362,-0.313114398627361,-1.04105485091149,95,"SNRPD1, UCK2, SLC7A1, KIF20B, NOLC1, CCND1, CDKN1B, MEIS1, BUB3, TMPO, CDK4, DMD, UPF1, RPA2, LBR, RBL1, ILF3, E2F4, NCL, NASP, BARD1, FANCC, HNRNPU, XPO1, SLC12A2, AMD1, ODF2, ARID4A",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_GLYCOLYSIS,0.32016210739615,0.862958613572471,0.0672065093710464,-0.324215162131536,-1.10187221268725,124,"CHPF, DPYSL4, HOMER1, RPE, PRPS1, PPFIA4, RRAGD, MPI, HS6ST2, DCN, PLOD1, SRD5A3, ECD, MDH1, GLCE, DLD, SOD1, NDST3, IDH1, LHPP, COG2",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_HEDGEHOG_SIGNALING,0.774752475247525,0.922324375294672,0.0353157046479879,-0.279574810432017,-0.781290158285637,26,"SLIT1, HEY2, CDK5R1, RTN1, TLE1, SCG2",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_HEME_METABOLISM,0.867827868852459,0.923221137077084,0.0194541744944906,-0.222370330416258,-0.75093278563897,115,"SDCBP, SLC2A1, TMCC2, ANK1, FECH, ISCA1, ASNS, CA2, CIR1, ADD2, VEZF1, NNT, SLC30A1, TRAK2, CA1, CPOX, TMEM9B, ENDOD1, AGPAT4, HTATIP2, SPTB, YPEL5, GDE1, SLC25A38, LAMP2, FBXO7, FBXO9, ADIPOR1, NCOA4, ARL2BP, SLC6A8, SNCA",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_HYPOXIA,0.00655073310620634,0.03072055507117,0.407017918923954,0.270819178857941,1.4596783689948,121,"CP, SERPINE1, ZFP36, BHLHE40, SLC2A5, ADM, TPST2, CA12, GCNT2, PFKP, PDK3, SRPX, ACKR3, MT1E, AK4, DTNA, ANGPTL4, MT2A, LDHA, KLF6, SDC2, GAA, PFKFB3, FOS, BGN, DDIT4, KDM3A, FOSL2, GPI, NEDD4L, PPARGC1A, F3, PHKG1, P4HA2, RORA, SLC2A3, SDC4",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_IL2_STAT5_SIGNALING,0.500515995872033,0.862958613572471,0.0470699590082662,-0.297181995454548,-0.994091483247304,101,"GABARAPL1, PHLDA1, SCN9A, AHR, ARL4A, UCK2, RRAGD, TNFRSF21, SPRY4, GSTO1, GLIPR2, IKZF2, CA2, CD83, HIPK2, COCH, CAPN3",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_IL6_JAK_STAT3_SIGNALING,7.23108249393545e-06,7.23108249393545e-05,0.610526878385931,0.556655876619654,2.39714573934927,40,"IL13RA1, CSF3R, TLR2, CD44, PIK3R5, FAS, TNFRSF1A, CSF2RA, A2M, MAP3K8, IL7, STAT1, IL17RA, IL6ST, CD14, PTPN2, PDGFC, IL3RA",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_INFLAMMATORY_RESPONSE,3.91258938453672e-05,0.000279470670324051,0.557332238758646,0.387879024658148,1.92555053673752,85,"CSF3R, RGS1, TLR2, PIK3R5, CD69, SERPINE1, IL18, LYN, ADM, RGS16, CCL2, GPR183, AXL, NAMPT, SLC7A2, APLNR, MSR1, RNF144B, EMP3, TLR1, BST2, KLF6, RIPK2, SLC4A4, CD14, HRH1, SLC31A1, OLR1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_INTERFERON_ALPHA_RESPONSE,1.12814837404725e-06,1.88024729007876e-05,0.643551836150722,0.529273396677816,2.3153032043808,51,"PARP14, LPAR6, RSAD2, CD74, HERC6, IFI27, GMPR, IFI44L, C1S, IL7, BST2, IFITM2, RIPK2, PARP9, ISG15, DDX60, EPSTI1, LAP3, TAP1, HLA-C, TDRD7, PSMA3, NUB1, IFITM3, IFIT2, TRIM26, TRAFD1, CMTR1, UBE2L6, LY6E",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_INTERFERON_GAMMA_RESPONSE,5.49765866877136e-09,1.37441466719284e-07,0.761460801445585,0.459446319455151,2.34272952148595,99,"HLA-DQA1, PARP14, RSAD2, CD69, CD74, FAS, CD86, HLA-DRB1, CCL2, FCGR1A, NAMPT, HERC6, IFI27, JAK2, ZNFX1, PFKP, IFNAR2, IFI44L, C1S, IL7, NLRC5, BST2, STAT1, IFITM2, MT2A, RIPK2, SAMHD1, ISG15, DDX60, EPSTI1, LAP3, PTPN2, HLA-B, PLA2G4A, SSPN, CFH, TAP1, STAT3, TDRD7, PSMA3, IFITM3, HIF1A, IFIT2, TAPBP, NFKB1, MVP, XAF1, PELI1, TRIM26, RNF213, TRAFD1, CMTR1, UBE2L6, BANK1, LY6E, ST8SIA4",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_KRAS_SIGNALING_DN,0.610333692142088,0.865626121277359,0.0399218624292714,-0.290508378136921,-0.918502782974855,56,"SLC16A7, SNCB, ARPP21, DCC, NOS1, EPHA5, MFSD6, PDK2, RYR2, SGK1, SLC25A23, CCDC106, BARD1, KCNQ2, SPHK2, GAMT, MYOT, NR6A1, LFNG, SOX10, ZBTB16, CLSTN3, PLAG1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_KRAS_SIGNALING_UP,0.767801857585139,0.922324375294672,0.0268158762373842,-0.25079344303019,-0.833494400825772,94,"PTPRR, HSD11B1, PRKG2, ETS1, PPP1R15A, RELN, MMD, PCP4, BTBD3, PCSK1N, CA2, GABRA3, EPB41L3, ALDH1A2, CBL, SCG5, PTCD2, SNAP25",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_MITOTIC_SPINDLE,0.964397327770892,0.964397327770892,,0.11660993951512,0.626422125188845,130,"DOCK2, AKAP13, EPB41, ABR, CD2AP, FARP1, FGD4, FGD6, STK38L, ARHGAP29, OPHN1, DOCK4, NCK2, CLIP1, EZR, VCL, PALLD, MYH10, CDC42EP4",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_MTORC1_SIGNALING,0.861507128309572,0.923221137077084,0.0195287736089407,-0.228998736347564,-0.777919669494327,133,"HSPA4, SLC2A1, YKT6, NFKBIB, CDKN1A, PPP1R15A, PDK1, PPA1, ETF1, ASNS, RPA1, SCD, IDH1, DHCR7, NFYC, TOMM40, FADS1, QDPR, STIP1, PSMB5, CACYBP, CD9, ATP6V1D, LDLR, IFRD1, PHGDH, HPRT1, DHCR24, HSPA5, EIF2S2, ARPC5L, SDF2L1, PSMA4",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_MYC_TARGETS_V1,0.494918699186992,0.862958613572471,0.0468819856878333,-0.295349127364565,-1.00711921688406,138,"PHB2, SNRPD1, MRPS18B, NOLC1, CCT5, PSMB3, ETF1, HSP90AB1, SNRPD2, USP1, BUB3, CDK4, ACP1, LSM7, C1QBP, NOP56, SNRPB2, SSB, RSL1D1, SLC25A3, SNRPG, PTGES3, POLD2, RAN, PSMB2, PSMD1, IFRD1, HNRNPU, XPO1, EIF2S1, HPRT1, TUFM, CYC1, EIF2S2, YWHAQ, ILF2, DUT, PSMA4, RPS5, UBA2, HNRNPR, YWHAE, NHP2, PSMC4, SRPK1, PPIA, XPOT, ABCE1, EIF4E, PRPF31, HDDC2, EIF1AX, TCP1, TXNL4A, CCT7, RANBP1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_MYC_TARGETS_V2,0.290243902439024,0.862958613572471,0.0817515582532145,-0.406682683552559,-1.14779619683786,27,"TCOF1, NOLC1, CDK4, SUPV3L1, NOP56, RABEPK",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_MYOGENESIS,0.594427244582043,0.865626121277359,0.0391956336118146,-0.282595682764798,-0.942764948619229,99,"TCAP, BAG1, PPFIA4, CDKN1A, PDLIM7, MYH11, MYOM2, LAMA2, NOS1, KCNH1, SIRT2, LDB3, GABARAPL2, SCD, FDPS, DMD, ACTN2, CDH13",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_NOTCH_SIGNALING,0.296296296296296,0.862958613572471,0.16440575583821,0.333617108366517,1.0931404396025,18,"HES1, DTX1, JAG1, MAML2, TCF7L2, APH1A, ARRB1, NOTCH2, PPARD, CUL1, PRKCA, DTX2",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0105668070794578,0.0440283628310743,0.380730400722792,-0.415543139188961,-1.41686871681986,141,"PHB2, BAX, TOMM22, FXN, PDP1, SDHA, NDUFB1, PDHX, NDUFB3, ISCA1, COX17, MTRR, MDH1, UQCRH, DLD, SLC25A4, IDH1, NNT, PMPCA, ACAT1, CS, SUPV3L1, NDUFB7, ECHS1, COX7A2L, NDUFA5, ECH1, NDUFA3, POLR2F, MRPS22, MDH2, VDAC2, ATP1B1, COX6B1, SDHB, SUCLG1, HADHA, SLC25A3, HSD17B10, TIMM13, ACADM, RETSAT, SUCLA2, ATP6V1D, MPC1, OPA1, COX11, LRPPRC, OAT, PDK4, UQCRFS1, CYC1, COX5B, ATP6V1E1, COX6C",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_P53_PATHWAY,0.613729508196721,0.865626121277359,0.0373806494758473,-0.278174455701755,-0.938297000213725,114,"FGF13, BAX, ZNF365, CDKN2A, SP1, CSRNP2, CDKN1A, PPP1R15A, RCHY1, CDH13, SEC61A1, CDK5R1, GM2A, GLS2, HDAC3, EI24, MDM2, BLCAP, PDGFA, WWP1, CTSF, RETSAT, HEXIM1, APP, CCP110, HSPA4L, ABAT, NDRG1, APAF1, RALGDS",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_PANCREAS_BETA_CELLS,0.495339547270306,0.862958613572471,0.0593487680335629,-0.387284302920019,-0.989221276716409,17,"DCX, PCSK2, NKX2-2, PAK3, SRPRB",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_PEROXISOME,0.767665952890792,0.922324375294672,0.0287155399266326,-0.255838526734056,-0.822071025496562,66,"PEX13, CACNA1B, SEMA3C, SLC25A4, SOD1, ECI2, FDPS, IDH1, ECH1, FADS1, ERCC1, SCP2, RETSAT, VPS4B, PEX14, ACOX1, CTBP1, DHCR24, CLN8, ACSL1, HSD17B4, ITGB1BP1, ACAA1, MSH2, YWHAH, ABCC5",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.40913921360255,0.862958613572471,0.0577308549299813,-0.324806625732783,-1.05158679890119,73,"SLC2A1, PRKAA2, NFKBIB, CDKN1A, PDK1, PIN1, CDKN1B, CDK4, PFN1, CAMK4",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_PROTEIN_SECRETION,0.215498938428875,0.718329794762916,0.0905428948469474,-0.368728886850825,-1.19582023151747,77,"BET1, YKT6, GALC, TOM1L1, CLN5, BNIP3, LMAN1, ATP1A1, CAV2, SOD1, COG2, CLTA, PPT1, RAB5A, SCAMP1, RPS6KA3, TPD52, VPS4B, LAMP2, NAPG, SCAMP3, RAB14, YIPF6, DNM1L, USO1, TMED2, AP3B1, TSG101, COPB2, SGMS1, TMED10, CLCN3, RAB9A, ZW10, SEC22B",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.580998781973204,0.865626121277359,0.0478299633114229,-0.327533130939551,-0.934589582501595,29,"CDKN2D, TXNRD2, SOD1, MBP, LAMTOR5",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_SPERMATOGENESIS,0.748057713651498,0.922324375294672,0.0317812506835949,-0.263179114550704,-0.816856684086913,49,"ARL4A, DCC, NOS1, PCSK1N, CAMK4, SCG5, GRM8, CLVS1, GMCL1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_TGF_BETA_SIGNALING,0.0179996553119651,0.0692294435075579,0.352487857583619,0.368664684367474,1.59793208203806,38,"SERPINE1, ID2, WWTR1, CDK9, PMEPA1, BCAR3, JUNB, ID3, SMAD1, SMAD3, ENG, BMPR1A, SMURF2, TGFBR1, TGFB1, HDAC1, ID1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_TNFA_SIGNALING_VIA_NFKB,5.34620261623182e-09,1.37441466719284e-07,0.761460801445585,0.463326875495708,2.44535371796475,104,"TLR2, CD44, CD69, SERPINE1, ETS2, CEBPB, ZFP36, BHLHE40, IL18, CCL2, ID2, CEBPD, GPR183, KYNU, NAMPT, B4GALT1, MAP3K8, CXCL2, HES1, PMEPA1, TNC, GEM, ACKR3, REL, TRAF1, JUNB, IER2, NR4A3, JAG1, KLF6, RIPK2, IL6ST, PFKFB3, FOS, ZBTB10, FOSL2, PER1, OLR1, RNF19B, TAP1, SMAD3, SAT1, F3, ABCA1, SLC2A3, MXD1, SDC4, PTPRE",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.369495166487648,0.862958613572471,0.0630790410571939,-0.332613841033697,-1.07124340598969,69,"PAIP1, DNAJB9, LSM1, NOLC1, SPCS3, ASNS, EXOSC10, DNAJA4, PDIA6, NOP56, EEF2, SRPRB, TUBB2A, FKBP14, IMP3, DCP2, NFYB, EIF2S1, YWHAZ, PARN, EIF4A3, HSPA5",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_UV_RESPONSE_DN,0.82974358974359,0.923221137077084,0.0222267787552589,-0.236221114080026,-0.794502853804331,108,"MMP16, AMPH, KIT, SLC7A1, CDON, CDKN1B, COL11A1, APBB2, AGGF1, SYNJ2, CACNA1A, LPAR1, CAP2, IGF1R, MET, DLG1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_UV_RESPONSE_UP,0.469979296066253,0.862958613572471,0.0500922874402106,-0.304887325414393,-1.00949528804722,91,"NPTX2, HSPA13, SLC6A12, YKT6, GGH, KLHDC3, ASNS, DGAT1, CA2, PTPRD, SLC25A4, DNAJA1, PLCL1, CNP, MARK2, PPT1, PPAT, FKBP4, NUP58, STIP1, TYRO3, NPTXR, MAPK8IP2, HNRNPU, DNAJB1, AMD1, PPP1R2, CLTB, SLC6A8, BTG3, CDO1, RXRB",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.835616438356164,0.923221137077084,0.0319980480340634,-0.261683575492544,-0.724421755573872,25,"HEY2, GNAI1, HDAC11",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_XENOBIOTIC_METABOLISM,0.591942148760331,0.865626121277359,0.0394366509525593,-0.283414171411568,-0.944631263461716,98,"GABARAPL1, SLC6A12, HSD11B1, FBLN1, DHPS, GSTO1, ABHD6, ADH5, COMT, CYP2J2, CNDP2, CA2, PROS1, IDH1, ACP1, HACL1, DHRS1",scPAS,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ADIPOGENESIS,0.00235863187221483,0.0078621062407161,0.431707695803346,0.316404648416011,1.55800520769687,115,"HSPB8, ITIH5, ANGPTL4, ANGPT1, SORBS1, CD151, PFKFB3, BCL6, C3, RAB34, LAMA4, RREB1, NMT1, DLAT, SPARCL1, UBC, STOM, ITGA7, IDH3A, MCCC1, ITSN1, ACO2, ALDH2, SSPN, SLC27A1, APOE, PEX14, UCK1, CAT, SLC25A1, PIM3, CHCHD10, ABCA1, DBT, SLC5A6, MGLL, SOD1, ESRRA",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ALLOGRAFT_REJECTION,0.00347539992315355,0.0108606247598549,0.431707695803346,0.388122965817845,1.71886921184602,63,"FAS, CCL2, LY86, PTPRC, CSF1, LYN, CD247, TGFB2, HLA-E, IL7, RIPK2, TGFB1, TAPBP, IL18, ST8SIA4, SOCS5, TAP1, TIMP1, EGFR, HLA-DMB, FLNA, HCLS1, HIF1A",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ANDROGEN_RESPONSE,0.0137169910874518,0.0342924777186294,0.380730400722792,0.337705438621972,1.52622492545354,67,"IDI1, B4GALT1, BMPR1B, HMGCS1, MERTK, SMS, SLC26A2, ABCC4, ZBTB10, RRP12, SEC24D, CCND1, ADAMTS1, HSD17B14, DHCR24, PTK2B, IQGAP2, PA2G4, PDLIM5, SAT1, MAF",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ANGIOGENESIS,0.2472647702407,0.397774542429285,0.128142916898415,0.369017115351817,1.15736018771015,16,"COL5A2, FSTL1, OLR1, TIMP1, NRP1, FGFR1",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_APICAL_JUNCTION,0.393767705382436,0.504830391515944,0.11378726182188,0.211991041859188,1.0286274511361,103,"CX3CL1, SYK, BAIAP2, CD99, ITGB4, B4GALT1, PTPRC, INPPL1, STX4, CLDN15, MAPK11, ARHGEF6, ITGA3, PBX2, BMP1, PLCG1, ACTN2, ZYX, EGFR, TRAF1, PARVA, MYH9",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_APICAL_SURFACE,0.274509803921569,0.41592394533571,0.120433371642259,0.340814738400241,1.14860293035485,20,"CX3CL1, B4GALT1, LYN, HSPB1",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_APOPTOSIS,3.24266204353664e-05,0.00020266637772104,0.557332238758646,0.441403006673317,2.03355416530933,76,"DCN, CD44, BGN, ANXA1, FAS, NEDD9, JUN, TGFBR3, GADD45B, LGALS3, EMP1, IFITM3, HSPB1, TGFB2, CLU, TIMP3, CASP3, DFFA, IL18, CTH, TAP1, TIMP1, CCND1, CD38, SC5D, PDGFRB, SAT1, HMGB2, MADD, BCAP31, CD14, SQSTM1, BTG2, SOD1, BID",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_BILE_ACID_METABOLISM,0.1571072319202,0.280548628428928,0.176694268938498,0.29416766464531,1.27109180823599,53,"IDI1, ABCD2, BMP6, BBOX1, BCAR3, DHCR24, GCLM, ALDH1A1, FADS2, DIO2, CAT, SLC27A5, PNPLA8, CROT, ABCA1, CYP27A1, SOD1, PEX6",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.00435009576073696,0.0127943992962852,0.407017918923954,0.433548208822909,1.79434838579235,45,"IDI1, MAL2, S100A11, LGALS3, HMGCS1, CLU, PLSCR1, PDK3, FABP5, SC5D, FADS2, ANTXR2, TM7SF2, MVD, LGMN, HMGCR, STX5, ANXA5",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_COAGULATION,0.000316745515647415,0.00143975234385189,0.49849310876659,0.454283221990012,1.97866378543181,54,"CFH, ANXA1, C1S, SERPING1, APOC1, CRIP2, A2M, C3, F3, CLU, TIMP3, BMP1, CTSH, RAPGEF3, CAPN2, OLR1, S100A13, TIMP1, GNB2, C1QA, FYN, LGMN, CAPN5, ARF4, GNG12, MSRB2",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_COMPLEMENT,0.000663379986778523,0.00276408327824385,0.477270815362862,0.356407542250829,1.70554392443677,97,"CP, CFH, C1S, SERPING1, PIK3R5, APOC1, GNB4, LGALS3, LYN, CEBPB, HPCAL4, STX4, C3, F3, CLU, PLA2G4A, CASP3, CTSH, PLSCR1, ACTN2, OLR1, S100A13, TIMP1, KYNU, LAP3, EHD1, FDX1, MT3, PPP4C, SPOCK2, PRCP, GNB2, C1QA, HSPA1A, FYN, LGMN, JAK2, DOCK4, ANXA5",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_DNA_REPAIR,0.496884735202492,0.601815311760063,0.0667426134241917,-0.232220066480038,-0.991509025458763,85,"POLB, SNAPC5, GTF2B, SUPT4H1, POLE4, RFC3, POLR2K, RAD52, RPA2, MRPL40, TYMS, HPRT1, XPC, GTF2A2, POLA1, SURF1, ERCC8, RALA, SSRP1, PDE4B, DGUOK, RAE1, POLR2F, NUDT21, POLR2G, DCTN4, POLR1C, POLD3, GTF2H1, POLL, DDB1",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_E2F_TARGETS,0.574303405572755,0.667794657642739,0.059476028695732,-0.220029017524878,-0.939079450738469,83,"MSH2, TMPO, XRCC6, POLE4, RFC3, RPA2, KIF22, USP1, SPC25, CIT, ZW10, AK2, BARD1, SSRP1, DEK, SMC3, PDS5B, RFC1, ORC2, SHMT1, NUDT21, TRA2B, STMN1, SLBP, NOLC1, SMC6, POLD3, CDK4, CTCF, NAA38, MLH1, BRMS1L, MMS22L, DDX39A",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.14302748752556e-06,1.14302748752556e-05,0.643551836150722,0.440958159768373,2.11124119171912,98,"TNC, GEM, DCN, COL5A2, CD44, ID2, BGN, GLIPR1, FSTL3, FAS, VIM, JUN, TGFBR3, FGF2, FAP, EMP3, FBLN1, GADD45B, SDC4, ABI3BP, SERPINH1, GJA1, TPM2, TGFB1, TIMP3, ELN, TAGLN, FSTL1, PLOD3, BMP1, COL5A3, LGALS1, PLOD1, TIMP1",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.000190828105909712,0.000954140529548561,0.518848077743792,0.392188399921726,1.84039667109749,88,"HSPB8, CD44, BHLHE40, HES1, WFS1, WWC1, B4GALT1, SLC7A2, FOS, SLC19A2, DHRS3, SVIL, SLC37A1, GJA1, TPD52L1, ABLIM1, SLC26A2, MYOF, CHPT1, RRP12, PDLIM3, LRIG1, SLC1A4, CCND1, FARP1, SLC7A5, SIAH2, TMEM164, AKAP1, MAST4, BLVRB, AFF1, RPS6KA2, UGCG, CA12, NAV2, JAK2",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0455971211584571,0.0949940024134523,0.321775918075361,0.299138178810109,1.39445591653953,82,"HSPB8, CD44, ZFP36, ID2, WFS1, FOS, NAB2, PLXNB1, TPD52L1, FGFR3, SLC26A2, MYOF, CHPT1, PDLIM3, SLC1A4, CCND1, FARP1, SLC7A5, FABP5, SIAH2, CPE",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_FATTY_ACID_METABOLISM,0.292134831460674,0.422932330827068,0.134273452883202,0.236270022218372,1.09657785003541,83,"IDI1, CPT1A, PSME1, BMPR1B, UBE2L6, HMGCS1, MAOA, ECI1, SMS, LGALS1, ACSS1, S100A10, DHCR24, ACO2, ALDH1A1, HSDL2",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_G2M_CHECKPOINT,0.505524861878453,0.601815311760063,0.0965629554309422,0.213502959620655,0.980915942850195,78,"TLE3, PML, SLC38A1, SMAD3, KATNA1, MT2A, TGFB1, HMGA1, BUB3, CCND1, SLC7A5, HIF1A, E2F3, RAD23B, EFNA5, NOTCH2, TNPO2, DR1, XPO1",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_GLYCOLYSIS,0.34180790960452,0.469219219219219,0.123257226381337,0.2190612326468,1.05301360466228,100,"DCN, CD44, IL13RA1, ANGPTL4, B4GALT1, MERTK, GYS1, SOX9, ALG1, PKP2, PFKP, CTH, PLOD1, PDK3, EGFR, G6PD, IRS2, DDIT4, TPST1, RBCK1, GPC4, AGRN, SDC2, GOT2, CHST1, PC",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_HEDGEHOG_SIGNALING,0.104651162790698,0.193798449612403,0.211400189384923,0.382318592695469,1.37465778484858,26,"TLE3, PML, AMOT, HEY2, HEY1, CRMP1, TLE1, ETS2, MYH9, CNTFR, NRP1",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_HEME_METABOLISM,0.910404624277457,0.989570243779844,0.0673623868166279,0.160691561670198,0.777742019067386,106,"SLC7A11, LMO2, ALDH1L1, SMOX, MFHAS1, C3, CDR2, SLC25A37, TAL1, DAAM1, RNF19A, EPOR, SLC30A10, GCLM, EIF2AK1, BMP2K, NUDT4, SLC30A1, PC, NFE2L1, CAT, BLVRB",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_HYPOXIA,5.69800346962625e-08,9.49667244937708e-07,0.719512826338911,0.469582942148154,2.2482923343852,98,"FOSL2, DCN, ACKR3, BHLHE40, ZFP36, CP, DUSP1, BGN, ANGPTL4, ADM, JUN, TPST2, SDC4, FOS, PFKFB3, PPP1R3C, DTNA, SLC2A5, GYS1, PHKG1, MT1E, MT2A, F3, PPP1R15A, KLF6, NCAN, PFKP, PDK3, EGFR, IRS2, DDIT4, GPC4, MYH9, SIAH2, SDC2, SRPX",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_IL2_STAT5_SIGNALING,0.000745387019968205,0.00286687315372387,0.477270815362862,0.37188988087525,1.7451431478194,88,"CD44, BHLHE40, ITIH5, ITGA6, CYFIP1, RGS16, MAP3K8, GADD45B, EMP1, DHRS3, CSF1, IFITM3, PTH1R, PLEC, CD83, KLF6, CASP3, PRKCH, PLSCR1, AHNAK, MAP6, LRIG1, WLS, NOP2, TRAF1, COL6A1, PUS1, GALM",scPP,binary_ad_GSE28146_merged_seurat,ad
HALLMARK_IL6_JAK_STAT3_SIGNALING,9.84993901057173e-06,8.20828250880977e-05,0.593325476396405,0.559348961700847,2.2582538048215,40,"CD44, IL13RA1, CSF3R, OSMR, FAS, JUN, PIK3R5, TNFRSF1A, MAP3K8, CSF1, A2M, CSF2RA, IL17RA, IL7, TGFB1, PTPN2, IL10RB, CD38",scPP,binary_ad_GSE28146_merged_seurat,ad
