"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
LRP6.1,1.29229821919612e-79,0.866893292700956,0.267,0.108,1.70428289147584e-75,Positive,LRP6
NUPR2.1,2.01255759247543e-79,0.813710486902232,0.305,0.129,2.6541609529566e-75,Positive,NUPR2
LAPTM4B.1,4.03193038253449e-79,0.560770211935589,0.645,0.368,5.31730978848649e-75,Positive,LAPTM4B
TCF7L2.1,7.83344078868159e-79,0.515731156632399,0.377,0.175,1.03307417121133e-74,Positive,TCF7L2
CD74.1,8.67505098590408e-79,-0.524761083435204,0.348,0.582,1.14406572402103e-74,Positive,CD74
SLC35E3.1,8.87887298297317e-79,0.640906107014117,0.296,0.125,1.1709457689945e-74,Positive,SLC35E3
MRPL42.1,9.22945154265875e-79,0.470335239448198,0.479,0.244,1.21718006944584e-74,Positive,MRPL42
SYCP2.1,1.43998323822243e-78,0.875503764945774,0.256,0.102,1.89904989456774e-74,Positive,SYCP2
DNAL4.1,1.94339337301059e-78,0.838806482565881,0.268,0.109,2.56294718032637e-74,Positive,DNAL4
CITED4.1,2.28010886438354e-78,0.447666547156284,0.445,0.214,3.00700757034902e-74,Positive,CITED4
SNHG19.1,1.34533480014595e-77,0.60755989803921,0.385,0.183,1.77422753443248e-73,Positive,SNHG19
HOMER2.1,5.99116804161763e-77,0.880419511374307,0.251,0.099,7.90115241328532e-73,Positive,HOMER2
HDDC2.1,8.85760463713205e-77,0.460401525740002,0.546,0.292,1.16814089954498e-72,Positive,HDDC2
TMED3.1,1.12260600026713e-76,0.48554955894879,0.597,0.334,1.48049279315229e-72,Positive,TMED3
NAT9.1,2.48540377695282e-76,0.695952216380604,0.309,0.136,3.27775050104538e-72,Positive,NAT9
ZNF428.1,2.54583941587897e-76,0.419943124492485,0.458,0.232,3.35745302166119e-72,Positive,ZNF428
PSMG4.1,4.40106870853559e-76,0.479172004508313,0.413,0.203,5.80412941281674e-72,Positive,PSMG4
MRPL45.1,6.80919722898075e-76,0.776621491924719,0.288,0.123,8.97996930557981e-72,Positive,MRPL45
HMG20B.1,2.01156494989044e-75,0.431091648145492,0.459,0.23,2.65285185591551e-71,Positive,HMG20B
CD59.1,4.36437940786838e-75,0.431290259402955,0.723,0.437,5.75574356309682e-71,Positive,CD59
QARS.1,2.54467063104906e-74,0.605328394470104,0.381,0.184,3.35591162822751e-70,Positive,QARS
PHF10.1,7.65967967424689e-74,0.569674176086761,0.263,0.109,1.01015855543968e-69,Positive,PHF10
