"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HOOK2,0,2.30861208953426,0.59,0.12,0
ENY2,0,1.60271307033908,0.888,0.419,0
BOLA3,0,2.21348942445391,0.577,0.108,0
CLTB,0,1.80920362186903,0.691,0.223,0
ATP5PF,0,1.82059607343921,0.929,0.462,0
RAB2A,0,1.39414432480335,0.805,0.338,0
P4HB,0,1.42191830136421,0.847,0.38,0
MRPS21,0,1.36883678578253,0.819,0.352,0
JTB,0,1.28464224577207,0.821,0.354,0
PDCD6,0,1.44960228869531,0.743,0.276,0
CDC123,0,2.13560027479415,0.594,0.127,0
RALY,0,1.40693435223124,0.687,0.221,0
RPN2,0,1.38585485007537,0.751,0.285,0
AP2M1,0,1.68606803849968,0.798,0.332,0
NECTIN4,0,3.18810980195958,0.526,0.06,0
LAPTM4B,0,2.11104880827615,0.623,0.157,0
SPTSSA,0,1.89272400448861,0.625,0.159,0
SIVA1,0,1.41147453293735,0.76,0.295,0
C1orf43,0,1.62510440695042,0.664,0.199,0
TXN,0,1.86966527340143,0.934,0.47,0
HES1,0,2.33043672275019,0.675,0.211,0
UBE2L3,0,1.26049170832575,0.762,0.298,0
NHP2,0,1.46745503489456,0.701,0.237,0
CYB5A,0,1.77167582600752,0.653,0.19,0
MMADHC,0,1.69467404988836,0.644,0.181,0
RTRAF,0,1.30443950069928,0.826,0.363,0
UQCRFS1,0,1.43202768026471,0.722,0.259,0
MRPL20,0,1.2576814584068,0.744,0.281,0
MRPL3,0,1.81388622150206,0.604,0.141,0
CSTB,0,3.32348197783332,0.919,0.457,0
C19orf53,0,1.64792434805435,0.893,0.431,0
ATP5MF,0,1.39405800768998,0.869,0.408,0
MRPL55,0,1.55528246553362,0.658,0.197,0
SEC11C,0,1.80052716225866,0.645,0.184,0
CCT7,0,1.46461112748354,0.658,0.197,0
CAMTA1,0,1.47029287925735,0.718,0.258,0
MRPL57,0,1.20879206406506,0.723,0.263,0
UFD1,0,1.71400219267926,0.605,0.145,0
EI24,0,1.61643828468273,0.657,0.198,0
PSMB3,0,1.10537132956977,0.823,0.364,0
CDK4,0,2.36588519232823,0.605,0.146,0
UCHL3,0,2.2606605799258,0.558,0.1,0
ALG3,0,2.43177909039634,0.548,0.09,0
NDUFA1,0,1.4820103522068,0.888,0.43,0
DPY30,0,1.57906479372291,0.648,0.19,0
CLDN7,0,3.54288330012527,0.504,0.046,0
MCM7,0,2.79345211792784,0.531,0.073,0
MRPL34,0,1.72083460294533,0.617,0.159,0
MPC2,0,1.45899550660686,0.684,0.227,0
TPD52L1,0,3.04473626305817,0.526,0.069,0
WDR83OS,0,1.35678523105299,0.857,0.4,0
PLPP2,0,2.25680930265276,0.571,0.114,0
RARRES1,0,1.85289249077033,0.581,0.124,0
BABAM1,0,1.84427223183249,0.592,0.135,0
POLR2J,0,1.25034000245323,0.729,0.272,0
PRDX6,0,1.32131248875038,0.798,0.342,0
SF3B6,0,1.82395046410646,0.831,0.375,0
CBR1,0,2.19533014586808,0.584,0.128,0
ATP5F1A,0,1.38916080421805,0.786,0.331,0
MGST3,0,1.53616966551272,0.846,0.391,0
ATP6V0B,0,1.16809333196533,0.862,0.408,0
SOX9,0,2.00254932667486,0.575,0.121,0
UBE2A,0,1.58853204742536,0.607,0.153,0
SNU13,0,1.21388727531835,0.868,0.415,0
SDHB,0,1.99643263622799,0.568,0.115,0
SSBP1,0,1.16442169836787,0.809,0.357,0
JPT1,0,1.61908273343951,0.736,0.284,0
UBE2I,0,1.11055916260133,0.736,0.284,0
VBP1,0,1.77620543081419,0.573,0.121,0
GCSH,0,2.40352130958657,0.553,0.102,0
SDF2L1,0,1.72301846069792,0.64,0.189,0
DUSP23,0,1.61461597856688,0.632,0.181,0
DEK,0,1.82808038863829,0.847,0.396,0
PSMD7,0,1.26736756147889,0.667,0.217,0
SPINT1,0,2.76039645903685,0.527,0.077,0
TPI1,0,2.12256984144117,0.945,0.495,0
ATP5PO,0,1.74520343447301,0.837,0.387,0
MRPS34,0,1.50514631636664,0.621,0.171,0
ENSA,0,1.20401446472401,0.701,0.251,0
RAN,0,1.54548158712145,0.904,0.455,0
NOP10,0,1.07905372560835,0.752,0.303,0
MPLKIP,0,1.42945838667437,0.639,0.19,0
ARPC1A,0,1.48407324249188,0.66,0.212,0
YWHAQ,0,1.34222167727454,0.822,0.374,0
HPRT1,0,1.95101754111576,0.56,0.113,0
CYCS,0,1.09755308781696,0.878,0.431,0
YWHAH,0,1.04033651049034,0.754,0.307,0
LAMP1,0,1.67768707308608,0.756,0.309,0
PSMG1,0,2.69191687470559,0.519,0.072,0
UPF3A,0,1.54265640207226,0.606,0.159,0
YIF1A,0,1.70169812749712,0.611,0.164,0
BTG3,0,1.17021133179269,0.674,0.228,0
ATP5F1C,0,2.03190274122901,0.743,0.297,0
C1orf122,0,1.61914782519814,0.627,0.181,0
ANP32B,0,1.52346504490301,0.84,0.394,0
CNIH4,0,1.67865936896575,0.614,0.168,0
COX17,0,1.14766648592136,0.711,0.265,0
ARPC5L,0,1.03574063933732,0.658,0.213,0
BACE2,0,2.59236667681117,0.516,0.071,0
SDC1,0,2.76050021192057,0.501,0.057,0
GLO1,0,1.66255431981939,0.605,0.161,0
PSMD4,0,1.34655201108228,0.655,0.213,0
RBM8A,0,1.18601396258526,0.863,0.421,0
KRT19,0,0.827637427194535,0.612,0.17,0
OLA1,0,1.67022951074501,0.596,0.154,0
TUBA1C,0,1.89751344989181,0.669,0.228,0
HNRNPF,0,1.12333498161581,0.795,0.354,0
MCM3,0,2.45723633544867,0.512,0.071,0
APH1A,0,1.3331042544268,0.654,0.214,0
TMEM54,0,2.43229048461513,0.554,0.114,0
DBI,0,1.85961080188282,0.897,0.457,0
CARHSP1,0,1.81218947832165,0.617,0.177,0
ADI1,0,1.58122322716531,0.619,0.179,0
SEC61G,0,1.96913109932803,0.943,0.503,0
SRGN,0,-3.66017980563245,0.135,0.575,0
MRPL12,0,2.0600217279436,0.576,0.136,0
LAMTOR5,0,1.15736601553464,0.803,0.364,0
C1QBP,0,1.31371849525811,0.68,0.241,0
AURKAIP1,0,1.1641958124363,0.738,0.299,0
GNB2,0,1.47886631949001,0.729,0.29,0
PAFAH1B3,0,2.24421262580229,0.545,0.107,0
HMGN3,0,1.18912683495676,0.763,0.325,0
DNMT1,0,1.40595239546887,0.597,0.159,0
PFN2,0,2.76908512914263,0.533,0.096,0
RNPS1,0,1.14826463969267,0.744,0.307,0
SSB,0,1.31714685546776,0.743,0.306,0
RPS19BP1,0,1.17822694413616,0.738,0.301,0
H2AFZ,0,2.12718257985154,0.948,0.511,0
PA2G4,0,1.15050138978215,0.732,0.296,0
NDUFB3,0,1.87495312805496,0.597,0.161,0
PAICS,0,2.36210103662686,0.524,0.089,0
GSTP1,0,2.32564525348922,0.944,0.509,0
PHB2,0,1.21038982593961,0.668,0.234,0
SUMO3,0,1.30517443418004,0.736,0.302,0
SOX4,0,0.838764493971017,0.778,0.345,0
COX6A1,0,1.15510078840446,0.859,0.426,0
CHMP5,0,1.13227816268562,0.659,0.227,0
SMCO4,0,2.08816150102675,0.549,0.117,0
GNG5,0,1.18266729948028,0.896,0.464,0
SRSF9,0,1.101843386255,0.745,0.313,0
EBP,0,2.29607069074366,0.507,0.075,0
HDGF,0,1.81805855752961,0.603,0.171,0
TPM1,0,1.01312559006169,0.686,0.255,0
LGALS3,0,1.50139914677059,0.812,0.381,0
SELENOM,0,0.84540596383749,0.756,0.325,0
MRPS5,0,1.49283914290807,0.572,0.141,0
ENO1,0,1.30764397436044,0.904,0.474,0
TMED9,0,1.10217433019925,0.676,0.246,0
STRAP,0,1.18769767289419,0.66,0.23,0
ARF1,0,1.2249488122551,0.853,0.423,0
KPNA2,0,2.25555706477649,0.569,0.139,0
PPIB,0,1.19403776640524,0.903,0.474,0
ATP5F1B,0,1.77767705530263,0.779,0.35,0
MRPS6,0,1.04199607189155,0.645,0.217,0
TIMMDC1,0,1.87230936283378,0.543,0.115,0
TFG,0,1.41772219573734,0.62,0.192,0
PLP2,0,1.03334391185808,0.638,0.211,0
PGK1,0,0.884587465295832,0.835,0.408,0
ARPC5,0,0.938863773027788,0.855,0.428,0
AP2S1,0,1.02905206644199,0.762,0.335,0
SNRPB,0,0.960446779285233,0.78,0.354,0
PHB,0,1.31913977305355,0.655,0.229,0
XRCC6,0,1.06716271810876,0.728,0.302,0
PARP1,0,1.39094671151803,0.614,0.188,0
CCND1,0,2.19496816633951,0.602,0.176,0
SMARCA4,0,1.49341727388787,0.583,0.157,0
COX7B,0,1.2855919013354,0.898,0.473,0
DCUN1D5,0,1.95923561085883,0.547,0.122,0
GRHPR,0,1.89049169008256,0.544,0.12,0
HEBP2,0,1.24247770211744,0.695,0.271,0
PDIA6,0,1.32330485612538,0.783,0.36,0
SOD1,0,1.57086504387801,0.857,0.434,0
NANS,0,1.46176771322741,0.602,0.179,0
NDUFA9,0,1.63890851038685,0.546,0.124,0
PDHA1,0,1.86477515274141,0.516,0.094,0
RBM42,0,1.85186425586325,0.533,0.111,0
COX8A,0,1.11363120628156,0.839,0.417,0
PCBD1,0,1.78785866607298,0.571,0.149,0
ID1,0,2.10025663786707,0.55,0.129,0
DSTN,0,0.867976950239887,0.87,0.449,0
MRPS33,0,1.36933241897567,0.601,0.18,0
RAD21,0,1.24904060388924,0.698,0.277,0
LSM3,0,1.17750935287104,0.733,0.313,0
UQCR10,0,1.24582252511046,0.914,0.495,0
PSMB7,0,1.15080600871819,0.661,0.242,0
