"",nfeature,imputation,independent,TPR,FPR,TNR,FNR,F1,Accuracy
29,1300,KNN,TRUE,0.0793080206695125,0.0115154961615013,0.988484503838499,0.920691979330488,0.145732273712457,0.480609939759036
30,1800,ALRA,FALSE,0.0650977308470007,0.00156383281205573,0.998436167187944,0.934902269152999,0.122096391888333,0.477064508032129
31,1700,KNN,FALSE,0.0468995731296338,0.00582883139038954,0.99417116860961,0.953100426870366,0.0892046365044602,0.465016315261044
32,2400,None,TRUE,0.0125252752190519,0.0186949104350299,0.98130508956497,0.987474724780948,0.0243849097867687,0.440135542168675
33,4600,ALRA,FALSE,0.0639182206245788,0.00135058288313904,0.998649417116861,0.936081779375421,0.12003586308739,0.476499748995984
34,2000,None,FALSE,0.0272972365760503,0.00142166619277794,0.998578333807222,0.97270276342395,0.0530857454942654,0.456011546184739
35,2000,ALRA,TRUE,0.0788025162884745,0.00135058288313904,0.998649417116861,0.921197483711525,0.145948195152398,0.484814257028113
36,3600,None,FALSE,0.0140417883621658,0.0169889110036963,0.983011088996304,0.985958211637834,0.0273328595637676,0.441735692771084
37,3800,ALRA,TRUE,0,7.10833096388968e-05,0.999928916690361,1,0,0.441359186746988
38,4500,None,TRUE,0.0257245562794878,0.00156383281205573,0.998436167187944,0.974275443720512,0.0500984467293809,0.455070281124498
39,3600,ALRA,TRUE,5.61671534486632e-05,7.10833096388968e-05,0.999928916690361,0.999943832846551,0.000112321689318207,0.441390562248996
40,2900,KNN,TRUE,0.00016850146034599,0.00725049758316747,0.992749502416833,0.999831498539654,0.000335027081355743,0.438284387550201
41,4000,ALRA,TRUE,0.0698157717366884,0.00106624964458345,0.998933750355416,0.930184228263312,0.130416535515686,0.479919678714859
42,4400,ALRA,TRUE,0.0571219950572905,0.000924083025305658,0.999075916974694,0.94287800494271,0.107996177126473,0.47289156626506
43,1500,KNN,TRUE,0.0788025162884745,0.0102359965880011,0.989764003411999,0.921197483711525,0.145005426076172,0.480892319277108
44,4200,KNN,TRUE,0.0406088519433835,0.00390958203013932,0.996090417969861,0.959391148056616,0.0778172424927349,0.462349397590361
45,1300,ALRA,TRUE,0.111716468209391,0.00184816605061132,0.998151833949389,0.888283531790609,0.200716484181846,0.502980672690763
46,900,KNN,FALSE,0.0487530891934397,0.00597099800966733,0.994029001990333,0.95124691080656,0.0925570484111751,0.465988955823293
47,1900,None,FALSE,0.0274095708829477,0.00142166619277794,0.998578333807222,0.972590429117052,0.0532983835736129,0.456074297188755
48,2300,None,FALSE,0.0263985621208717,0.00263008245663918,0.997369917543361,0.973601437879128,0.0513352629566927,0.454976154618474
49,2100,KNN,FALSE,0.0347113008312739,0.00454933181688939,0.995450668183111,0.965288699168726,0.0668614086335605,0.458772590361446
50,2100,KNN,TRUE,0.0517861154796675,0.00710833096388968,0.99289166903611,0.948213884520333,0.0979496441092107,0.467181224899598
51,2000,None,TRUE,0.0296000898674455,0.00156383281205573,0.998436167187944,0.970399910132554,0.057429303111208,0.457235190763052
