"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PLXDC2,1.27509099541603e-07,1.92379865997554,0.654,0.264,0.00193826582213191
SMDT1,1.95905079591815e-07,-2.66402525937241,0.115,0.689,0.00297795311487519
DAB2,1.993274620871e-07,1.86579542546056,0.577,0.189,0.003029976751186
RGCC,2.00388588917937e-07,1.91172895988302,0.962,0.629,0.00304610694014157
PTMS,2.03429946843274e-07,1.47807039417393,0.885,0.579,0.00309233862196461
SPHK1,2.08588833810966e-07,1.98452267292002,0.731,0.378,0.00317075886276049
FAM3C,2.15288963140159e-07,2.16234859202215,0.692,0.376,0.00327260752869355
FOSB,2.19452645185018e-07,2.56040407749041,0.769,0.48,0.00333589965945746
SPINT2,2.83430180224677e-07,-5.55835307135517,0.038,0.582,0.00430842216959531
LMNA,2.86505404486814e-07,1.44331708260945,1,0.721,0.00435516865360405
GEM,3.08537986989561e-07,3.07166623098895,0.538,0.205,0.00469008594022831
FHL2,3.20773019720028e-07,2.64292004878872,0.538,0.196,0.00487607067276415
ISG20,3.33978701689173e-07,-3.98684792021157,0.115,0.651,0.00507681024437712
CMTM3,3.39140096988594e-07,1.89711094847791,0.654,0.271,0.00515526861432362
HSPB1,4.08909558730126e-07,1.25158166994781,0.962,0.682,0.00621583420225664
NFIC,4.29699703677045e-07,2.34514626409932,0.615,0.285,0.00653186519559476
MORF4L2,4.33758958825647e-07,1.65392353509884,0.808,0.494,0.00659356993310866
NUCB2,4.43314353336042e-07,1.92514523038133,0.692,0.332,0.00673882148506117
ARL3,4.45791215117337e-07,1.94591250546424,0.692,0.331,0.00677647226099864
TMEM176B,4.74554946598353e-07,1.43285651949165,0.654,0.228,0.00721370974324157
UBXN4,5.16895483697775e-07,1.31173097468542,0.885,0.578,0.00785732824768988
CD151,5.37560745484467e-07,1.93281985609555,0.769,0.459,0.00817146089210938
HSPA1B,5.6061360090044e-07,5.72152907323251,0.538,0.205,0.00852188734728758
CTSF,6.03632523951565e-07,2.79510080408126,0.5,0.185,0.00917581799658774
RLF,7.67953009633926e-07,2.00844641303288,0.577,0.233,0.0116736536994453
GADD45B,9.05370902859854e-07,1.63029081473586,1,0.7,0.0137625430943726
TMEM167A,1.06878932771133e-06,2.09387734695686,0.731,0.446,0.0162466665705399
HLA-DMA,1.06902872353435e-06,-4.77397959858857,0.077,0.58,0.0162503056264456
HLA-DQA1,1.09386030079608e-06,-7.77337139437083,0,0.523,0.0166277704324012
CXCL16,1.36859681512587e-06,-5.01212244705332,0,0.517,0.0208040401867284
ITM2C,1.54225293543524e-06,1.28013842153153,0.769,0.352,0.0234437868715511
HSPA1A,1.56242956898777e-06,4.6582593069902,0.692,0.361,0.0237504918781831
UPP1,1.61493451881164e-06,-4.14098477120163,0.077,0.577,0.0245486196204557
RAB31,1.6730590755966e-06,1.50956177670813,0.731,0.313,0.025432171008144
TSC22D1,1.69466252678817e-06,2.21770899822405,0.769,0.423,0.025760565069707
EPB41L2,1.72345347817279e-06,2.51733642808165,0.538,0.219,0.0261982163217046
ILK,1.82885073896711e-06,1.94151072657576,0.654,0.346,0.0278003600830391
COPB2,1.84597362886697e-06,2.0248796093906,0.538,0.218,0.0280606451324068
PLD3,1.9033091019829e-06,1.18755857281136,0.808,0.431,0.0289322016592421
