gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
PRPF38B,-0.930055814246031,0.300413379178496,0.00211462560151186,0.39453168926829,0.21896003871516,0.71088429994013,0.0308817665048048,TRUE,protective,0.930055814246031
BRI3BP,-0.5389586100287,0.173238864937583,0.00211575768843048,0.583355436662745,0.415402734268904,0.819213590596379,0.0308817665048048,TRUE,protective,0.5389586100287
HRASLS,0.271087023943387,0.0898128347039581,0.00211695647539079,1.31138918767747,1.09971809306083,1.56380222568755,0.0308817665048048,TRUE,risk,0.271087023943387
SLC7A5,0.284579718997178,0.0935190459149051,0.00212305031554415,1.32920327182833,1.10658908623577,1.59660108690311,0.0309064224625639,TRUE,risk,0.284579718997178
ZYG11B,-0.494367536252509,0.162198682336323,0.00212386790923341,0.609956560739755,0.443846297346,0.838233884599564,0.0309064224625639,TRUE,protective,0.494367536252509
ZNF77,13.257844889364,4.74358814094377,0.00212624036597491,572544.012602595,52.4789498058557,6246440669.63594,0.0309064224625639,TRUE,risk,13.257844889364
OSBP2,0.748550802276525,0.253744618944009,0.00213514475072778,2.11393428696876,1.28558176222864,3.47602797497321,0.0309989505426709,TRUE,risk,0.748550802276525
PRSS22,0.98376709291302,0.319621796627033,0.00215961453918381,2.67451242555221,1.4294766117756,5.00394106172059,0.0313169756810383,TRUE,risk,0.98376709291302
ZNF445,-1.07320183124576,0.354922864464508,0.00218367199699887,0.341912018369282,0.170528874345607,0.685536855585111,0.0316282741202327,TRUE,protective,1.07320183124576
DYNC1LI1,-0.55855670121352,0.182272312414312,0.00218697295586731,0.572034084429878,0.400192165476117,0.817664667073692,0.0316385542549051,TRUE,protective,0.558556701213521
SVOPL,0.695995412496277,0.247548522759087,0.0022009230398312,2.00570458400534,1.23466577742628,3.25825089821948,0.0317679503191539,TRUE,risk,0.695995412496277
TMEM25,-0.478752388574716,0.160058937025419,0.00220112088206423,0.619555874814648,0.452726130324533,0.847862441123477,0.0317679503191539,TRUE,protective,0.478752388574715
CAPZA1,-1.01543105136283,0.333025864477816,0.00220568852214172,0.362246249434522,0.188593429864433,0.695794892344366,0.0317962890854196,TRUE,protective,1.01543105136283
SYNJ2BP,-0.807143834725658,0.264544531611726,0.00221742845965955,0.446130470617332,0.265629946679183,0.749284481292412,0.0319158540763215,TRUE,protective,0.807143834725658
HSPA4,-0.382288608472594,0.126663071145285,0.00221921049228476,0.682298107771959,0.532299899334666,0.87456471145509,0.0319158540763215,TRUE,protective,0.382288608472594
ABHD10,-0.484449921946732,0.155545295938863,0.00222275621280835,0.616035971447401,0.454154104193445,0.835620144380542,0.0319292392451647,TRUE,protective,0.484449921946732
GMPPA,0.879052894434213,0.2800213837459,0.00222613564968676,2.40861741084473,1.39126162906859,4.16991147503166,0.0319360896389149,TRUE,risk,0.879052894434213
MED4,-0.758631634036599,0.248143918533074,0.00222846424016016,0.46830680386588,0.287942718028938,0.761648928121305,0.0319360896389149,TRUE,protective,0.758631634036599
CEBPD,0.466937685973249,0.15373249120699,0.00223239148518229,1.59510200309112,1.18012693320802,2.15599723103416,0.0319548652216597,TRUE,risk,0.466937685973249
ZNF182,-0.78847886982638,0.259796399476775,0.00223504850286422,0.454535677622371,0.273164851935154,0.756329669677536,0.0319554358547684,TRUE,protective,0.78847886982638
ZNF529,-0.735411691308595,0.242698076400086,0.0022378819084669,0.479308091375061,0.297869466281707,0.771264840688079,0.0319585240963518,TRUE,protective,0.735411691308595
EIF5A,0.862228146708161,0.282972200129821,0.002253369312505,2.36843203290401,1.36016040065804,4.12412410460709,0.0321421019926239,TRUE,risk,0.862228146708161
PARD6B,2.33349065289067,0.891095169265905,0.00228923133137665,10.3138809488864,1.7984840599219,59.1476691944777,0.0326155362381667,TRUE,risk,2.33349065289067
NKX3-1,-0.349492820132782,0.118076771142317,0.00230256344687264,0.70504558397977,0.559381655696632,0.888640645303821,0.0327672490516492,TRUE,protective,0.349492820132782
CYP27C1,0.517388593107311,0.181617363021069,0.0023097674617416,1.67764092136,1.17517674973061,2.39494106879396,0.0327991935593272,TRUE,risk,0.517388593107312
ANAPC15,0.525596631272812,0.172088497397629,0.00231039836046988,1.69146772992865,1.20719945422737,2.37000031052956,0.0327991935593272,TRUE,risk,0.525596631272812
KIF18A,0.63316498331424,0.214365061952539,0.00231286696597713,1.88356259947217,1.23739635929306,2.86715573347675,0.0327991935593272,TRUE,risk,0.63316498331424
FANCA,0.471611532563744,0.159689931183781,0.0023190375124543,1.60257471470026,1.17189168441591,2.1915384760808,0.0328485475952053,TRUE,risk,0.471611532563744
YPEL5,-0.489610583097042,0.16253908368263,0.00232182163003259,0.612865007714565,0.44566524206572,0.842792935657266,0.0328498749741575,TRUE,protective,0.489610583097042
ALG14,-0.512010679082802,0.166414383335835,0.00232629384377999,0.599289387950369,0.432495710568085,0.830407705172814,0.0328750553617519,TRUE,protective,0.512010679082802
