"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CCDC57.1,3.1987970645005e-11,-0.412739804366553,0.155,0.311,3.91244868959056e-07,Positive,CCDC57
CHCHD2,3.67971436631194e-11,-0.487600084753178,0.664,0.782,4.50065864143613e-07,Positive,CHCHD2
HLA-DRB1.1,4.3187182932802e-11,-1.49644740752052,0.27,0.416,5.28222434451102e-07,Positive,HLA-DRB1
TFRC,4.75036145032825e-11,-0.477763361943254,0.118,0.254,5.81016708989648e-07,Positive,TFRC
HLA-DQB1,4.85599533706783e-11,-1.26538406255108,0.165,0.305,5.93936789676766e-07,Positive,HLA-DQB1
NR3C1,4.90859530166276e-11,0.850694112802115,0.272,0.165,6.00370291346372e-07,Positive,NR3C1
KNOP1,5.05956305850236e-11,-0.629297009612145,0.186,0.339,6.18835157685424e-07,Positive,KNOP1
CYB5A,5.12105467309553e-11,-0.442759870820689,0.388,0.564,6.26356197066315e-07,Positive,CYB5A
DAP3,5.27189562390524e-11,-0.467411729037478,0.126,0.265,6.4480555375985e-07,Positive,DAP3
MRPL11,5.31427618500722e-11,-0.77596076140899,0.14,0.279,6.49989120188233e-07,Positive,MRPL11
METRN,7.01488738728881e-11,-0.652635515084135,0.14,0.278,8.57990876339295e-07,Positive,METRN
HMGN3,7.72216414095681e-11,-0.456482449961432,0.359,0.524,9.44497896080428e-07,Positive,HMGN3
CCT2,8.23395933802221e-11,-0.735392472148438,0.237,0.403,1.0070955666335e-06,Positive,CCT2
TOB1,8.71139590696425e-11,-0.428879349236377,0.231,0.401,1.0654908333808e-06,Positive,TOB1
ATP6V1F,9.21021166183347e-11,-0.483049350104348,0.386,0.575,1.12650098835885e-06,Positive,ATP6V1F
NAXE,9.55366897773151e-11,-0.495517457199112,0.186,0.342,1.16850925266634e-06,Positive,NAXE
NUDT16L1,9.64243785870281e-11,-0.920695955875442,0.128,0.259,1.17936657449794e-06,Positive,NUDT16L1
