"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
HLA-E,1.1125369292547e-308,1.1751227428175,0.692,0.579,1.11253694266283e-308,Negative,HLA-E
CWC25,1.11253692925486e-308,-1.56914475311624,0.101,0.382,1.11253694471138e-308,Negative,CWC25
COX8A,1.11253692925488e-308,-0.86972486578899,0.4,0.727,1.11253694486246e-308,Negative,COX8A
CD164,1.11253692925627e-308,-1.34994869541113,0.336,0.648,1.11253696195182e-308,Negative,CD164
PGK1,1.11253692925801e-308,-1.08611787075386,0.268,0.6,1.11253698318663e-308,Negative,PGK1
SLC25A5,1.11253692926947e-308,-1.03763759090751,0.307,0.631,1.11253712337022e-308,Negative,SLC25A5
TIMM17A,1.11253692941295e-308,-1.16218923140774,0.1,0.392,1.11253887823329e-308,Negative,TIMM17A
AP1M2,1.11253692942406e-308,-2.52945299756365,0.031,0.273,1.11253901410828e-308,Negative,AP1M2
SHROOM3,1.11253692974032e-308,-2.35964111959919,0.049,0.3,1.11254288231838e-308,Negative,SHROOM3
TPD52L1,1.11253692995156e-308,-1.56079848850867,0.07,0.338,1.11254546594938e-308,Negative,TPD52L1
COX7B,1.11253693097813e-308,-0.851328977921902,0.419,0.737,1.11255802199466e-308,Negative,COX7B
ELOVL5,1.11253693249663e-308,-1.16781145232355,0.121,0.419,1.11257659471851e-308,Negative,ELOVL5
KIF22,1.11253693367031e-308,-1.40062994366846,0.075,0.347,1.11259095001209e-308,Negative,KIF22
ALCAM,1.11253693388468e-308,-1.54944466941309,0.094,0.373,1.11259357194309e-308,Negative,ALCAM
NDUFV3,1.11253693400529e-308,-1.02563528832877,0.122,0.425,1.11259504722457e-308,Negative,NDUFV3
PPP1R14B,1.11253693479028e-308,-0.943834230262652,0.195,0.521,1.11260464841038e-308,Negative,PPP1R14B
HMGA1,1.11253693491169e-308,-1.44741511933514,0.075,0.347,1.11260613334844e-308,Negative,HMGA1
TSPAN15,1.11253705551957e-308,-1.36144181262686,0.07,0.339,1.11408128836022e-308,Negative,TSPAN15
MRPS26,1.11253736612863e-308,-1.02339658693141,0.135,0.442,1.11788034775244e-308,Negative,MRPS26
ENAH,1.11253822304123e-308,-1.01750728866302,0.169,0.485,1.12836124570095e-308,Negative,ENAH
NDUFC2,1.11254159604081e-308,-0.909468773347007,0.325,0.657,1.16961640357622e-308,Negative,NDUFC2
SERHL2,1.11256841300869e-308,-3.97541426511554,0.065,0.311,1.49761473770552e-308,Negative,SERHL2
COX6A1,1.11259910824461e-308,-0.828634037207073,0.449,0.752,1.87304816829093e-308,Negative,COX6A1
STRAP,1.11308683710916e-308,-0.967195406302634,0.147,0.459,1.34518459627287e-307,Negative,STRAP
MRPL52,1.11339080198209e-308,-1.1590826702988,0.214,0.545,2.0887434684342e-307,Negative,MRPL52
KNOP1,1.11409415152088e-308,-1.01055411728801,0.099,0.387,3.8092771102289e-307,Negative,KNOP1
HILPDA,1.11426442670984e-308,-1.80007967875061,0.05,0.305,4.22580427745522e-307,Negative,HILPDA
PIP,1.1143734434307e-308,-3.62451878697725,0.144,0.409,4.4924809800249e-307,Negative,PIP
IARS2,1.1159117507148e-308,-1.65704179221739,0.08,0.347,8.25548825837595e-307,Negative,IARS2
TIMM13,1.15287522493925e-308,-0.929793231339502,0.252,0.582,9.86755389062391e-306,Negative,TIMM13
JPT2,1.15289505132117e-308,-1.70705496529231,0.042,0.289,9.87240382016817e-306,Negative,JPT2
ABHD11,1.23267598666875e-308,-2.04330962703277,0.042,0.287,2.93884162248947e-305,Negative,ABHD11
GALNT6,1.36492238515347e-308,-1.78780198942922,0.04,0.286,6.17385302222271e-305,Negative,GALNT6
SDHC,1.38526739486675e-308,-0.874135221833905,0.174,0.497,6.67153264982875e-305,Negative,SDHC
MLF2,2.64354282116968e-308,-0.958012752362482,0.158,0.469,3.23331722457263e-304,Negative,MLF2
NDUFAF8,9.1319409510374e-308,-0.961881473992413,0.192,0.511,1.11692769772138e-303,Negative,NDUFAF8
SEC11C,1.01085086947482e-306,-1.20712353553914,0.126,0.42,1.23637169845465e-302,Negative,SEC11C
HINT2,3.11214647656178e-305,-1.2231911488165,0.105,0.387,3.80646635548272e-301,Negative,HINT2
ARPC5L,5.11543224434967e-305,-0.898110674559637,0.149,0.459,6.25668517806408e-301,Negative,ARPC5L
REEP5,8.16206637787288e-305,-0.841229839709772,0.251,0.592,9.98302338677632e-301,Negative,REEP5
NIT2,1.06556470788233e-304,-1.27890718728947,0.081,0.353,1.30329219421088e-300,Negative,NIT2
DUSP4,5.46947579857941e-304,-1.39172936283653,0.106,0.383,6.68971584924248e-300,Negative,DUSP4
CCT2,2.98838192102846e-303,-1.47156657934554,0.153,0.453,3.65508992760992e-299,Negative,CCT2
EIF2S2,3.08839875426291e-303,-0.780986234259511,0.297,0.643,3.77742051633897e-299,Negative,EIF2S2
LLGL2,3.58555216301478e-303,-1.76807491792426,0.039,0.279,4.38548885058338e-299,Negative,LLGL2
RPA3,8.95674842737068e-303,-1.10409859868415,0.13,0.426,1.09549990015171e-298,Negative,RPA3
CERS6,2.82027553154538e-302,-1.1831582795556,0.092,0.368,3.44947900263316e-298,Negative,CERS6
PFDN6,1.58586410668566e-301,-1.2219240535989,0.082,0.353,1.93967038888723e-297,Negative,PFDN6
SNRNP25,1.90844046424282e-301,-1.34836269822949,0.074,0.339,2.33421353181539e-297,Negative,SNRNP25
IDI1,2.28394089498168e-301,-1.01198848047636,0.104,0.388,2.7934881086521e-297,Negative,IDI1
FOSB,3.25468853380797e-301,1.65524374428171,0.572,0.422,3.98080954570053e-297,Negative,FOSB
CKS1B,1.93417907972709e-300,-1.60420863032638,0.102,0.372,2.36569443241421e-296,Negative,CKS1B
BZW2,2.95181725602983e-300,-1.30209287583602,0.076,0.34,3.61036768585008e-296,Negative,BZW2
SNRPF,9.1590705693827e-299,-0.897312234515054,0.284,0.615,1.1202459213412e-294,Negative,SNRPF
TSTA3,1.0715914688557e-297,-1.24857491045144,0.104,0.382,1.31066352555741e-293,Negative,TSTA3
HDAC2,4.31982931186392e-297,-1.03656019408097,0.126,0.415,5.28358323134076e-293,Negative,HDAC2
NDUFV2,7.53431768503848e-297,-0.792825691264459,0.24,0.577,9.21522396057057e-293,Negative,NDUFV2
MCRIP2,7.56604410343984e-297,-1.27413002020636,0.064,0.321,9.25402854291727e-293,Negative,MCRIP2
NAXE,1.6752084316609e-296,-0.982554777436674,0.105,0.389,2.04894743276445e-292,Negative,NAXE
NDUFA8,2.96356555607603e-296,-0.971437076176569,0.136,0.436,3.6247370316366e-292,Negative,NDUFA8
PDCD5,5.16381580055171e-296,-0.862934401442628,0.192,0.511,6.31586310565479e-292,Negative,PDCD5
DMAC1,2.97924462611e-295,-1.01426888218358,0.174,0.477,3.64391410219514e-291,Negative,DMAC1
ZFP36L2,9.66799597318503e-295,1.32959819239129,0.63,0.482,1.18249258748026e-290,Negative,ZFP36L2
FKBP3,1.93596140062223e-294,-1.02279922951148,0.129,0.422,2.36787438910105e-290,Negative,FKBP3
ATP6V1G1,2.15980190472333e-294,-0.851457361955363,0.485,0.755,2.64165370966711e-290,Negative,ATP6V1G1
ETFA,1.29256840826925e-293,-1.1276826615758,0.115,0.396,1.58094042015412e-289,Negative,ETFA
SELENBP1,7.14204017945116e-293,-1.56044801940059,0.055,0.3,8.73542934348672e-289,Negative,SELENBP1
HOOK2,2.50370454195021e-292,-1.13743644668733,0.099,0.374,3.0622810252593e-288,Negative,HOOK2
TXNL4A,4.14897895764777e-292,-0.812881320624657,0.192,0.512,5.07461616309899e-288,Negative,TXNL4A
IFI16,5.86328806084341e-292,1.41364676321412,0.385,0.182,7.17138762721757e-288,Negative,IFI16
RAN,1.03536586810573e-291,-0.866479242884887,0.352,0.673,1.26635599328011e-287,Negative,RAN
COMMD3,1.11771260509331e-291,-1.05504854198832,0.121,0.407,1.36707428728963e-287,Negative,COMMD3
GGPS1,5.11975139419865e-291,-1.27111512536706,0.061,0.311,6.26196793024437e-287,Negative,GGPS1
