"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TUFM,5.70795755591998e-122,-1.04028341331701,0.248,0.652,7.52765442474727e-118
PA2G4,1.2868028226816e-121,-1.14280489527852,0.259,0.652,1.69703556255249e-117
RALY,1.3449116433495e-121,-1.09107294325544,0.217,0.606,1.77366947524932e-117
PPM1G,2.89001788824836e-121,-1.24095600893109,0.182,0.546,3.81135559102193e-117
PFN1,4.78960398485303e-121,-1.12242774630049,0.631,0.91,6.31652973522418e-117
CCT7,1.14534526869902e-120,-1.18658835805389,0.199,0.576,1.51048134036027e-116
DNMT1,4.84846202776226e-120,-1.36625471759521,0.155,0.504,6.39415172221287e-116
SRSF9,1.09187032879374e-119,-1.09565907626636,0.296,0.692,1.43995858961319e-115
MRPS21,4.39481760823484e-119,-1.04623545722984,0.352,0.744,5.79588546174011e-115
SDHC,4.646604072816e-119,-1.4095446714926,0.195,0.549,6.12794145122973e-115
SRP9,3.66713531797749e-118,-1.1694487739468,0.26,0.642,4.83621805734872e-114
NDUFS5,1.34602849643578e-116,-0.991904145540445,0.473,0.857,1.7751423810995e-112
VDAC1,6.82379090494329e-116,-1.03349072079117,0.341,0.733,8.99921544543921e-112
MRPL57,1.06053378677684e-115,-1.02253368415531,0.25,0.634,1.3986319580013e-111
MRPL55,1.07887327016777e-115,-1.15865941942438,0.174,0.535,1.42281806869725e-111
HSPE1,2.36498670577848e-115,-0.973742057938243,0.418,0.787,3.11894446758066e-111
VDAC2,3.61676412008772e-115,-1.12024485438385,0.292,0.68,4.76978852157169e-111
CBX3,3.89036903541355e-115,-1.07566678738285,0.309,0.696,5.13061868390339e-111
RBM8A,9.63013485908309e-115,-0.964621418719413,0.402,0.798,1.27002218521588e-110
NOL7,1.01399465629185e-114,-0.956048526074681,0.205,0.582,1.33725615271769e-110
TXNDC17,1.22733595555408e-114,-1.06385361265838,0.246,0.628,1.61861065818472e-110
ATP5PB,1.3708599133596e-114,-1.07014391360843,0.286,0.67,1.80789005373864e-110
SPINT2,4.4115017810993e-114,-1.57088448517228,0.212,0.538,5.81788854891376e-110
PDAP1,8.17638601626203e-114,-1.0717505299995,0.224,0.603,1.07830178782464e-109
PSMD14,9.66865266941507e-114,-1.26036108874573,0.173,0.519,1.27510191404246e-109
PSMD2,1.05158564798692e-113,-1.14234291194138,0.195,0.558,1.38683115256515e-109
HAX1,1.37443550898151e-113,-1.10046537025541,0.168,0.519,1.81260554924481e-109
AURKAIP1,1.9815748158894e-113,-0.986712157946088,0.314,0.715,2.61330086719495e-109
NDUFC2,2.20706675379995e-113,-0.931210599735813,0.33,0.738,2.91067963491137e-109
TMEM14B,1.14741783644974e-112,-1.34540909164609,0.204,0.554,1.51321464270992e-108
KDELR2,3.37994528302888e-112,-1.04927118608993,0.368,0.741,4.45747183925849e-108
NDUFAF8,7.39255022211802e-112,-1.14722953770021,0.179,0.533,9.74929523292924e-108
COX5B,1.39602179012524e-111,-0.857377812934682,0.516,0.881,1.84107353681716e-107
PSMD7,3.63200526699145e-111,-0.97654164632681,0.238,0.618,4.78988854610833e-107
UQCC2,8.03897257272422e-111,-1.18668340798092,0.175,0.521,1.06017970289087e-106
DEK,1.10041890274786e-110,-1.43164110603034,0.384,0.67,1.45123244894387e-106
FBL,1.31448160261896e-110,-1.16652858796475,0.192,0.546,1.73353833753388e-106
CHCHD10,2.30208599759327e-110,-1.02121316904968,0.236,0.61,3.03599101362601e-106
ZNF706,2.31505325817865e-110,-1.02951964239553,0.335,0.72,3.05309223688601e-106
RAD23A,1.59521341651323e-109,-1.17450895304037,0.186,0.534,2.10376745369765e-105
TALDO1,1.65380159373991e-109,-0.995171658917118,0.288,0.671,2.18103354182419e-105
ENSA,1.07496361462658e-108,-1.05381540496591,0.215,0.58,1.41766201496953e-104
BANF1,1.94068222003123e-108,-1.10824203019714,0.251,0.614,2.55937171177719e-104
PHB,2.26646896580017e-108,-1.13978939034559,0.202,0.553,2.98901927209727e-104
NDUFV2,2.80076602660481e-108,-1.01143237752361,0.293,0.676,3.69365023588642e-104
CCT6A,3.59882032357201e-108,-1.08824170704969,0.236,0.601,4.74612424272677e-104
PARK7,7.54735055511121e-108,-1.00115531882012,0.404,0.791,9.95344591208066e-104
JTB,7.55044057767783e-108,-0.879930208323553,0.329,0.726,9.95752103384152e-104
NDUFA12,7.87109359236115e-108,-1.02348726753359,0.256,0.636,1.03803982296059e-103
ENY2,1.09216412544243e-107,-1.05384986431315,0.429,0.781,1.44034604863347e-103
ECHS1,1.43315190580461e-107,-1.20738155409424,0.18,0.521,1.89004073337513e-103
COX8A,1.99252742067811e-107,-0.955746612455308,0.397,0.779,2.62774516239029e-103
RPN2,2.29745178761815e-107,-1.06867073605454,0.303,0.671,3.02987941751082e-103
ANP32A,6.21254196896546e-107,-1.05632065579311,0.202,0.557,8.19310034867165e-103
MPC2,6.25071319736555e-107,-1.1336012987431,0.215,0.572,8.24344056468569e-103
ATP5F1C,1.33105000251063e-106,-1.00635635857343,0.271,0.649,1.75538874331102e-102
UBE2S,6.32937673711329e-106,-1.23018058390227,0.228,0.583,8.34718204090501e-102
SUMO2,1.65859682695126e-105,-0.802608940776621,0.637,0.924,2.18735749538333e-101
PSMD4,1.8857590848172e-105,-1.06563132683616,0.194,0.543,2.48693908105692e-101
EIF3I,1.19833965128376e-104,-1.00692593484852,0.236,0.601,1.58037033211302e-100
SERBP1,2.84016233856301e-104,-0.957967618777644,0.454,0.821,3.7456060920969e-100
PHB2,4.8026613943348e-104,-1.13009062373003,0.211,0.56,6.33374984684874e-100
PSMB1,5.16157571280981e-104,-0.88343661279826,0.438,0.821,6.80708605005357e-100
NANS,7.24596709234329e-104,-1.0425636815151,0.17,0.505,9.55598140138234e-100
