"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NDUFB7,5.47303905254233e-172,1.24967670526498,0.652,0.275,7.21784390249282e-168
ARF1,1.27167479459274e-171,1.21153776129301,0.649,0.26,1.6770847191089e-167
NDUFAB1,1.88791592386011e-171,1.52157479547886,0.529,0.152,2.48978352038671e-167
COX8A,3.19051230237968e-171,1.23938982130256,0.635,0.242,4.20764762437833e-167
C19orf53,1.11011717447377e-170,1.19782094534745,0.684,0.3,1.46402252969601e-166
SRP9,2.02165751700969e-170,1.44769237087637,0.53,0.14,2.66616193343238e-166
LSM5,2.43501348821866e-170,1.48177860828404,0.576,0.19,3.21129578826278e-166
RPL36A,5.40186714263271e-170,1.23665772316342,0.701,0.312,7.12398238770402e-166
VAMP8,1.00640396327649e-169,1.29842650422179,0.604,0.199,1.32724554676903e-165
MRPL51,1.07596383645665e-169,1.38937236200737,0.594,0.214,1.41898110751902e-165
ATP1B3,3.38227167815735e-169,1.34484996777362,0.57,0.177,4.46053988915391e-165
NEDD8,5.52368428801698e-169,1.14875581745799,0.641,0.236,7.28463483903679e-165
BANF1,6.59560583226602e-169,1.53688787204049,0.5,0.115,8.69828497159242e-165
PCBP1,1.02352246714873e-168,1.05159567681637,0.696,0.292,1.34982142967575e-164
BCAP31,2.98915902755307e-167,1.43034929845782,0.563,0.176,3.94210292553699e-163
NUCKS1,6.62464437107364e-167,1.25349076699059,0.647,0.241,8.73658099657191e-163
PPP1CA,1.18654271707398e-165,1.55857591480329,0.533,0.156,1.56481253527716e-161
RTN4,3.7527831092859e-165,1.04334657038208,0.633,0.22,4.94917036452624e-161
COX6A1,4.3561763528178e-165,1.16017412924701,0.661,0.288,5.74492537409611e-161
SEC61G,1.19318119909715e-164,1.32577971918433,0.754,0.416,1.57356736536932e-160
NDUFC2,4.00383879620722e-161,1.3296678586431,0.574,0.198,5.28026260443809e-157
COX7B,6.61827688075895e-161,1.13034276629182,0.696,0.318,8.7281835503449e-157
CCT3,1.31024919281691e-159,1.33450619452149,0.512,0.131,1.72795663548694e-155
MINOS1,1.7107446817414e-159,1.50593235638233,0.507,0.134,2.25613008628056e-155
TPM4,2.04691157294984e-159,1.19842963694295,0.576,0.195,2.69946698240625e-155
CLIC1,3.1784985226533e-159,1.06845840925036,0.685,0.292,4.19180385167517e-155
TMEM147,1.32869874513661e-158,1.73989633908119,0.501,0.148,1.75228790508616e-154
ATP5PO,2.20526248253231e-158,1.26924944270543,0.629,0.251,2.90830016196361e-154
ST13,5.00998140833969e-158,1.08676517535748,0.618,0.212,6.60716348131838e-154
PRDX6,5.82616804690517e-158,1.25563086576429,0.558,0.179,7.68355042025853e-154
FKBP1A,2.98816802408428e-157,1.25200913388747,0.543,0.155,3.94079599016234e-153
MIF,3.23340681390904e-157,1.44963048812633,0.674,0.331,4.26421690618324e-153
SUMO3,4.43374273537495e-157,1.36054358910937,0.501,0.125,5.84721991941248e-153
MTCH1,9.18704865677193e-157,1.2446876709139,0.511,0.127,1.21158797685508e-152
SNX3,3.85912606517218e-156,1.07488483342116,0.591,0.201,5.08941545474907e-152
UGP2,4.75168761846557e-155,1.22621237064833,0.5,0.122,6.26652563123239e-151
POLR2J,2.67974279876381e-154,1.43840028955327,0.516,0.155,3.53404480300972e-150
RAB2A,3.31960229579229e-154,1.23257102057365,0.576,0.2,4.37789150769087e-150
UQCR10,4.64898361923649e-154,1.01623094619015,0.73,0.351,6.13107959704908e-150
PRDX2,5.50463651281698e-153,1.61509312001223,0.588,0.257,7.25951463310304e-149
