"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
OS9,3.59941523939953e-14,0.755133964772677,0.764,0.426,4.172082203988e-10
KCNK1,3.91920638171822e-14,0.735116670071199,0.55,0.213,4.54275211704958e-10
ALDH3A2,4.09609480059057e-14,0.861397014896014,0.512,0.2,4.74778348336453e-10
TRIP6,4.86725862443366e-14,0.751791473220466,0.548,0.213,5.64163947158106e-10
IER5,5.07994975582585e-14,0.949015560618149,0.567,0.235,5.88816976197775e-10
MRPS23,5.16925065363996e-14,0.757627624407467,0.569,0.213,5.99167843263408e-10
ECI1,5.20881911333498e-14,0.722625394233752,0.528,0.187,6.03754223426657e-10
TPD52L2,5.85947744312628e-14,0.933205220640501,0.507,0.178,6.79172030432768e-10
EIF3B,7.04855009673491e-14,0.847506833967652,0.504,0.178,8.16997441712544e-10
GOLGA2,7.18307270278408e-14,0.755866096791238,0.52,0.178,8.32589956979703e-10
ATF4,7.20102715426757e-14,0.723518918041309,0.896,0.548,8.34671057451154e-10
LMO4,8.10676261403393e-14,0.867710367052957,0.504,0.174,9.39654854592673e-10
MESD,8.72054661790588e-14,0.728229651446674,0.631,0.257,1.01079855848147e-09
NANS,8.77413208322243e-14,0.720251559680324,0.688,0.309,1.01700964976631e-09
TRIM56,9.06695910506848e-14,0.699811604731818,0.554,0.2,1.05095122986849e-09
PFDN6,9.68610712292088e-14,0.72210711761608,0.59,0.23,1.12271667661776e-09
GRINA,1.27614062587892e-13,0.719004304890837,0.597,0.248,1.47917459945626e-09
PLP2,1.31686895270044e-13,0.725162853999465,0.755,0.413,1.52638280307508e-09
ZNF207,1.51232698721927e-13,0.734578249271497,0.684,0.304,1.75293821088585e-09
ATXN2,1.54554478887173e-13,0.876546195340006,0.519,0.2,1.79144096478122e-09
RALA,1.81660250849201e-13,0.837254175965527,0.515,0.183,2.10562396759308e-09
TCEA3,2.53448466685756e-13,0.696604402781878,0.611,0.265,2.9377211773546e-09
HM13,2.66837474866251e-13,0.741915693751241,0.738,0.343,3.09291317117472e-09
RPL22L1,2.87668286987172e-13,0.84255270508384,0.739,0.422,3.33436311446832e-09
IFT20,3.53585717008719e-13,0.700985856366368,0.592,0.235,4.09841204584807e-09
MAP2K2,3.62093295479341e-13,0.841324887239566,0.543,0.23,4.19702338790104e-09
SEZ6L2,4.4673282699316e-13,0.871121064268259,0.537,0.217,5.17808019767772e-09
TXNDC15,5.79994046866231e-13,1.13810779382047,0.508,0.2,6.72271099722649e-09
YIPF5,6.11465979278773e-13,0.765172951099386,0.516,0.183,7.08750216582026e-09
ARID5B,7.30888574000712e-13,0.828703064458527,0.575,0.248,8.47172946124225e-09
PGAM1,7.51719803226073e-13,0.721205956477281,0.761,0.391,8.71318423919341e-09
POP5,7.83163272742175e-13,0.751541618148999,0.542,0.204,9.07764549435455e-09
PIGT,8.02249708640788e-13,0.748280096138566,0.611,0.283,9.29887637285537e-09
GLG1,1.15191485041139e-12,0.750929659600009,0.545,0.209,1.33518450311184e-08
ITFG1,1.3574354816191e-12,0.770448308570255,0.505,0.187,1.5734034667447e-08
ARFIP2,1.39355450487635e-12,0.821729501367887,0.506,0.183,1.61526902660218e-08
IFITM1,4.08132167712472e-12,0.733626883243443,0.511,0.204,4.73065995595526e-08
AUP1,8.16426301125555e-12,0.733950755497639,0.688,0.322,9.46319725634631e-08
SSR3,1.07032462751484e-11,0.77663960541977,0.919,0.6,1.24061327575245e-07
RTL8A,1.308083591384e-11,0.73384177281588,0.532,0.226,1.51619969077319e-07
IMPDH2,1.36149274802765e-11,0.698026367995993,0.649,0.326,1.57810624423884e-07
VDAC3,8.25053121406728e-11,0.696237541230643,0.517,0.23,9.56319073022539e-07
ZFP36L2,1.43194432297254e-10,0.713083949191059,0.688,0.352,1.65976666475747e-06
IER3,2.75721950965444e-10,0.736340952970266,0.527,0.261,3.19589313364046e-06
PLPP5,3.86356337475248e-10,0.918818876180764,0.552,0.27,4.4782563076756e-06
HERPUD1,1.17370303374371e-09,1.04767240755674,0.863,0.539,1.36043918641233e-05
