gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
PRSS22,0.98376709291302,0.319621796627033,0.00215961453918381,2.67451242555221,1.4294766117756,5.00394106172059,0.0317767862466709,TRUE,risk,0.98376709291302
ZNF445,-1.07320183124576,0.354922864464508,0.00218367199699887,0.341912018369282,0.170528874345607,0.685536855585111,0.0320892574856139,TRUE,protective,1.07320183124576
DYNC1LI1,-0.55855670121352,0.182272312414312,0.00218697295586731,0.572034084429878,0.400192165476117,0.817664667073692,0.0320962972903675,TRUE,protective,0.558556701213521
TMEM25,-0.478752388574716,0.160058937025419,0.00220112088206423,0.619555874814648,0.452726130324533,0.847862441123477,0.0322623052997404,TRUE,protective,0.478752388574715
CAPZA1,-1.01543105136283,0.333025864477816,0.00220568852214172,0.362246249434522,0.188593429864433,0.695794892344366,0.0322876463974774,TRUE,protective,1.01543105136283
SYNJ2BP,-0.807143834725658,0.264544531611726,0.00221742845965955,0.446130470617332,0.265629946679183,0.749284481292412,0.0324021824637315,TRUE,protective,0.807143834725658
HSPA4,-0.382288608472594,0.126663071145285,0.00221921049228476,0.682298107771959,0.532299899334666,0.87456471145509,0.0324021824637315,TRUE,protective,0.382288608472594
ABHD10,-0.484449921946732,0.155545295938863,0.00222275621280835,0.616035971447401,0.454154104193445,0.835620144380542,0.0324123450826695,TRUE,protective,0.484449921946732
GMPPA,0.879052894434213,0.2800213837459,0.00222613564968676,2.40861741084473,1.39126162906859,4.16991147503166,0.0324124709304113,TRUE,risk,0.879052894434213
MED4,-0.758631634036599,0.248143918533074,0.00222846424016016,0.46830680386588,0.287942718028938,0.761648928121305,0.0324124709304113,TRUE,protective,0.758631634036599
CEBPD,0.466937685973249,0.15373249120699,0.00223239148518229,1.59510200309112,1.18012693320802,2.15599723103416,0.032425055830449,TRUE,risk,0.466937685973249
ZNF182,-0.78847886982638,0.259796399476775,0.00223504850286422,0.454535677622371,0.273164851935154,0.756329669677536,0.032425055830449,TRUE,protective,0.78847886982638
ZNF529,-0.735411691308595,0.242698076400086,0.0022378819084669,0.479308091375061,0.297869466281707,0.771264840688079,0.032425055830449,TRUE,protective,0.735411691308595
EIF5A,0.862228146708161,0.282972200129821,0.002253369312505,2.36843203290401,1.36016040065804,4.12412410460709,0.032607916743552,TRUE,risk,0.862228146708161
PARD6B,2.33349065289067,0.891095169265905,0.00228923133137665,10.3138809488864,1.7984840599219,59.1476691944777,0.0330847740318653,TRUE,risk,2.33349065289067
NKX3-1,-0.349492820132782,0.118076771142317,0.00230256344687264,0.70504558397977,0.559381655696632,0.888640645303821,0.0332352241684384,TRUE,protective,0.349492820132782
ANAPC15,0.525596631272812,0.172088497397629,0.00231039836046988,1.69146772992865,1.20719945422737,2.37000031052956,0.0332994289506631,TRUE,risk,0.525596631272812
