tred,repeat_times,alpha_samples,TPR,FPR,TNR,FNR,Precision,Recall,F1,Accuracy
2.5,17,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558
4,20,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
1,11,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.188299687233438,0.811700312766562,0.0635250505504381,0.862902391056826,0.936474949449562,0.898184560685234,0.881400602409639
0.5,7,5e-04|0.001|0.005|0.01|0.05,0.936531116603011,0.295351151549616,0.704648848450384,0.0634688833969894,0.800518507849633,0.936531116603011,0.863199855046204,0.83418047188755
4.5,11,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
4.5,10,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
3,14,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
2.5,19,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.0651123116292295,0.93488768837077,0.0635250505504381,0.947921996702485,0.936474949449562,0.942163704687368,0.935774347389558
4.5,9,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
5,9,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
2,12,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.0742820585726471,0.925717941427353,0.0635250505504381,0.94102043119991,0.936474949449562,0.938742187939868,0.931726907630522
3,7,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.064046061984646,0.935953938015354,0.0635250505504381,0.948731080004552,0.936474949449562,0.942563174854429,0.936244979919679
2,10,5e-04|0.001|0.005|0.01|0.05,0.936474949449562,0.0742820585726471,0.925717941427353,0.0635250505504381,0.94102043119991,0.936474949449562,0.938742187939868,0.931726907630522
